POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA6255	(Other)	11812	3
POA6255	(Other)	14437	4
POA6255	Co-op/church group etc	7875	7
POA6255	Co-op/church group etc	11812	6
POA6255	Person not in same household	5250	11
POA6255	Person not in same household	7875	6
POA6255	Person not in same household	11812	14
POA6255	Person not in same household	14437	36
POA6255	Person not in same household	18375	18
POA6255	Real estate agent	7875	8
POA6255	Real estate agent	10500	9
POA6255	Real estate agent	11812	7
POA6255	Real estate agent	14437	49
POA6255	Real estate agent	18375	44
POA6255	Real estate agent	23625	6
POA6255	State or territory housing authority	3937	5
POA6255	State or territory housing authority	5250	12
POA6255	State or territory housing authority	7875	4
POA6255	State or territory housing authority	11812	4
POA6255	State or territory housing authority	14437	5
POA6256	Person not in same household	5250	3
POA6256	Person not in same household	7875	3
POA6256	Real estate agent	11812	5
POA6258	(Other)	7875	16
POA6258	(Other)	10500	6
POA6258	(Other)	11812	11
POA6258	(Other)	14437	6
POA6258	(Other)	49875	4
POA6258	Co-op/church group etc	52	3
POA6258	Co-op/church group etc	5250	5
POA6258	Co-op/church group etc	7875	18
POA6258	Co-op/church group etc	10500	9
POA6258	Person not in same household	52	9
POA6258	Person not in same household	5250	10
POA6258	Person not in same household	7875	34
POA6258	Person not in same household	10500	20
POA6258	Person not in same household	11812	33
POA6258	Person not in same household	14437	39
POA6258	Person not in same household	18375	17
POA6258	Real estate agent	5250	13
POA6258	Real estate agent	7875	31
POA6258	Real estate agent	10500	44
POA6258	Real estate agent	11812	50
POA6258	Real estate agent	14437	98
POA6258	Real estate agent	18375	56
POA6258	Real estate agent	23625	7
POA6258	State or territory housing authority	52	12
POA6258	State or territory housing authority	3937	5
POA6258	State or territory housing authority	5250	53
POA6258	State or territory housing authority	7875	18
POA6258	State or territory housing authority	10500	8
POA6258	State or territory housing authority	11812	20
POA6258	State or territory housing authority	14437	11
POA6258	State or territory housing authority	18375	5
POA6260	(Other)	52	4
POA6260	(Other)	5250	5
POA6260	Person not in same household	52	3
POA6260	Person not in same household	7875	5
POA6260	Person not in same household	14437	9
POA6260	Person not in same household	18375	4
POA6260	Person not in same household	23625	3
POA6260	Real estate agent	7875	5
POA6260	Real estate agent	10500	4
POA6260	Real estate agent	11812	9
POA6260	Real estate agent	14437	5
POA6260	Real estate agent	18375	8
POA6260	State or territory housing authority	14437	4
POA6262	Person not in same household	52	5
POA6262	Person not in same household	5250	6
POA6262	Person not in same household	7875	4
POA6262	Person not in same household	11812	5
POA6262	Person not in same household	14437	3
POA6262	Real estate agent	14437	3
POA6271	(Other)	3937	4
POA6271	Co-op/church group etc	7875	5
POA6271	Person not in same household	10500	4
POA6271	Person not in same household	11812	9
POA6271	Person not in same household	14437	30
POA6271	Person not in same household	18375	26
POA6271	Person not in same household	23625	4
POA6271	Person not in same household	28875	5
POA6271	Real estate agent	10500	3
POA6271	Real estate agent	11812	7
POA6271	Real estate agent	14437	27
POA6271	Real estate agent	18375	49
POA6271	Real estate agent	23625	9
POA6271	State or territory housing authority	52	5
POA6271	State or territory housing authority	5250	11
POA6271	State or territory housing authority	7875	6
POA6271	State or territory housing authority	11812	3
POA6275	(Other)	10500	3
POA6275	(Other)	11812	3
POA6275	(Other)	14437	5
POA6275	Co-op/church group etc	14437	3
POA6275	Person not in same household	7875	4
POA6275	Person not in same household	10500	7
POA6275	Person not in same household	11812	6
POA6275	Person not in same household	14437	10
POA6275	Real estate agent	7875	13
POA6275	Real estate agent	10500	4
POA6275	Real estate agent	11812	3
POA6275	Real estate agent	14437	22
POA6275	Real estate agent	18375	5
POA6275	State or territory housing authority	11812	4
POA6280		7875	4
POA6280		23625	5
POA6280	(Other)	5250	17
POA6280	(Other)	7875	18
POA6280	(Other)	10500	19
POA6280	(Other)	11812	26
POA6280	(Other)	14437	41
POA6280	(Other)	18375	34
POA6280	(Other)	23625	3
POA6280	(Other)	49875	4
POA6280	Co-op/church group etc	5250	17
POA6280	Co-op/church group etc	7875	31
POA6280	Co-op/church group etc	10500	5
POA6280	Co-op/church group etc	11812	13
POA6280	Co-op/church group etc	14437	9
POA6280	Person not in same household	52	12
POA6280	Person not in same household	3937	6
POA6280	Person not in same household	5250	19
POA6280	Person not in same household	7875	31
POA6280	Person not in same household	10500	55
POA6280	Person not in same household	11812	72
POA6280	Person not in same household	14437	180
POA6280	Person not in same household	18375	294
POA6280	Person not in same household	23625	66
POA6280	Person not in same household	28875	14
POA6280	Person not in same household	34125	5
POA6280	Person not in same household	39375	3
POA6280	Person not in same household	49875	5
POA6280	Real estate agent	52	5
POA6280	Real estate agent	7875	11
POA6280	Real estate agent	10500	6
POA6280	Real estate agent	11812	27
POA6280	Real estate agent	14437	226
POA6280	Real estate agent	18375	695
POA6280	Real estate agent	23625	315
POA6280	Real estate agent	28875	52
POA6280	Real estate agent	34125	6
POA6280	Real estate agent	44625	5
POA6280	Real estate agent	49875	4
POA6280	State or territory housing authority	52	11
POA6280	State or territory housing authority	3937	13
POA6280	State or territory housing authority	5250	167
POA6280	State or territory housing authority	7875	98
POA6280	State or territory housing authority	10500	28
POA6280	State or territory housing authority	11812	56
POA6280	State or territory housing authority	14437	44
POA6280	State or territory housing authority	18375	15
POA6281	(Other)	5250	3
POA6281	(Other)	7875	6
POA6281	(Other)	11812	5
POA6281	(Other)	14437	8
POA6281	(Other)	23625	4
POA6281	Person not in same household	5250	3
POA6281	Person not in same household	7875	6
POA6281	Person not in same household	10500	14
POA6281	Person not in same household	11812	8
POA6281	Person not in same household	14437	13
POA6281	Person not in same household	18375	57
POA6281	Person not in same household	23625	47
POA6281	Person not in same household	28875	12
POA6281	Person not in same household	34125	9
POA6281	Real estate agent	7875	9
POA6281	Real estate agent	10500	17
POA6281	Real estate agent	14437	16
POA6281	Real estate agent	18375	74
POA6281	Real estate agent	23625	127
POA6281	Real estate agent	28875	55
POA6281	Real estate agent	34125	13
POA6281	Real estate agent	39375	3
POA6281	Real estate agent	49875	3
POA6281	State or territory housing authority	5250	3
POA6281	State or territory housing authority	7875	4
POA6281	State or territory housing authority	10500	5
POA6282	Person not in same household	14437	4
POA6282	Person not in same household	18375	10
POA6282	Person not in same household	23625	4
POA6282	Person not in same household	28875	8
POA6282	Real estate agent	18375	5
POA6282	Real estate agent	23625	3
POA6282	Real estate agent	28875	5
POA6282	Real estate agent	34125	4
POA6284	(Other)	7875	5
POA6284	(Other)	18375	4
POA6284	Co-op/church group etc	5250	3
POA6284	Person not in same household	3937	3
POA6284	Person not in same household	5250	4
POA6284	Person not in same household	7875	5
POA6284	Person not in same household	10500	5
POA6284	Person not in same household	11812	8
POA6284	Person not in same household	14437	14
POA6284	Person not in same household	18375	22
POA6284	Person not in same household	23625	4
POA6284	Person not in same household	28875	8
POA6284	Real estate agent	14437	7
POA6284	Real estate agent	18375	22
POA6284	Real estate agent	23625	22
POA6284	Real estate agent	28875	6
POA6284	State or territory housing authority	5250	4
POA6285	(Other)	5250	4
POA6285	(Other)	7875	7
POA6285	(Other)	14437	6
POA6285	(Other)	18375	7
POA6285	(Other)	23625	4
POA6285	(Other)	34125	13
POA6285	Co-op/church group etc	7875	3
POA6285	Person not in same household	5250	12
POA6285	Person not in same household	7875	19
POA6285	Person not in same household	10500	16
POA6285	Person not in same household	11812	29
POA6285	Person not in same household	14437	68
POA6285	Person not in same household	18375	158
POA6285	Person not in same household	23625	56
POA6285	Person not in same household	28875	23
POA6285	Person not in same household	34125	4
POA6285	Person not in same household	39375	3
POA6285	Real estate agent	10500	12
POA6285	Real estate agent	11812	17
POA6285	Real estate agent	14437	47
POA6285	Real estate agent	18375	191
POA6285	Real estate agent	23625	99
POA6285	Real estate agent	28875	15
POA6285	Real estate agent	34125	3
POA6285	State or territory housing authority	52	6
POA6285	State or territory housing authority	5250	16
POA6285	State or territory housing authority	7875	15
POA6285	State or territory housing authority	10500	5
POA6285	State or territory housing authority	11812	13
POA6285	State or territory housing authority	14437	16
POA6285	State or territory housing authority	18375	5
POA6286	(Other)	5250	3
POA6286	(Other)	10500	4
POA6286	Person not in same household	5250	3
POA6286	Person not in same household	10500	6
POA6286	Person not in same household	11812	5
POA6286	Person not in same household	14437	18
POA6286	Person not in same household	18375	9
POA6286	Real estate agent	10500	6
POA6286	Real estate agent	14437	5
POA6286	Real estate agent	18375	7
POA6288	Person not in same household	10500	3
POA6288	Person not in same household	11812	5
POA6288	Person not in same household	14437	10
POA6288	Real estate agent	10500	4
POA6288	Real estate agent	18375	3
POA6290	(Other)	7875	9
POA6290	(Other)	10500	4
POA6290	Person not in same household	5250	5
POA6290	Person not in same household	7875	8
POA6290	Person not in same household	10500	11
POA6290	Person not in same household	11812	8
POA6290	Person not in same household	14437	11
POA6290	Person not in same household	18375	7
POA6290	Person not in same household	23625	4
POA6290	Real estate agent	7875	4
POA6290	Real estate agent	10500	6
POA6290	Real estate agent	11812	11
POA6290	Real estate agent	14437	25
POA6290	Real estate agent	18375	26
POA6290	State or territory housing authority	5250	10
POA6290	State or territory housing authority	7875	5
POA6302	(Other)	5250	3
POA6302	(Other)	11812	3
POA6302	Co-op/church group etc	7875	3
POA6302	Person not in same household	5250	6
POA6302	Person not in same household	7875	8
POA6302	Person not in same household	10500	9
POA6302	Person not in same household	11812	19
POA6302	Person not in same household	14437	21
POA6302	Person not in same household	18375	13
POA6302	Real estate agent	7875	6
POA6302	Real estate agent	10500	8
POA6302	Real estate agent	11812	15
POA6302	Real estate agent	14437	36
POA6302	Real estate agent	18375	24
POA6302	State or territory housing authority	5250	14
POA6302	State or territory housing authority	7875	9
POA6302	State or territory housing authority	10500	6
POA6302	State or territory housing authority	11812	11
POA6302	State or territory housing authority	14437	3
POA6304	Person not in same household	52	3
POA6304	Person not in same household	5250	5
POA6304	Person not in same household	7875	8
POA6304	Person not in same household	10500	9
POA6304	Person not in same household	11812	3
POA6304	Person not in same household	14437	4
POA6304	Real estate agent	11812	7
POA6304	Real estate agent	14437	3
POA6304	State or territory housing authority	5250	5
POA6304	State or territory housing authority	7875	4
POA6306	(Other)	11812	3
POA6306	Co-op/church group etc	5250	4
POA6306	Person not in same household	5250	3
POA6306	Person not in same household	7875	3
POA6306	Person not in same household	10500	10
POA6306	Person not in same household	11812	7
POA6306	Person not in same household	14437	5
POA6306	State or territory housing authority	5250	8
POA6306	State or territory housing authority	10500	4
POA6306	State or territory housing authority	11812	3
POA6308	(Other)	11812	3
POA6308	(Other)	14437	3
POA6308	Co-op/church group etc	3937	5
POA6308	Co-op/church group etc	5250	11
POA6308	Person not in same household	7875	10
POA6308	Person not in same household	10500	12
POA6308	Person not in same household	11812	7
POA6308	Person not in same household	14437	4
POA6308	Real estate agent	7875	3
POA6308	Real estate agent	11812	5
POA6308	Real estate agent	14437	3
POA6308	State or territory housing authority	5250	4
POA6308	State or territory housing authority	7875	3
POA6308	State or territory housing authority	11812	6
POA6309	Person not in same household	10500	4
POA6309	Person not in same household	11812	6
POA6311	(Other)	52	5
POA6311	(Other)	7875	3
POA6311	(Other)	11812	3
POA6311	Person not in same household	7875	4
POA6311	Person not in same household	14437	5
POA6311	Person not in same household	18375	3
POA6312	(Other)	5250	3
POA6312	(Other)	7875	6
POA6312	(Other)	10500	5
POA6312	(Other)	11812	11
POA6312	(Other)	14437	9
POA6312	Co-op/church group etc	5250	3
POA6312	Co-op/church group etc	7875	9
POA6312	Co-op/church group etc	11812	5
POA6312	Co-op/church group etc	14437	3
POA6312	Person not in same household	5250	14
POA6312	Person not in same household	7875	17
POA6312	Person not in same household	10500	36
POA6312	Person not in same household	11812	43
POA6312	Person not in same household	14437	35
POA6312	Person not in same household	18375	11
POA6312	Person not in same household	23625	3
POA6312	Real estate agent	3937	5
POA6312	Real estate agent	7875	8
POA6312	Real estate agent	10500	25
POA6312	Real estate agent	11812	51
POA6312	Real estate agent	14437	48
POA6312	Real estate agent	18375	27
POA6312	Real estate agent	23625	5
POA6312	State or territory housing authority	3937	3
POA6312	State or territory housing authority	5250	46
POA6312	State or territory housing authority	7875	19
POA6312	State or territory housing authority	10500	20
POA6312	State or territory housing authority	11812	19
POA6312	State or territory housing authority	14437	15
POA6312	State or territory housing authority	18375	5
POA6315	(Other)	7875	4
POA6315	(Other)	11812	4
POA6315	Co-op/church group etc	5250	3
POA6315	Co-op/church group etc	7875	15
POA6315	Person not in same household	52	3
POA6315	Person not in same household	5250	10
POA6315	Person not in same household	7875	9
POA6315	Person not in same household	10500	13
POA6315	Person not in same household	11812	12
POA6315	Person not in same household	14437	4
POA6315	Real estate agent	5250	3
POA6315	Real estate agent	7875	6
POA6315	Real estate agent	10500	3
POA6315	Real estate agent	11812	15
POA6315	Real estate agent	14437	10
POA6315	State or territory housing authority	3937	6
POA6315	State or territory housing authority	5250	3
POA6315	State or territory housing authority	7875	10
POA6315	State or territory housing authority	14437	5
POA6316	Person not in same household	5250	4
POA6316	Person not in same household	7875	6
POA6317		3937	3
POA6317	(Other)	3937	4
POA6317	(Other)	5250	7
POA6317	(Other)	7875	10
POA6317	(Other)	10500	8
POA6317	(Other)	11812	6
POA6317	(Other)	14437	3
POA6317	Co-op/church group etc	5250	8
POA6317	Co-op/church group etc	7875	5
POA6317	Person not in same household	5250	13
POA6317	Person not in same household	7875	20
POA6317	Person not in same household	10500	20
POA6317	Person not in same household	11812	23
POA6317	Person not in same household	14437	19
POA6317	Person not in same household	18375	8
POA6317	Real estate agent	5250	18
POA6317	Real estate agent	7875	44
POA6317	Real estate agent	10500	20
POA6317	Real estate agent	11812	28
POA6317	Real estate agent	14437	31
POA6317	Real estate agent	18375	4
POA6317	State or territory housing authority	52	3
POA6317	State or territory housing authority	3937	5
POA6317	State or territory housing authority	5250	22
POA6317	State or territory housing authority	7875	24
POA6317	State or territory housing authority	10500	10
POA6317	State or territory housing authority	11812	20
POA6317	State or territory housing authority	14437	7
POA6317	State or territory housing authority	18375	3
POA6318	(Other)	5250	3
POA6318	Co-op/church group etc	7875	3
POA6318	Real estate agent	11812	4
POA6318	State or territory housing authority	7875	3
POA6320	State or territory housing authority	5250	3
POA6320	State or territory housing authority	7875	4
POA6320	State or territory housing authority	10500	6
POA6321	(Other)	3937	4
POA6321	(Other)	7875	4
POA6321	Co-op/church group etc	7875	6
POA6321	Person not in same household	5250	4
POA6321	Person not in same household	7875	6
POA6321	Person not in same household	10500	3
POA6321	Real estate agent	5250	3
POA6321	Real estate agent	7875	4
POA6321	Real estate agent	10500	5
POA6321	State or territory housing authority	7875	3
POA6323	Person not in same household	5250	6
POA6323	Person not in same household	7875	5
POA6323	Person not in same household	11812	5
POA6323	Person not in same household	18375	4
POA6323	Real estate agent	7875	5
POA6323	Real estate agent	10500	3
POA6323	Real estate agent	11812	9
POA6323	Real estate agent	14437	3
POA6324	(Other)	52	3
POA6324	(Other)	5250	5
POA6324	(Other)	7875	4
POA6324	(Other)	10500	4
POA6324	(Other)	11812	7
POA6324	(Other)	14437	9
POA6324	Co-op/church group etc	7875	15
POA6324	Co-op/church group etc	10500	3
POA6324	Person not in same household	5250	9
POA6324	Person not in same household	7875	16
POA6324	Person not in same household	10500	17
POA6324	Person not in same household	11812	16
POA6324	Person not in same household	14437	14
POA6324	Person not in same household	18375	3
POA6324	Real estate agent	5250	3
POA6324	Real estate agent	7875	19
POA6324	Real estate agent	10500	14
POA6324	Real estate agent	11812	50
POA6324	Real estate agent	14437	22
POA6324	Real estate agent	18375	3
POA6324	State or territory housing authority	3937	3
POA6324	State or territory housing authority	5250	11
POA6324	State or territory housing authority	7875	6
POA6324	State or territory housing authority	10500	3
POA6324	State or territory housing authority	11812	6
POA6324	State or territory housing authority	14437	5
POA6326	Person not in same household	5250	5
POA6326	Person not in same household	7875	3
POA6326	Real estate agent	14437	5
POA6327	Person not in same household	7875	3
POA6327	Person not in same household	11812	5
POA6327	Real estate agent	14437	3
POA6328	(Other)	52	4
POA6328	(Other)	7875	3
POA6328	Person not in same household	10500	3
POA6328	Person not in same household	14437	3
POA6328	Real estate agent	5250	3
POA6328	Real estate agent	7875	5
POA6328	Real estate agent	14437	3
POA6330		5250	7
POA6330		7875	5
POA6330		14437	7
POA6330	(Other)	52	4
POA6330	(Other)	3937	3
POA6330	(Other)	5250	15
POA6330	(Other)	7875	41
POA6330	(Other)	10500	25
POA6330	(Other)	11812	27
POA6330	(Other)	14437	56
POA6330	(Other)	18375	34
POA6330	(Other)	23625	8
POA6330	Co-op/church group etc	52	8
POA6330	Co-op/church group etc	3937	5
POA6330	Co-op/church group etc	5250	42
POA6330	Co-op/church group etc	7875	83
POA6330	Co-op/church group etc	10500	20
POA6330	Co-op/church group etc	11812	53
POA6330	Co-op/church group etc	14437	28
POA6330	Co-op/church group etc	18375	12
POA6330	Person not in same household	52	10
POA6330	Person not in same household	3937	6
POA6330	Person not in same household	5250	53
POA6330	Person not in same household	7875	79
POA6330	Person not in same household	10500	92
POA6330	Person not in same household	11812	145
POA6330	Person not in same household	14437	368
POA6330	Person not in same household	18375	219
POA6330	Person not in same household	23625	45
POA6330	Person not in same household	28875	8
POA6330	Real estate agent	5250	10
POA6330	Real estate agent	7875	14
POA6330	Real estate agent	10500	47
POA6330	Real estate agent	11812	118
POA6330	Real estate agent	14437	543
POA6330	Real estate agent	18375	651
POA6330	Real estate agent	23625	137
POA6330	Real estate agent	28875	23
POA6330	Real estate agent	34125	3
POA6330	State or territory housing authority	52	16
POA6330	State or territory housing authority	3937	23
POA6330	State or territory housing authority	5250	189
POA6330	State or territory housing authority	7875	107
POA6330	State or territory housing authority	10500	49
POA6330	State or territory housing authority	11812	77
POA6330	State or territory housing authority	14437	79
POA6330	State or territory housing authority	18375	18
POA6330	State or territory housing authority	23625	6
POA6333		14437	3
POA6333	(Other)	5250	3
POA6333	(Other)	7875	8
POA6333	(Other)	10500	4
POA6333	(Other)	11812	4
POA6333	(Other)	14437	10
POA6333	(Other)	18375	3
POA6333	Co-op/church group etc	5250	8
POA6333	Co-op/church group etc	7875	11
POA6333	Co-op/church group etc	11812	11
POA6333	Person not in same household	3937	6
POA6333	Person not in same household	5250	11
POA6333	Person not in same household	7875	12
POA6333	Person not in same household	10500	12
POA6333	Person not in same household	11812	25
POA6333	Person not in same household	14437	58
POA6333	Person not in same household	18375	49
POA6333	Person not in same household	23625	10
POA6333	Person not in same household	28875	3
POA6333	Real estate agent	7875	4
POA6333	Real estate agent	11812	6
POA6333	Real estate agent	14437	68
POA6333	Real estate agent	18375	39
POA6333	Real estate agent	23625	16
POA6333	Real estate agent	28875	4
POA6333	State or territory housing authority	5250	31
POA6333	State or territory housing authority	7875	13
POA6333	State or territory housing authority	10500	7
POA6333	State or territory housing authority	11812	13
POA6333	State or territory housing authority	14437	9
POA6335	(Other)	52	4
POA6335	(Other)	5250	7
POA6335	Person not in same household	7875	5
POA6335	Person not in same household	10500	7
POA6335	Person not in same household	11812	10
POA6335	Person not in same household	14437	4
POA6335	Real estate agent	7875	6
POA6335	Real estate agent	10500	4
POA6336	(Other)	5250	4
POA6336	(Other)	7875	3
POA6336	Person not in same household	5250	3
POA6337	(Other)	5250	9
POA6337	(Other)	10500	4
POA6337	Person not in same household	3937	3
POA6337	Person not in same household	10500	3
POA6337	Person not in same household	14437	4
POA6337	State or territory housing authority	5250	4
POA6337	State or territory housing authority	7875	4
POA6338	(Other)	52	5
POA6338	(Other)	3937	4
POA6338	(Other)	11812	3
POA6338	Co-op/church group etc	5250	3
POA6338	Person not in same household	10500	3
POA6338	Person not in same household	11812	8
POA6338	Person not in same household	14437	3
POA6338	State or territory housing authority	7875	5
POA6341	(Other)	3937	11
POA6341	(Other)	7875	3
POA6343	State or territory housing authority	5250	4
POA6346	(Other)	10500	4
POA6346	(Other)	11812	4
POA6346	Person not in same household	3937	4
POA6346	Person not in same household	5250	7
POA6346	Person not in same household	7875	4
POA6346	Person not in same household	10500	6
POA6346	Person not in same household	11812	3
POA6346	Real estate agent	10500	3
POA6346	Real estate agent	11812	9
POA6346	Real estate agent	14437	4
POA6346	State or territory housing authority	5250	4
POA6346	State or territory housing authority	10500	6
POA6348	(Other)	5250	3
POA6348	(Other)	7875	9
POA6348	(Other)	11812	3
POA6348	(Other)	14437	5
POA6348	Person not in same household	5250	3
POA6348	Person not in same household	10500	3
POA6348	Person not in same household	11812	8
POA6348	Person not in same household	14437	4
POA6348	Real estate agent	7875	3
POA6348	Real estate agent	11812	14
POA6348	Real estate agent	14437	13
POA6348	Real estate agent	18375	13
POA6348	State or territory housing authority	5250	4
POA6350	Co-op/church group etc	7875	3
POA6350	Person not in same household	5250	7
POA6350	Person not in same household	7875	5
POA6350	Person not in same household	10500	3
POA6350	State or territory housing authority	7875	4
POA6352	Person not in same household	7875	3
POA6353	(Other)	52	5
POA6353	(Other)	3937	9
POA6353	(Other)	5250	3
POA6353	(Other)	11812	3
POA6353	Person not in same household	7875	11
POA6353	Person not in same household	10500	9
POA6353	Person not in same household	11812	4
POA6353	Person not in same household	14437	4
POA6353	Person not in same household	18375	3
POA6353	State or territory housing authority	5250	3
POA6353	State or territory housing authority	7875	5
POA6355	State or territory housing authority	3937	3
POA6355	State or territory housing authority	10500	3
POA6359	(Other)	10500	4
POA6359	Person not in same household	5250	3
POA6359	Person not in same household	11812	3
POA6359	Real estate agent	7875	3
POA6359	State or territory housing authority	5250	3
POA6365	(Other)	3937	4
POA6365	(Other)	7875	3
POA6365	Co-op/church group etc	7875	4
POA6365	Person not in same household	7875	10
POA6365	Person not in same household	10500	6
POA6365	State or territory housing authority	5250	4
POA6365	State or territory housing authority	7875	3
POA6367	(Other)	52	6
POA6367	(Other)	7875	5
POA6367	(Other)	14437	3
POA6367	State or territory housing authority	5250	10
POA6369	(Other)	52	6
POA6369	(Other)	10500	3
POA6369	Co-op/church group etc	5250	7
POA6369	Person not in same household	5250	3
POA6369	Person not in same household	7875	4
POA6369	Person not in same household	10500	7
POA6369	Real estate agent	11812	3
POA6369	State or territory housing authority	52	4
POA6369	State or territory housing authority	10500	4
POA6370	Person not in same household	11812	3
POA6375	(Other)	5250	3
POA6375	(Other)	7875	6
POA6375	Co-op/church group etc	5250	7
POA6375	Person not in same household	5250	3
POA6375	Person not in same household	7875	9
POA6375	Person not in same household	10500	14
POA6375	Person not in same household	11812	8
POA6375	Person not in same household	28875	3
POA6375	State or territory housing authority	3937	5
POA6375	State or territory housing authority	5250	5
POA6383	(Other)	3937	4
POA6383	(Other)	5250	8
POA6383	Co-op/church group etc	52	6
POA6383	Person not in same household	52	4
POA6383	Person not in same household	5250	3
POA6383	Person not in same household	7875	4
POA6383	Person not in same household	10500	4
POA6383	Person not in same household	11812	3
POA6383	State or territory housing authority	5250	4
POA6390	(Other)	52	3
POA6390	(Other)	3937	7
POA6390	(Other)	5250	4
POA6390	(Other)	7875	3
POA6390	(Other)	14437	5
POA6390	Co-op/church group etc	11812	3
POA6390	Person not in same household	10500	7
POA6390	Person not in same household	11812	6
POA6390	Person not in same household	14437	14
POA6390	Person not in same household	18375	9
POA6390	Real estate agent	10500	8
POA6390	Real estate agent	11812	3
POA6390	Real estate agent	14437	28
POA6390	Real estate agent	18375	25
POA6390	State or territory housing authority	52	3
POA6390	State or territory housing authority	5250	3
POA6390	State or territory housing authority	14437	4
POA6391	(Other)	52	4
POA6391	(Other)	5250	3
POA6391	(Other)	14437	4
POA6391	Co-op/church group etc	11812	4
POA6391	Person not in same household	5250	3
POA6391	Person not in same household	7875	5
POA6391	Person not in same household	10500	13
POA6391	Person not in same household	11812	6
POA6391	Real estate agent	14437	4
POA6391	State or territory housing authority	5250	6
POA6391	State or territory housing authority	7875	4
POA6391	State or territory housing authority	11812	3
POA6392	(Other)	3937	3
POA6392	(Other)	7875	6
POA6392	Co-op/church group etc	7875	5
POA6392	Person not in same household	5250	6
POA6392	Person not in same household	7875	4
POA6392	State or territory housing authority	7875	3
POA6394	Person not in same household	52	4
POA6394	Person not in same household	10500	3
POA6394	Person not in same household	14437	5
POA6395	(Other)	5250	10
POA6395	(Other)	7875	3
POA6395	(Other)	10500	10
POA6395	(Other)	11812	4
POA6395	Co-op/church group etc	5250	6
POA6395	Co-op/church group etc	7875	3
POA6395	Co-op/church group etc	11812	3
POA6395	Person not in same household	5250	10
POA6395	Person not in same household	7875	14
POA6395	Person not in same household	10500	18
POA6395	Person not in same household	11812	16
POA6395	Person not in same household	14437	17
POA6395	Person not in same household	18375	6
POA6395	Real estate agent	7875	9
POA6395	Real estate agent	10500	3
POA6395	Real estate agent	11812	4
POA6395	Real estate agent	14437	4
POA6395	State or territory housing authority	5250	7
POA6395	State or territory housing authority	7875	4
POA6395	State or territory housing authority	10500	3
POA6395	State or territory housing authority	14437	4
POA6396	(Other)	5250	5
POA6396	(Other)	7875	5
POA6396	Person not in same household	5250	5
POA6396	Person not in same household	7875	4
POA6396	Real estate agent	7875	3
POA6397	Person not in same household	5250	3
POA6398	Co-op/church group etc	7875	8
POA6398	Person not in same household	5250	4
POA6398	Person not in same household	7875	4
POA6398	Person not in same household	10500	6
POA6398	Person not in same household	11812	3
POA6398	Person not in same household	14437	5
POA6398	Real estate agent	7875	6
POA6398	Real estate agent	11812	8
POA6398	Real estate agent	14437	3
POA6398	State or territory housing authority	5250	3
POA6401	(Other)	5250	5
POA6401	(Other)	7875	10
POA6401	(Other)	11812	6
POA6401	(Other)	14437	23
POA6401	(Other)	18375	5
POA6401	Co-op/church group etc	3937	5
POA6401	Co-op/church group etc	11812	3
POA6401	Co-op/church group etc	14437	3
POA6401	Person not in same household	5250	11
POA6401	Person not in same household	7875	19
POA6401	Person not in same household	10500	35
POA6401	Person not in same household	11812	62
POA6401	Person not in same household	14437	51
POA6401	Person not in same household	18375	36
POA6401	Person not in same household	23625	9
POA6401	Real estate agent	7875	10
POA6401	Real estate agent	10500	29
POA6401	Real estate agent	11812	105
POA6401	Real estate agent	14437	97
POA6401	Real estate agent	18375	54
POA6401	Real estate agent	23625	13
POA6401	State or territory housing authority	3937	7
POA6401	State or territory housing authority	5250	54
POA6401	State or territory housing authority	7875	38
POA6401	State or territory housing authority	10500	16
POA6401	State or territory housing authority	11812	27
POA6401	State or territory housing authority	14437	19
POA6401	State or territory housing authority	18375	10
POA6403	Person not in same household	7875	4
POA6403	Person not in same household	11812	3
POA6405	Person not in same household	7875	4
POA6407	(Other)	3937	4
POA6407	(Other)	5250	3
POA6407	Co-op/church group etc	5250	8
POA6407	Co-op/church group etc	7875	4
POA6407	Person not in same household	5250	5
POA6407	Person not in same household	7875	4
POA6407	Person not in same household	10500	3
POA6407	Person not in same household	11812	14
POA6407	Person not in same household	14437	4
POA6407	Real estate agent	11812	6
POA6407	Real estate agent	14437	4
POA6407	State or territory housing authority	5250	10
POA6407	State or territory housing authority	7875	8
POA6407	State or territory housing authority	10500	7
POA6409	(Other)	5250	7
POA6409	Person not in same household	11812	6
POA6409	State or territory housing authority	5250	3
POA6409	State or territory housing authority	7875	3
POA6410	Co-op/church group etc	5250	7
POA6410	Co-op/church group etc	7875	5
POA6410	Co-op/church group etc	10500	3
POA6410	Person not in same household	5250	5
POA6410	Person not in same household	7875	6
POA6410	Person not in same household	10500	4
POA6410	Person not in same household	11812	5
POA6410	Person not in same household	14437	6
POA6410	Real estate agent	7875	5
POA6410	Real estate agent	10500	4
POA6410	State or territory housing authority	3937	4
POA6410	State or territory housing authority	5250	6
POA6410	State or territory housing authority	7875	5
POA6414	Person not in same household	7875	4
POA6415	(Other)	52	5
POA6415	(Other)	3937	3
POA6415	(Other)	5250	5
POA6415	(Other)	7875	13
POA6415	(Other)	10500	7
POA6415	(Other)	11812	9
POA6415	(Other)	14437	3
POA6415	(Other)	18375	4
POA6415	Co-op/church group etc	7875	16
POA6415	Person not in same household	5250	12
POA6415	Person not in same household	7875	12
POA6415	Person not in same household	10500	11
