GCCSA_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
No usual address (Tas.)	Welsh	1	1	6
Migratory - Offshore - Shipping (Tas.)				3
Migratory - Offshore - Shipping (Tas.)	Australian		1	4
Migratory - Offshore - Shipping (Tas.)	English	0	1	6
Migratory - Offshore - Shipping (Tas.)	English	1	1	4
Greater Hobart				9929
Greater Hobart		0	0	678
Greater Hobart		0	1	87
Greater Hobart		1	0	54
Greater Hobart		1	1	1541
Greater Hobart	Australian			866
Greater Hobart	Australian		1	76565
Greater Hobart	Australian	0	0	1169
Greater Hobart	Australian	0	1	8438
Greater Hobart	Australian	1	0	5747
Greater Hobart	Australian Aboriginal			118
Greater Hobart	Australian Aboriginal	0	0	36
Greater Hobart	Australian Aboriginal	0	1	310
Greater Hobart	Australian Aboriginal	1	0	142
Greater Hobart	Australian Aboriginal	1	1	9446
Greater Hobart	Chinese			34
Greater Hobart	Chinese	0	0	8301
Greater Hobart	Chinese	0	1	133
Greater Hobart	Chinese	1	0	271
Greater Hobart	Chinese	1	1	349
Greater Hobart	Croatian			11
Greater Hobart	Croatian	0	0	382
Greater Hobart	Croatian	0	1	131
Greater Hobart	Croatian	1	0	50
Greater Hobart	Croatian	1	1	246
Greater Hobart	Dutch			18
Greater Hobart	Dutch	0	0	1917
Greater Hobart	Dutch	0	1	767
Greater Hobart	Dutch	1	0	484
Greater Hobart	Dutch	1	1	1768
Greater Hobart	English			1097
Greater Hobart	English	0	0	14170
Greater Hobart	English	0	1	8201
Greater Hobart	English	1	0	5595
Greater Hobart	English	1	1	76069
Greater Hobart	Filipino			9
Greater Hobart	Filipino	0	0	1210
Greater Hobart	Filipino	0	1	50
Greater Hobart	Filipino	1	0	295
Greater Hobart	Filipino	1	1	50
Greater Hobart	French			9
Greater Hobart	French	0	0	502
Greater Hobart	French	0	1	116
Greater Hobart	French	1	0	80
Greater Hobart	French	1	1	408
Greater Hobart	German			71
Greater Hobart	German	0	0	2252
Greater Hobart	German	0	1	818
Greater Hobart	German	1	0	537
Greater Hobart	German	1	1	5437
Greater Hobart	Greek			14
Greater Hobart	Greek	0	0	885
Greater Hobart	Greek	0	1	242
Greater Hobart	Greek	1	0	86
Greater Hobart	Greek	1	1	687
Greater Hobart	Hungarian			6
Greater Hobart	Hungarian	0	0	241
Greater Hobart	Hungarian	0	1	127
Greater Hobart	Hungarian	1	0	30
Greater Hobart	Hungarian	1	1	166
Greater Hobart	Indian			11
Greater Hobart	Indian	0	0	3515
Greater Hobart	Indian	0	1	95
Greater Hobart	Indian	1	0	92
Greater Hobart	Indian	1	1	132
Greater Hobart	Irish			231
Greater Hobart	Irish	0	0	2672
Greater Hobart	Irish	0	1	1689
Greater Hobart	Irish	1	0	1036
Greater Hobart	Irish	1	1	20802
Greater Hobart	Italian			35
Greater Hobart	Italian	0	0	1541
Greater Hobart	Italian	0	1	649
Greater Hobart	Italian	1	0	215
Greater Hobart	Italian	1	1	2158
Greater Hobart	Korean			3
Greater Hobart	Korean	0	0	554
Greater Hobart	Korean	0	1	20
Greater Hobart	Korean	1	0	66
Greater Hobart	Korean	1	1	37
Greater Hobart	Lebanese	0	0	117
Greater Hobart	Lebanese	0	1	45
Greater Hobart	Lebanese	1	0	22
Greater Hobart	Lebanese	1	1	87
Greater Hobart	Macedonian	0	0	38
Greater Hobart	Macedonian	0	1	14
Greater Hobart	Macedonian	1	0	4
Greater Hobart	Macedonian	1	1	19
Greater Hobart	Maltese	0	0	113
Greater Hobart	Maltese	0	1	68
Greater Hobart	Maltese	1	0	28
Greater Hobart	Maltese	1	1	156
Greater Hobart	Maori	0	0	198
Greater Hobart	Maori	0	1	119
Greater Hobart	Maori	1	0	67
Greater Hobart	Maori	1	1	114
Greater Hobart	NZ			5
Greater Hobart	NZ	0	0	510
Greater Hobart	NZ	0	1	289
Greater Hobart	NZ	1	0	186
Greater Hobart	NZ	1	1	207
Greater Hobart	(Other)			172
Greater Hobart	(Other)	0	0	17382
Greater Hobart	(Other)	0	1	1965
Greater Hobart	(Other)	1	0	1425
Greater Hobart	(Other)	1	1	3523
Greater Hobart	Polish			5
Greater Hobart	Polish	0	0	1075
Greater Hobart	Polish	0	1	363
Greater Hobart	Polish	1	0	167
Greater Hobart	Polish	1	1	911
Greater Hobart	Russian			3
Greater Hobart	Russian	0	0	329
Greater Hobart	Russian	0	1	51
Greater Hobart	Russian	1	0	44
Greater Hobart	Russian	1	1	142
Greater Hobart	Samoan	0	0	40
Greater Hobart	Samoan	0	1	24
Greater Hobart	Samoan	1	0	15
Greater Hobart	Samoan	1	1	4
Greater Hobart	Scottish			136
Greater Hobart	Scottish	0	0	3373
Greater Hobart	Scottish	0	1	2007
Greater Hobart	Scottish	1	0	1329
Greater Hobart	Scottish	1	1	16387
Greater Hobart	Serbian	0	0	189
Greater Hobart	Serbian	0	1	39
Greater Hobart	Serbian	1	0	17
Greater Hobart	Serbian	1	1	55
Greater Hobart	South African	0	0	536
Greater Hobart	South African	0	1	98
Greater Hobart	South African	1	0	87
Greater Hobart	South African	1	1	46
Greater Hobart	Spanish			4
Greater Hobart	Spanish	0	0	444
Greater Hobart	Spanish	0	1	60
Greater Hobart	Spanish	1	0	39
Greater Hobart	Spanish	1	1	150
Greater Hobart	Sri Lankan			3
Greater Hobart	Sri Lankan	0	0	384
Greater Hobart	Sri Lankan	0	1	21
Greater Hobart	Sri Lankan	1	0	8
Greater Hobart	Sri Lankan	1	1	22
Greater Hobart	Vietnamese			3
Greater Hobart	Vietnamese	0	0	996
Greater Hobart	Vietnamese	0	1	18
Greater Hobart	Vietnamese	1	0	20
Greater Hobart	Vietnamese	1	1	22
Greater Hobart	Welsh			4
Greater Hobart	Welsh	0	0	618
Greater Hobart	Welsh	0	1	189
Greater Hobart	Welsh	1	0	121
Greater Hobart	Welsh	1	1	634
Rest of Tas.				14937
Rest of Tas.		0	0	521
Rest of Tas.		0	1	111
Rest of Tas.		1	0	95
Rest of Tas.		1	1	2660
Rest of Tas.	Australian			1775
Rest of Tas.	Australian		1	113777
Rest of Tas.	Australian	0	0	1241
Rest of Tas.	Australian	0	1	8629
Rest of Tas.	Australian	1	0	6554
Rest of Tas.	Australian Aboriginal			245
Rest of Tas.	Australian Aboriginal	0	0	46
Rest of Tas.	Australian Aboriginal	0	1	411
Rest of Tas.	Australian Aboriginal	1	0	227
Rest of Tas.	Australian Aboriginal	1	1	15828
Rest of Tas.	Chinese			23
Rest of Tas.	Chinese	0	0	2497
Rest of Tas.	Chinese	0	1	89
Rest of Tas.	Chinese	1	0	147
Rest of Tas.	Chinese	1	1	478
Rest of Tas.	Croatian			3
Rest of Tas.	Croatian	0	0	192
Rest of Tas.	Croatian	0	1	92
Rest of Tas.	Croatian	1	0	22
Rest of Tas.	Croatian	1	1	162
Rest of Tas.	Dutch			34
Rest of Tas.	Dutch	0	0	2862
Rest of Tas.	Dutch	0	1	957
Rest of Tas.	Dutch	1	0	708
Rest of Tas.	Dutch	1	1	2311
Rest of Tas.	English			2053
Rest of Tas.	English	0	0	17760
Rest of Tas.	English	0	1	8224
Rest of Tas.	English	1	0	6140
Rest of Tas.	English	1	1	103825
Rest of Tas.	Filipino			16
Rest of Tas.	Filipino	0	0	1251
Rest of Tas.	Filipino	0	1	32
Rest of Tas.	Filipino	1	0	394
Rest of Tas.	Filipino	1	1	84
Rest of Tas.	French			6
Rest of Tas.	French	0	0	517
Rest of Tas.	French	0	1	85
Rest of Tas.	French	1	0	56
Rest of Tas.	French	1	1	496
Rest of Tas.	German			105
Rest of Tas.	German	0	0	2336
Rest of Tas.	German	0	1	886
Rest of Tas.	German	1	0	505
Rest of Tas.	German	1	1	6886
Rest of Tas.	Greek			8
Rest of Tas.	Greek	0	0	257
Rest of Tas.	Greek	0	1	115
Rest of Tas.	Greek	1	0	36
Rest of Tas.	Greek	1	1	274
Rest of Tas.	Hungarian	0	0	280
Rest of Tas.	Hungarian	0	1	107
Rest of Tas.	Hungarian	1	0	38
Rest of Tas.	Hungarian	1	1	123
Rest of Tas.	Indian			12
Rest of Tas.	Indian	0	0	1728
Rest of Tas.	Indian	0	1	86
Rest of Tas.	Indian	1	0	71
Rest of Tas.	Indian	1	1	110
Rest of Tas.	Irish			293
Rest of Tas.	Irish	0	0	3151
Rest of Tas.	Irish	0	1	1476
Rest of Tas.	Irish	1	0	1003
Rest of Tas.	Irish	1	1	24162
Rest of Tas.	Italian			36
Rest of Tas.	Italian	0	0	1057
Rest of Tas.	Italian	0	1	592
Rest of Tas.	Italian	1	0	149
Rest of Tas.	Italian	1	1	1999
Rest of Tas.	Korean	0	0	240
Rest of Tas.	Korean	0	1	6
Rest of Tas.	Korean	1	0	29
Rest of Tas.	Korean	1	1	15
Rest of Tas.	Lebanese	0	0	81
Rest of Tas.	Lebanese	0	1	29
Rest of Tas.	Lebanese	1	0	10
Rest of Tas.	Lebanese	1	1	55
Rest of Tas.	Macedonian	0	0	33
Rest of Tas.	Macedonian	0	1	8
Rest of Tas.	Macedonian	1	0	3
Rest of Tas.	Macedonian	1	1	16
Rest of Tas.	Maltese			8
Rest of Tas.	Maltese	0	0	181
Rest of Tas.	Maltese	0	1	72
Rest of Tas.	Maltese	1	0	38
Rest of Tas.	Maltese	1	1	186
Rest of Tas.	Maori			4
Rest of Tas.	Maori	0	0	383
Rest of Tas.	Maori	0	1	139
Rest of Tas.	Maori	1	0	102
Rest of Tas.	Maori	1	1	136
Rest of Tas.	NZ			11
Rest of Tas.	NZ	0	0	671
Rest of Tas.	NZ	0	1	316
Rest of Tas.	NZ	1	0	217
Rest of Tas.	NZ	1	1	234
Rest of Tas.	(Other)			176
Rest of Tas.	(Other)	0	0	11970
Rest of Tas.	(Other)	0	1	1529
Rest of Tas.	(Other)	1	0	1314
Rest of Tas.	(Other)	1	1	3466
Rest of Tas.	Polish			3
Rest of Tas.	Polish	0	0	717
Rest of Tas.	Polish	0	1	211
Rest of Tas.	Polish	1	0	105
Rest of Tas.	Polish	1	1	553
Rest of Tas.	Russian			3
Rest of Tas.	Russian	0	0	286
Rest of Tas.	Russian	0	1	36
Rest of Tas.	Russian	1	0	27
Rest of Tas.	Russian	1	1	107
Rest of Tas.	Samoan	0	0	77
Rest of Tas.	Samoan	0	1	23
Rest of Tas.	Samoan	1	0	10
Rest of Tas.	Samoan	1	1	20
Rest of Tas.	Scottish			254
Rest of Tas.	Scottish	0	0	4343
Rest of Tas.	Scottish	0	1	2000
Rest of Tas.	Scottish	1	0	1442
Rest of Tas.	Scottish	1	1	21245
Rest of Tas.	Serbian			3
Rest of Tas.	Serbian	0	0	93
Rest of Tas.	Serbian	0	1	28
Rest of Tas.	Serbian	1	0	6
Rest of Tas.	Serbian	1	1	35
Rest of Tas.	South African			6
Rest of Tas.	South African	0	0	520
Rest of Tas.	South African	0	1	69
Rest of Tas.	South African	1	0	70
Rest of Tas.	South African	1	1	40
Rest of Tas.	Spanish			8
Rest of Tas.	Spanish	0	0	347
Rest of Tas.	Spanish	0	1	28
Rest of Tas.	Spanish	1	0	36
Rest of Tas.	Spanish	1	1	190
Rest of Tas.	Sri Lankan	0	0	231
Rest of Tas.	Sri Lankan	0	1	20
Rest of Tas.	Sri Lankan	1	0	20
Rest of Tas.	Sri Lankan	1	1	25
Rest of Tas.	Vietnamese			3
Rest of Tas.	Vietnamese	0	0	366
Rest of Tas.	Vietnamese	0	1	12
Rest of Tas.	Vietnamese	1	0	50
Rest of Tas.	Vietnamese	1	1	5
Rest of Tas.	Welsh			11
Rest of Tas.	Welsh	0	0	749
Rest of Tas.	Welsh	0	1	160
Rest of Tas.	Welsh	1	0	125
Rest of Tas.	Welsh	1	1	634
No usual address (NT)				1026
No usual address (NT)		0	0	8
No usual address (NT)		1	1	42
No usual address (NT)	Australian			10
No usual address (NT)	Australian		1	518
No usual address (NT)	Australian	0	0	16
No usual address (NT)	Australian	0	1	40
No usual address (NT)	Australian	1	0	51
No usual address (NT)	Australian Aboriginal			133
No usual address (NT)	Australian Aboriginal	0	1	8
No usual address (NT)	Australian Aboriginal	1	0	9
No usual address (NT)	Australian Aboriginal	1	1	675
No usual address (NT)	Chinese	0	0	17
No usual address (NT)	Chinese	1	0	4
No usual address (NT)	Croatian	1	1	10
No usual address (NT)	Dutch	0	0	26
No usual address (NT)	Dutch	0	1	6
No usual address (NT)	Dutch	1	0	7
No usual address (NT)	Dutch	1	1	6
No usual address (NT)	English			12
No usual address (NT)	English	0	0	199
No usual address (NT)	English	0	1	51
No usual address (NT)	English	1	0	49
No usual address (NT)	English	1	1	361
No usual address (NT)	Filipino	0	0	3
No usual address (NT)	Filipino	1	0	4
No usual address (NT)	French	0	0	34
No usual address (NT)	French	0	1	6
No usual address (NT)	French	1	1	4
No usual address (NT)	German	0	0	45
No usual address (NT)	German	0	1	4
No usual address (NT)	German	1	1	52
No usual address (NT)	Greek	0	0	11
No usual address (NT)	Greek	0	1	4
No usual address (NT)	Greek	1	1	6
No usual address (NT)	Hungarian	0	0	7
No usual address (NT)	Indian	0	0	13
No usual address (NT)	Indian	0	1	3
No usual address (NT)	Irish			5
No usual address (NT)	Irish	0	0	54
No usual address (NT)	Irish	0	1	13
No usual address (NT)	Irish	1	0	8
No usual address (NT)	Irish	1	1	129
No usual address (NT)	Italian	0	0	42
No usual address (NT)	Italian	0	1	7
No usual address (NT)	Italian	1	0	4
No usual address (NT)	Italian	1	1	14
No usual address (NT)	Maori	0	1	3
No usual address (NT)	NZ	0	0	14
No usual address (NT)	NZ	0	1	4
No usual address (NT)	NZ	1	0	4
No usual address (NT)	NZ	1	1	5
No usual address (NT)	(Other)			5
No usual address (NT)	(Other)	0	0	128
No usual address (NT)	(Other)	0	1	8
No usual address (NT)	(Other)	1	0	16
No usual address (NT)	(Other)	1	1	41
No usual address (NT)	Polish	0	0	4
No usual address (NT)	Polish	1	0	4
No usual address (NT)	Russian	0	1	3
No usual address (NT)	Samoan	0	0	6
No usual address (NT)	Scottish			3
No usual address (NT)	Scottish	0	0	40
No usual address (NT)	Scottish	0	1	15
No usual address (NT)	Scottish	1	0	14
No usual address (NT)	Scottish	1	1	102
No usual address (NT)	South African	0	0	6
No usual address (NT)	Spanish	0	0	9
No usual address (NT)	Welsh	0	0	6
No usual address (NT)	Welsh	1	1	8
Migratory - Offshore - Shipping (NT)				21
Migratory - Offshore - Shipping (NT)	Australian		1	16
Migratory - Offshore - Shipping (NT)	Australian	1	0	3
Migratory - Offshore - Shipping (NT)	Australian Aboriginal	1	1	4
Migratory - Offshore - Shipping (NT)	English			3
Migratory - Offshore - Shipping (NT)	English	0	0	11
Migratory - Offshore - Shipping (NT)	English	0	1	5
Migratory - Offshore - Shipping (NT)	English	1	1	9
Migratory - Offshore - Shipping (NT)	Filipino	0	0	3
Migratory - Offshore - Shipping (NT)	Irish	0	0	6
Migratory - Offshore - Shipping (NT)	Irish	1	1	7
Migratory - Offshore - Shipping (NT)	(Other)	0	0	8
Migratory - Offshore - Shipping (NT)	(Other)	1	1	3
Migratory - Offshore - Shipping (NT)	Scottish	0	0	4
Migratory - Offshore - Shipping (NT)	Scottish	1	1	5
Migratory - Offshore - Shipping (NT)	Sri Lankan	0	0	5
Greater Darwin				12393
Greater Darwin		0	0	702
Greater Darwin		0	1	58
Greater Darwin		1	0	52
Greater Darwin		1	1	561
Greater Darwin	Australian			326
Greater Darwin	Australian		1	29818
Greater Darwin	Australian	0	0	1488
Greater Darwin	Australian	0	1	4303
Greater Darwin	Australian	1	0	4480
Greater Darwin	Australian Aboriginal			293
Greater Darwin	Australian Aboriginal	0	0	69
Greater Darwin	Australian Aboriginal	0	1	691
Greater Darwin	Australian Aboriginal	1	0	385
Greater Darwin	Australian Aboriginal	1	1	11048
Greater Darwin	Chinese			45
Greater Darwin	Chinese	0	0	4573
Greater Darwin	Chinese	0	1	202
Greater Darwin	Chinese	1	0	341
Greater Darwin	Chinese	1	1	800
Greater Darwin	Croatian	0	0	106
Greater Darwin	Croatian	0	1	49
Greater Darwin	Croatian	1	0	26
Greater Darwin	Croatian	1	1	102
Greater Darwin	Dutch			13
Greater Darwin	Dutch	0	0	707
Greater Darwin	Dutch	0	1	313
Greater Darwin	Dutch	1	0	215
Greater Darwin	Dutch	1	1	631
Greater Darwin	English			371
Greater Darwin	English	0	0	8284
Greater Darwin	English	0	1	3435
Greater Darwin	English	1	0	3210
Greater Darwin	English	1	1	23434
Greater Darwin	Filipino			26
Greater Darwin	Filipino	0	0	5885
Greater Darwin	Filipino	0	1	122
Greater Darwin	Filipino	1	0	600
Greater Darwin	Filipino	1	1	232
Greater Darwin	French	0	0	417
Greater Darwin	French	0	1	58
Greater Darwin	French	1	0	73
Greater Darwin	French	1	1	215
Greater Darwin	German			36
Greater Darwin	German	0	0	1273
Greater Darwin	German	0	1	457
Greater Darwin	German	1	0	403
Greater Darwin	German	1	1	3570
Greater Darwin	Greek			32
Greater Darwin	Greek	0	0	2018
Greater Darwin	Greek	0	1	624
Greater Darwin	Greek	1	0	294
Greater Darwin	Greek	1	1	1059
Greater Darwin	Hungarian			3
Greater Darwin	Hungarian	0	0	145
Greater Darwin	Hungarian	0	1	33
Greater Darwin	Hungarian	1	0	18
Greater Darwin	Hungarian	1	1	54
Greater Darwin	Indian			7
Greater Darwin	Indian	0	0	3730
Greater Darwin	Indian	0	1	84
Greater Darwin	Indian	1	0	54
Greater Darwin	Indian	1	1	55
Greater Darwin	Irish			74
Greater Darwin	Irish	0	0	2187
Greater Darwin	Irish	0	1	841
Greater Darwin	Irish	1	0	741
Greater Darwin	Irish	1	1	8089
Greater Darwin	Italian			17
Greater Darwin	Italian	0	0	1042
Greater Darwin	Italian	0	1	389
Greater Darwin	Italian	1	0	178
Greater Darwin	Italian	1	1	1656
Greater Darwin	Korean			3
Greater Darwin	Korean	0	0	337
Greater Darwin	Korean	0	1	6
Greater Darwin	Korean	1	0	35
Greater Darwin	Korean	1	1	6
Greater Darwin	Lebanese			3
Greater Darwin	Lebanese	0	0	65
Greater Darwin	Lebanese	0	1	7
Greater Darwin	Lebanese	1	0	11
Greater Darwin	Lebanese	1	1	48
Greater Darwin	Macedonian	0	0	32
Greater Darwin	Macedonian	0	1	11
Greater Darwin	Macedonian	1	0	3
Greater Darwin	Macedonian	1	1	24
Greater Darwin	Maltese			3
Greater Darwin	Maltese	0	0	83
Greater Darwin	Maltese	0	1	55
Greater Darwin	Maltese	1	0	22
Greater Darwin	Maltese	1	1	185
Greater Darwin	Maori			3
Greater Darwin	Maori	0	0	631
Greater Darwin	Maori	0	1	117
Greater Darwin	Maori	1	0	144
Greater Darwin	Maori	1	1	106
Greater Darwin	NZ			16
Greater Darwin	NZ	0	0	511
Greater Darwin	NZ	0	1	254
Greater Darwin	NZ	1	0	158
Greater Darwin	NZ	1	1	105
Greater Darwin	(Other)			186
Greater Darwin	(Other)	0	0	17146
Greater Darwin	(Other)	0	1	1268
Greater Darwin	(Other)	1	0	1628
Greater Darwin	(Other)	1	1	3279
Greater Darwin	Polish			6
Greater Darwin	Polish	0	0	313
Greater Darwin	Polish	0	1	95
Greater Darwin	Polish	1	0	55
Greater Darwin	Polish	1	1	250
Greater Darwin	Russian	0	0	152
Greater Darwin	Russian	0	1	22
Greater Darwin	Russian	1	0	33
Greater Darwin	Russian	1	1	85
Greater Darwin	Samoan			3
Greater Darwin	Samoan	0	0	126
Greater Darwin	Samoan	0	1	25
Greater Darwin	Samoan	1	0	12
Greater Darwin	Samoan	1	1	34
Greater Darwin	Scottish			59
Greater Darwin	Scottish	0	0	2015
Greater Darwin	Scottish	0	1	829
Greater Darwin	Scottish	1	0	721
Greater Darwin	Scottish	1	1	6809
Greater Darwin	Serbian	0	0	65
Greater Darwin	Serbian	0	1	19
Greater Darwin	Serbian	1	0	3
Greater Darwin	Serbian	1	1	28
Greater Darwin	South African			3
Greater Darwin	South African	0	0	372
Greater Darwin	South African	0	1	71
Greater Darwin	South African	1	0	38
Greater Darwin	South African	1	1	31
Greater Darwin	Spanish			9
Greater Darwin	Spanish	0	0	502
Greater Darwin	Spanish	0	1	35
Greater Darwin	Spanish	1	0	32
Greater Darwin	Spanish	1	1	116
Greater Darwin	Sri Lankan			4
Greater Darwin	Sri Lankan	0	0	524
Greater Darwin	Sri Lankan	0	1	33
Greater Darwin	Sri Lankan	1	0	27
Greater Darwin	Sri Lankan	1	1	24
Greater Darwin	Vietnamese			5
Greater Darwin	Vietnamese	0	0	1292
Greater Darwin	Vietnamese	0	1	36
Greater Darwin	Vietnamese	1	0	98
Greater Darwin	Vietnamese	1	1	26
Greater Darwin	Welsh	0	0	292
Greater Darwin	Welsh	0	1	63
Greater Darwin	Welsh	1	0	75
Greater Darwin	Welsh	1	1	297
Rest of NT				7712
Rest of NT		0	0	257
Rest of NT		0	1	17
Rest of NT		1	0	16
Rest of NT		1	1	453
Rest of NT	Australian			161
Rest of NT	Australian		1	11722
Rest of NT	Australian	0	0	423
Rest of NT	Australian	0	1	1357
Rest of NT	Australian	1	0	1310
Rest of NT	Australian Aboriginal			620
Rest of NT	Australian Aboriginal	0	0	28
Rest of NT	Australian Aboriginal	0	1	313
Rest of NT	Australian Aboriginal	1	0	166
Rest of NT	Australian Aboriginal	1	1	42638
Rest of NT	Chinese			10
Rest of NT	Chinese	0	0	666
Rest of NT	Chinese	0	1	30
Rest of NT	Chinese	1	0	48
Rest of NT	Chinese	1	1	193
Rest of NT	Croatian	0	0	35
Rest of NT	Croatian	0	1	8
Rest of NT	Croatian	1	0	5
Rest of NT	Croatian	1	1	26
Rest of NT	Dutch			7
Rest of NT	Dutch	0	0	320
Rest of NT	Dutch	0	1	101
Rest of NT	Dutch	1	0	79
Rest of NT	Dutch	1	1	209
Rest of NT	English			194
Rest of NT	English	0	0	2999
Rest of NT	English	0	1	1219
Rest of NT	English	1	0	1047
Rest of NT	English	1	1	8928
Rest of NT	Filipino			10
Rest of NT	Filipino	0	0	1148
Rest of NT	Filipino	0	1	17
Rest of NT	Filipino	1	0	156
Rest of NT	Filipino	1	1	36
Rest of NT	French			3
Rest of NT	French	0	0	179
Rest of NT	French	0	1	17
Rest of NT	French	1	0	23
Rest of NT	French	1	1	62
Rest of NT	German			14
Rest of NT	German	0	0	636
Rest of NT	German	0	1	170
Rest of NT	German	1	0	156
Rest of NT	German	1	1	1516
Rest of NT	Greek			3
Rest of NT	Greek	0	0	63
Rest of NT	Greek	0	1	42
Rest of NT	Greek	1	0	8
Rest of NT	Greek	1	1	95
Rest of NT	Hungarian	0	0	32
Rest of NT	Hungarian	0	1	14
Rest of NT	Hungarian	1	0	5
Rest of NT	Hungarian	1	1	29
Rest of NT	Indian			5
Rest of NT	Indian	0	0	1183
Rest of NT	Indian	0	1	19
Rest of NT	Indian	1	0	19
Rest of NT	Indian	1	1	19
Rest of NT	Irish			42
Rest of NT	Irish	0	0	846
Rest of NT	Irish	0	1	338
Rest of NT	Irish	1	0	259
Rest of NT	Irish	1	1	3287
Rest of NT	Italian			15
Rest of NT	Italian	0	0	340
Rest of NT	Italian	0	1	118
Rest of NT	Italian	1	0	66
Rest of NT	Italian	1	1	505
Rest of NT	Korean	0	0	92
Rest of NT	Korean	0	1	5
Rest of NT	Korean	1	0	16
Rest of NT	Lebanese	0	0	15
Rest of NT	Lebanese	0	1	8
Rest of NT	Lebanese	1	1	23
Rest of NT	Macedonian	0	0	5
Rest of NT	Macedonian	0	1	4
Rest of NT	Macedonian	1	1	5
Rest of NT	Maltese			4
Rest of NT	Maltese	0	0	12
Rest of NT	Maltese	0	1	23
Rest of NT	Maltese	1	0	4
Rest of NT	Maltese	1	1	38
Rest of NT	Maori			9
Rest of NT	Maori	0	0	507
Rest of NT	Maori	0	1	83
Rest of NT	Maori	1	0	69
Rest of NT	Maori	1	1	55
Rest of NT	NZ			5
Rest of NT	NZ	0	0	295
Rest of NT	NZ	0	1	76
Rest of NT	NZ	1	0	44
Rest of NT	NZ	1	1	34
Rest of NT	(Other)			90
Rest of NT	(Other)	0	0	4820
Rest of NT	(Other)	0	1	426
Rest of NT	(Other)	1	0	417
Rest of NT	(Other)	1	1	1165
Rest of NT	Polish	0	0	110
Rest of NT	Polish	0	1	22
Rest of NT	Polish	1	0	22
Rest of NT	Polish	1	1	98
Rest of NT	Russian	0	0	57
Rest of NT	Russian	0	1	4
Rest of NT	Russian	1	0	10
Rest of NT	Russian	1	1	21
Rest of NT	Samoan			3
Rest of NT	Samoan	0	0	176
Rest of NT	Samoan	0	1	15
Rest of NT	Samoan	1	0	3
Rest of NT	Samoan	1	1	8
Rest of NT	Scottish			37
Rest of NT	Scottish	0	0	787
Rest of NT	Scottish	0	1	323
Rest of NT	Scottish	1	0	258
Rest of NT	Scottish	1	1	2621
Rest of NT	Serbian	0	0	19
Rest of NT	Serbian	0	1	5
Rest of NT	Serbian	1	1	7
Rest of NT	South African	0	0	163
Rest of NT	South African	0	1	17
Rest of NT	South African	1	0	22
Rest of NT	South African	1	1	11
Rest of NT	Spanish	0	0	148
Rest of NT	Spanish	0	1	8
Rest of NT	Spanish	1	0	3
Rest of NT	Spanish	1	1	29
Rest of NT	Sri Lankan	0	0	113
Rest of NT	Sri Lankan	0	1	7
Rest of NT	Sri Lankan	1	1	10
Rest of NT	Vietnamese			8
Rest of NT	Vietnamese	0	0	234
Rest of NT	Vietnamese	0	1	10
Rest of NT	Vietnamese	1	0	7
Rest of NT	Vietnamese	1	1	12
Rest of NT	Welsh			3
Rest of NT	Welsh	0	0	78
Rest of NT	Welsh	0	1	34
Rest of NT	Welsh	1	0	24
Rest of NT	Welsh	1	1	113
No usual address (ACT)				132
No usual address (ACT)		0	0	5
No usual address (ACT)		1	1	4
No usual address (ACT)	Australian		1	143
No usual address (ACT)	Australian	0	1	24
No usual address (ACT)	Australian	1	0	7
No usual address (ACT)	Australian Aboriginal	1	1	28
No usual address (ACT)	Chinese	0	0	12
No usual address (ACT)	Chinese	0	1	3
No usual address (ACT)	Chinese	1	0	4
No usual address (ACT)	Dutch	0	0	4
No usual address (ACT)	Dutch	1	1	3
No usual address (ACT)	English	0	0	34
No usual address (ACT)	English	0	1	13
No usual address (ACT)	English	1	0	13
No usual address (ACT)	English	1	1	87
No usual address (ACT)	Filipino	0	0	3
No usual address (ACT)	Filipino	0	1	4
No usual address (ACT)	French	0	0	5
No usual address (ACT)	German	0	0	4
No usual address (ACT)	German	0	1	4
No usual address (ACT)	German	1	1	25
No usual address (ACT)	Hungarian	0	0	3
No usual address (ACT)	Indian	0	0	17
No usual address (ACT)	Irish	0	0	15
No usual address (ACT)	Irish	1	0	4
No usual address (ACT)	Irish	1	1	35
No usual address (ACT)	Italian	0	0	3
No usual address (ACT)	Italian	1	1	9
No usual address (ACT)	(Other)			4
No usual address (ACT)	(Other)	0	0	56
No usual address (ACT)	(Other)	0	1	10
No usual address (ACT)	(Other)	1	0	5
No usual address (ACT)	(Other)	1	1	12
No usual address (ACT)	Scottish	0	0	10
No usual address (ACT)	Scottish	0	1	5
No usual address (ACT)	Scottish	1	1	32
No usual address (ACT)	Spanish	0	0	3
Australian Capital Territory				16811
Australian Capital Territory		0	0	2261
Australian Capital Territory		0	1	171
Australian Capital Territory		1	0	129
Australian Capital Territory		1	1	1327
Australian Capital Territory	Australian			619
Australian Capital Territory	Australian		1	104160
Australian Capital Territory	Australian	0	0	4905
Australian Capital Territory	Australian	0	1	18177
Australian Capital Territory	Australian	1	0	15306
Australian Capital Territory	Australian Aboriginal			68
Australian Capital Territory	Australian Aboriginal	0	0	130
Australian Capital Territory	Australian Aboriginal	0	1	515
Australian Capital Territory	Australian Aboriginal	1	0	309
Australian Capital Territory	Australian Aboriginal	1	1	7573
Australian Capital Territory	Chinese			108
Australian Capital Territory	Chinese	0	0	22716
