SA2_NAME16	IndigenousStatus	persons
Craignish - Dundowran Beach	Aboriginal	195
Craignish - Dundowran Beach	Both Aboriginal & Torres Strait Islander	6
Craignish - Dundowran Beach	Non-indigenous	5362
Craignish - Dundowran Beach	Torres Strait Islander	11
Pialba - Eli Waters	Aboriginal	705
Pialba - Eli Waters	Both Aboriginal & Torres Strait Islander	50
Pialba - Eli Waters	Non-indigenous	15074
Pialba - Eli Waters	Torres Strait Islander	27
Point Vernon	Aboriginal	261
Point Vernon	Both Aboriginal & Torres Strait Islander	10
Point Vernon	Non-indigenous	5436
Point Vernon	Torres Strait Islander	11
Torquay - Scarness - Kawungan	Aboriginal	718
Torquay - Scarness - Kawungan	Both Aboriginal & Torres Strait Islander	37
Torquay - Scarness - Kawungan	Non-indigenous	15004
Torquay - Scarness - Kawungan	Torres Strait Islander	27
Urangan - Wondunna	Aboriginal	629
Urangan - Wondunna	Both Aboriginal & Torres Strait Islander	35
Urangan - Wondunna	Non-indigenous	14089
Urangan - Wondunna	Torres Strait Islander	28
Burrum - Fraser	Aboriginal	512
Burrum - Fraser	Both Aboriginal & Torres Strait Islander	21
Burrum - Fraser	Non-indigenous	10045
Burrum - Fraser	Torres Strait Islander	16
Granville	Aboriginal	161
Granville	Both Aboriginal & Torres Strait Islander	7
Granville	Non-indigenous	2870
Granville	Torres Strait Islander	13
Maryborough (Qld)	Aboriginal	1123
Maryborough (Qld)	Both Aboriginal & Torres Strait Islander	84
Maryborough (Qld)	Non-indigenous	17279
Maryborough (Qld)	Torres Strait Islander	72
Maryborough Surrounds - South	Aboriginal	304
Maryborough Surrounds - South	Both Aboriginal & Torres Strait Islander	28
Maryborough Surrounds - South	Non-indigenous	9197
Maryborough Surrounds - South	Torres Strait Islander	19
Tinana	Aboriginal	257
Tinana	Both Aboriginal & Torres Strait Islander	6
Tinana	Non-indigenous	5603
Tinana	Torres Strait Islander	6
Migratory - Offshore - Shipping (Qld)	Non-indigenous	183
No usual address (Qld)	Aboriginal	1025
No usual address (Qld)	Both Aboriginal & Torres Strait Islander	84
No usual address (Qld)	Non-indigenous	13489
No usual address (Qld)	Torres Strait Islander	72
Adelaide	Aboriginal	255
Adelaide	Both Aboriginal & Torres Strait Islander	12
Adelaide	Non-indigenous	17932
Adelaide	Torres Strait Islander	3
North Adelaide	Aboriginal	59
North Adelaide	Both Aboriginal & Torres Strait Islander	7
North Adelaide	Non-indigenous	6748
North Adelaide	Torres Strait Islander	9
Adelaide Hills	Aboriginal	52
Adelaide Hills	Both Aboriginal & Torres Strait Islander	5
Adelaide Hills	Non-indigenous	6994
Aldgate - Stirling	Aboriginal	91
Aldgate - Stirling	Non-indigenous	18117
Hahndorf - Echunga	Aboriginal	24
Hahndorf - Echunga	Non-indigenous	4702
Lobethal - Woodside	Aboriginal	69
Lobethal - Woodside	Non-indigenous	9375
Lobethal - Woodside	Torres Strait Islander	4
Mount Barker	Aboriginal	304
Mount Barker	Both Aboriginal & Torres Strait Islander	3
Mount Barker	Non-indigenous	21786
Mount Barker	Torres Strait Islander	20
Mount Barker Surrounds	Aboriginal	70
Mount Barker Surrounds	Both Aboriginal & Torres Strait Islander	6
Mount Barker Surrounds	Non-indigenous	6746
Mount Barker Surrounds	Torres Strait Islander	3
Nairne	Aboriginal	63
Nairne	Non-indigenous	5264
Uraidla - Summertown	Aboriginal	49
Uraidla - Summertown	Both Aboriginal & Torres Strait Islander	9
Uraidla - Summertown	Non-indigenous	5984
Burnside - Wattle Park	Aboriginal	79
Burnside - Wattle Park	Non-indigenous	18987
Beaumont - Glen Osmond	Aboriginal	46
Beaumont - Glen Osmond	Both Aboriginal & Torres Strait Islander	6
Beaumont - Glen Osmond	Non-indigenous	10276
Toorak Gardens	Aboriginal	52
Toorak Gardens	Both Aboriginal & Torres Strait Islander	3
Toorak Gardens	Non-indigenous	16577
Toorak Gardens	Torres Strait Islander	3
Athelstone	Aboriginal	59
Athelstone	Non-indigenous	9542
Paradise - Newton	Aboriginal	187
Paradise - Newton	Both Aboriginal & Torres Strait Islander	6
Paradise - Newton	Non-indigenous	21395
Paradise - Newton	Torres Strait Islander	13
Rostrevor - Magill	Aboriginal	161
Rostrevor - Magill	Both Aboriginal & Torres Strait Islander	14
Rostrevor - Magill	Non-indigenous	23784
Rostrevor - Magill	Torres Strait Islander	9
Norwood (SA)	Aboriginal	63
Norwood (SA)	Non-indigenous	10776
Norwood (SA)	Torres Strait Islander	10
Payneham - Felixstow	Aboriginal	68
Payneham - Felixstow	Both Aboriginal & Torres Strait Islander	3
Payneham - Felixstow	Non-indigenous	13047
Payneham - Felixstow	Torres Strait Islander	4
St Peters - Marden	Aboriginal	62
St Peters - Marden	Both Aboriginal & Torres Strait Islander	4
St Peters - Marden	Non-indigenous	13446
St Peters - Marden	Torres Strait Islander	3
Nailsworth - Broadview	Aboriginal	52
Nailsworth - Broadview	Both Aboriginal & Torres Strait Islander	3
Nailsworth - Broadview	Non-indigenous	6421
Nailsworth - Broadview	Torres Strait Islander	8
Prospect	Aboriginal	143
Prospect	Both Aboriginal & Torres Strait Islander	6
Prospect	Non-indigenous	15627
Prospect	Torres Strait Islander	9
Walkerville	Aboriginal	36
Walkerville	Non-indigenous	7987
Goodwood - Millswood	Aboriginal	99
Goodwood - Millswood	Both Aboriginal & Torres Strait Islander	3
Goodwood - Millswood	Non-indigenous	17541
Goodwood - Millswood	Torres Strait Islander	7
Unley - Parkside	Aboriginal	73
Unley - Parkside	Both Aboriginal & Torres Strait Islander	4
Unley - Parkside	Non-indigenous	20915
Unley - Parkside	Torres Strait Islander	6
Gawler - North	Aboriginal	151
Gawler - North	Non-indigenous	9383
Gawler - North	Torres Strait Islander	11
Gawler - South	Aboriginal	540
Gawler - South	Both Aboriginal & Torres Strait Islander	18
Gawler - South	Non-indigenous	21083
Gawler - South	Torres Strait Islander	21
Lewiston - Two Wells	Aboriginal	193
Lewiston - Two Wells	Non-indigenous	6302
Lewiston - Two Wells	Torres Strait Islander	10
Craigmore - Blakeview	Aboriginal	557
Craigmore - Blakeview	Both Aboriginal & Torres Strait Islander	10
Craigmore - Blakeview	Non-indigenous	19336
Craigmore - Blakeview	Torres Strait Islander	17
Davoren Park	Aboriginal	978
Davoren Park	Both Aboriginal & Torres Strait Islander	42
Davoren Park	Non-indigenous	17258
Davoren Park	Torres Strait Islander	35
Elizabeth	Aboriginal	585
Elizabeth	Both Aboriginal & Torres Strait Islander	10
Elizabeth	Non-indigenous	10220
Elizabeth	Torres Strait Islander	14
Elizabeth East	Aboriginal	524
Elizabeth East	Both Aboriginal & Torres Strait Islander	27
Elizabeth East	Non-indigenous	13487
Elizabeth East	Torres Strait Islander	9
Munno Para West - Angle Vale	Aboriginal	506
Munno Para West - Angle Vale	Both Aboriginal & Torres Strait Islander	23
Munno Para West - Angle Vale	Non-indigenous	15668
Munno Para West - Angle Vale	Torres Strait Islander	18
One Tree Hill	Aboriginal	29
One Tree Hill	Non-indigenous	2444
Smithfield - Elizabeth North	Aboriginal	713
Smithfield - Elizabeth North	Both Aboriginal & Torres Strait Islander	15
Smithfield - Elizabeth North	Non-indigenous	11702
Smithfield - Elizabeth North	Torres Strait Islander	16
Virginia - Waterloo Corner	Aboriginal	102
Virginia - Waterloo Corner	Both Aboriginal & Torres Strait Islander	5
Virginia - Waterloo Corner	Non-indigenous	5582
Virginia - Waterloo Corner	Torres Strait Islander	4
Enfield - Blair Athol	Aboriginal	523
Enfield - Blair Athol	Both Aboriginal & Torres Strait Islander	14
Enfield - Blair Athol	Non-indigenous	25031
Enfield - Blair Athol	Torres Strait Islander	10
Windsor Gardens	Aboriginal	365
Windsor Gardens	Both Aboriginal & Torres Strait Islander	9
Windsor Gardens	Non-indigenous	22199
Windsor Gardens	Torres Strait Islander	14
Northgate - Northfield	Aboriginal	475
Northgate - Northfield	Both Aboriginal & Torres Strait Islander	7
Northgate - Northfield	Non-indigenous	17700
Northgate - Northfield	Torres Strait Islander	6
Valley View - Gilles Plains	Aboriginal	181
Valley View - Gilles Plains	Non-indigenous	10315
Valley View - Gilles Plains	Torres Strait Islander	8
Ingle Farm	Aboriginal	372
Ingle Farm	Both Aboriginal & Torres Strait Islander	5
Ingle Farm	Non-indigenous	15297
Ingle Farm	Torres Strait Islander	7
Para Hills	Aboriginal	279
Para Hills	Both Aboriginal & Torres Strait Islander	10
Para Hills	Non-indigenous	14798
Para Hills	Torres Strait Islander	7
Parafield	Non-indigenous	21
Parafield Gardens	Aboriginal	424
Parafield Gardens	Both Aboriginal & Torres Strait Islander	11
Parafield Gardens	Non-indigenous	18024
Parafield Gardens	Torres Strait Islander	8
Paralowie	Aboriginal	524
Paralowie	Both Aboriginal & Torres Strait Islander	4
Paralowie	Non-indigenous	17278
Paralowie	Torres Strait Islander	10
Salisbury	Aboriginal	404
Salisbury	Both Aboriginal & Torres Strait Islander	14
Salisbury	Non-indigenous	18163
Salisbury	Torres Strait Islander	13
Salisbury East	Aboriginal	359
Salisbury East	Both Aboriginal & Torres Strait Islander	9
Salisbury East	Non-indigenous	18078
Salisbury East	Torres Strait Islander	8
Salisbury North	Aboriginal	642
Salisbury North	Both Aboriginal & Torres Strait Islander	10
Salisbury North	Non-indigenous	17821
Salisbury North	Torres Strait Islander	14
Mawson Lakes - Globe Derby Park	Aboriginal	151
Mawson Lakes - Globe Derby Park	Both Aboriginal & Torres Strait Islander	3
Mawson Lakes - Globe Derby Park	Non-indigenous	13696
Mawson Lakes - Globe Derby Park	Torres Strait Islander	5
Pooraka - Cavan	Aboriginal	155
Pooraka - Cavan	Both Aboriginal & Torres Strait Islander	6
Pooraka - Cavan	Non-indigenous	7916
Pooraka - Cavan	Torres Strait Islander	3
Golden Grove	Aboriginal	84
Golden Grove	Non-indigenous	10319
Golden Grove	Torres Strait Islander	3
Greenwith	Aboriginal	108
Greenwith	Non-indigenous	8904
Greenwith	Torres Strait Islander	5
Highbury - Dernancourt	Aboriginal	79
Highbury - Dernancourt	Both Aboriginal & Torres Strait Islander	7
Highbury - Dernancourt	Non-indigenous	10951
Highbury - Dernancourt	Torres Strait Islander	11
Hope Valley - Modbury	Aboriginal	240
Hope Valley - Modbury	Both Aboriginal & Torres Strait Islander	3
Hope Valley - Modbury	Non-indigenous	17249
Hope Valley - Modbury	Torres Strait Islander	4
Modbury Heights	Aboriginal	270
Modbury Heights	Both Aboriginal & Torres Strait Islander	9
Modbury Heights	Non-indigenous	18964
Modbury Heights	Torres Strait Islander	5
Redwood Park	Aboriginal	193
Redwood Park	Non-indigenous	16077
Redwood Park	Torres Strait Islander	6
St Agnes - Ridgehaven	Aboriginal	150
St Agnes - Ridgehaven	Both Aboriginal & Torres Strait Islander	8
St Agnes - Ridgehaven	Non-indigenous	12995
St Agnes - Ridgehaven	Torres Strait Islander	8
Brighton (SA)	Aboriginal	103
Brighton (SA)	Both Aboriginal & Torres Strait Islander	8
Brighton (SA)	Non-indigenous	15080
Glenelg (SA)	Aboriginal	173
Glenelg (SA)	Both Aboriginal & Torres Strait Islander	8
Glenelg (SA)	Non-indigenous	20341
Edwardstown	Aboriginal	179
Edwardstown	Both Aboriginal & Torres Strait Islander	6
Edwardstown	Non-indigenous	14375
Edwardstown	Torres Strait Islander	3
Hallett Cove	Aboriginal	120
Hallett Cove	Both Aboriginal & Torres Strait Islander	5
Hallett Cove	Non-indigenous	12478
Hallett Cove	Torres Strait Islander	6
Marino - Seaview Downs	Aboriginal	76
Marino - Seaview Downs	Non-indigenous	9620
Marino - Seaview Downs	Torres Strait Islander	7
Mitchell Park	Aboriginal	258
Mitchell Park	Both Aboriginal & Torres Strait Islander	6
Mitchell Park	Non-indigenous	16247
Mitchell Park	Torres Strait Islander	5
Morphettville	Aboriginal	232
Morphettville	Both Aboriginal & Torres Strait Islander	13
Morphettville	Non-indigenous	16276
Morphettville	Torres Strait Islander	10
Sheidow Park - Trott Park	Aboriginal	97
Sheidow Park - Trott Park	Non-indigenous	10107
Sheidow Park - Trott Park	Torres Strait Islander	7
Warradale	Aboriginal	268
Warradale	Non-indigenous	15922
Belair	Aboriginal	19
Belair	Non-indigenous	4877
Bellevue Heights	Aboriginal	62
Bellevue Heights	Non-indigenous	7542
Bellevue Heights	Torres Strait Islander	4
Blackwood	Aboriginal	76
Blackwood	Both Aboriginal & Torres Strait Islander	3
Blackwood	Non-indigenous	12884
Colonel Light Gardens	Aboriginal	100
Colonel Light Gardens	Both Aboriginal & Torres Strait Islander	5
Colonel Light Gardens	Non-indigenous	15734
Colonel Light Gardens	Torres Strait Islander	3
Mitcham (SA)	Aboriginal	47
Mitcham (SA)	Non-indigenous	16459
Panorama	Aboriginal	69
Panorama	Both Aboriginal & Torres Strait Islander	6
Panorama	Non-indigenous	8397
Panorama	Torres Strait Islander	3
Aberfoyle Park	Aboriginal	106
Aberfoyle Park	Non-indigenous	11800
Aberfoyle Park	Torres Strait Islander	5
Aldinga	Aboriginal	349
Aldinga	Both Aboriginal & Torres Strait Islander	11
Aldinga	Non-indigenous	15552
Aldinga	Torres Strait Islander	11
Christie Downs	Aboriginal	401
Christie Downs	Both Aboriginal & Torres Strait Islander	25
Christie Downs	Non-indigenous	9039
Christie Downs	Torres Strait Islander	10
Christies Beach	Aboriginal	317
Christies Beach	Both Aboriginal & Torres Strait Islander	10
Christies Beach	Non-indigenous	10702
Christies Beach	Torres Strait Islander	21
Clarendon	Aboriginal	5
Clarendon	Non-indigenous	2724
Coromandel Valley	Aboriginal	31
Coromandel Valley	Non-indigenous	4435
Coromandel Valley	Torres Strait Islander	3
Flagstaff Hill	Aboriginal	88
Flagstaff Hill	Non-indigenous	10696
Hackham - Onkaparinga Hills	Aboriginal	138
Hackham - Onkaparinga Hills	Both Aboriginal & Torres Strait Islander	4
Hackham - Onkaparinga Hills	Non-indigenous	6730
Hackham - Onkaparinga Hills	Torres Strait Islander	3
Hackham West - Huntfield Heights	Aboriginal	309
Hackham West - Huntfield Heights	Both Aboriginal & Torres Strait Islander	9
Hackham West - Huntfield Heights	Non-indigenous	7496
Hackham West - Huntfield Heights	Torres Strait Islander	4
Happy Valley	Aboriginal	135
Happy Valley	Both Aboriginal & Torres Strait Islander	3
Happy Valley	Non-indigenous	13718
Happy Valley	Torres Strait Islander	8
Lonsdale	Non-indigenous	23
McLaren Vale	Aboriginal	68
McLaren Vale	Both Aboriginal & Torres Strait Islander	3
McLaren Vale	Non-indigenous	7270
McLaren Vale	Torres Strait Islander	3
Morphett Vale - East	Aboriginal	271
Morphett Vale - East	Both Aboriginal & Torres Strait Islander	7
Morphett Vale - East	Non-indigenous	13578
Morphett Vale - East	Torres Strait Islander	7
Morphett Vale - West	Aboriginal	255
Morphett Vale - West	Both Aboriginal & Torres Strait Islander	5
Morphett Vale - West	Non-indigenous	9872
Morphett Vale - West	Torres Strait Islander	6
Reynella	Aboriginal	122
Reynella	Non-indigenous	10157
Reynella	Torres Strait Islander	7
Willunga	Aboriginal	36
Willunga	Both Aboriginal & Torres Strait Islander	3
Willunga	Non-indigenous	3565
Woodcroft	Aboriginal	100
Woodcroft	Both Aboriginal & Torres Strait Islander	11
Woodcroft	Non-indigenous	11441
Seaford - Seaford Meadows	Aboriginal	276
Seaford - Seaford Meadows	Both Aboriginal & Torres Strait Islander	6
Seaford - Seaford Meadows	Non-indigenous	13890
Seaford - Seaford Meadows	Torres Strait Islander	5
Seaford Rise - Moana	Aboriginal	179
Seaford Rise - Moana	Non-indigenous	10436
Seaford Rise - Moana	Torres Strait Islander	14
Beverley	Aboriginal	141
Beverley	Both Aboriginal & Torres Strait Islander	11
Beverley	Non-indigenous	8741
Beverley	Torres Strait Islander	4
Flinders Park	Aboriginal	221
Flinders Park	Both Aboriginal & Torres Strait Islander	4
Flinders Park	Non-indigenous	16126
Flinders Park	Torres Strait Islander	10
Henley Beach	Aboriginal	142
Henley Beach	Both Aboriginal & Torres Strait Islander	7
Henley Beach	Non-indigenous	15481
Henley Beach	Torres Strait Islander	4
Hindmarsh - Brompton	Aboriginal	302
Hindmarsh - Brompton	Both Aboriginal & Torres Strait Islander	9
Hindmarsh - Brompton	Non-indigenous	18753
Hindmarsh - Brompton	Torres Strait Islander	12
Royal Park - Hendon - Albert Park	Aboriginal	145
Royal Park - Hendon - Albert Park	Both Aboriginal & Torres Strait Islander	7
Royal Park - Hendon - Albert Park	Non-indigenous	6343
Royal Park - Hendon - Albert Park	Torres Strait Islander	4
Seaton - Grange	Aboriginal	279
Seaton - Grange	Both Aboriginal & Torres Strait Islander	18
Seaton - Grange	Non-indigenous	17194
Seaton - Grange	Torres Strait Islander	10
West Lakes	Aboriginal	200
West Lakes	Both Aboriginal & Torres Strait Islander	4
West Lakes	Non-indigenous	14996
West Lakes	Torres Strait Islander	5
Woodville - Cheltenham	Aboriginal	417
Woodville - Cheltenham	Both Aboriginal & Torres Strait Islander	16
Woodville - Cheltenham	Non-indigenous	18831
Woodville - Cheltenham	Torres Strait Islander	5
Largs Bay - Semaphore	Aboriginal	419
Largs Bay - Semaphore	Both Aboriginal & Torres Strait Islander	9
Largs Bay - Semaphore	Non-indigenous	14365
Largs Bay - Semaphore	Torres Strait Islander	14
North Haven	Aboriginal	524
North Haven	Both Aboriginal & Torres Strait Islander	15
North Haven	Non-indigenous	14254
North Haven	Torres Strait Islander	7
Port Adelaide	Aboriginal	387
Port Adelaide	Both Aboriginal & Torres Strait Islander	8
Port Adelaide	Non-indigenous	11180
Port Adelaide	Torres Strait Islander	14
The Parks	Aboriginal	383
The Parks	Both Aboriginal & Torres Strait Islander	14
The Parks	Non-indigenous	19234
The Parks	Torres Strait Islander	14
Torrens Island	Non-indigenous	4
Adelaide Airport	Non-indigenous	4
Fulham	Aboriginal	20
Fulham	Non-indigenous	2900
Lockleys	Aboriginal	108
Lockleys	Both Aboriginal & Torres Strait Islander	10
Lockleys	Non-indigenous	13324
Lockleys	Torres Strait Islander	10
Plympton	Aboriginal	301
Plympton	Both Aboriginal & Torres Strait Islander	12
Plympton	Non-indigenous	26158
Plympton	Torres Strait Islander	9
Richmond (SA)	Aboriginal	272
Richmond (SA)	Both Aboriginal & Torres Strait Islander	3
Richmond (SA)	Non-indigenous	16739
Richmond (SA)	Torres Strait Islander	8
West Beach	Aboriginal	38
West Beach	Non-indigenous	5137
Barossa - Angaston	Aboriginal	79
Barossa - Angaston	Non-indigenous	6404
Barossa - Angaston	Torres Strait Islander	3
Light	Aboriginal	142
Light	Non-indigenous	9649
Light	Torres Strait Islander	6
Lyndoch	Aboriginal	87
Lyndoch	Both Aboriginal & Torres Strait Islander	4
Lyndoch	Non-indigenous	6453
Mallala	Aboriginal	56
Mallala	Non-indigenous	3279
Nuriootpa	Aboriginal	106
Nuriootpa	Non-indigenous	7048
Nuriootpa	Torres Strait Islander	3
Tanunda	Aboriginal	29
Tanunda	Non-indigenous	4637
Clare	Aboriginal	75
Clare	Non-indigenous	4018
Clare	Torres Strait Islander	3
Gilbert Valley	Aboriginal	99
Gilbert Valley	Both Aboriginal & Torres Strait Islander	3
Gilbert Valley	Non-indigenous	4911
Gilbert Valley	Torres Strait Islander	3
Goyder	Aboriginal	104
Goyder	Non-indigenous	3971
Goyder	Torres Strait Islander	4
Wakefield - Barunga West	Aboriginal	253
Wakefield - Barunga West	Both Aboriginal & Torres Strait Islander	6
Wakefield - Barunga West	Non-indigenous	9234
Wakefield - Barunga West	Torres Strait Islander	7
Jamestown	Aboriginal	129
Jamestown	Non-indigenous	4463
Jamestown	Torres Strait Islander	4
Peterborough - Mount Remarkable	Aboriginal	199
Peterborough - Mount Remarkable	Both Aboriginal & Torres Strait Islander	19
Peterborough - Mount Remarkable	Non-indigenous	5123
Port Pirie	Aboriginal	703
Port Pirie	Both Aboriginal & Torres Strait Islander	8
Port Pirie	Non-indigenous	13172
Port Pirie	Torres Strait Islander	13
Port Pirie Surrounds	Aboriginal	76
Port Pirie Surrounds	Non-indigenous	3255
Port Pirie Surrounds	Torres Strait Islander	4
Kadina	Aboriginal	220
Kadina	Both Aboriginal & Torres Strait Islander	8
Kadina	Non-indigenous	5181
Kadina	Torres Strait Islander	5
Moonta	Aboriginal	170
Moonta	Both Aboriginal & Torres Strait Islander	3
Moonta	Non-indigenous	5038
Moonta	Torres Strait Islander	6
Wallaroo	Aboriginal	108
Wallaroo	Both Aboriginal & Torres Strait Islander	7
Wallaroo	Non-indigenous	4311
Yorke Peninsula - North	Aboriginal	356
Yorke Peninsula - North	Both Aboriginal & Torres Strait Islander	11
Yorke Peninsula - North	Non-indigenous	7079
Yorke Peninsula - North	Torres Strait Islander	12
Yorke Peninsula - South	Aboriginal	68
Yorke Peninsula - South	Non-indigenous	4074
Ceduna	Aboriginal	644
Ceduna	Non-indigenous	2053
Eyre Peninsula	Aboriginal	175
Eyre Peninsula	Non-indigenous	6634
Eyre Peninsula	Torres Strait Islander	15
Kimba - Cleve - Franklin Harbour	Aboriginal	61
Kimba - Cleve - Franklin Harbour	Non-indigenous	4140
Le Hunte - Elliston	Aboriginal	64
Le Hunte - Elliston	Non-indigenous	2055
Le Hunte - Elliston	Torres Strait Islander	3
Port Lincoln	Aboriginal	965
Port Lincoln	Both Aboriginal & Torres Strait Islander	8
Port Lincoln	Non-indigenous	15309
Port Lincoln	Torres Strait Islander	25
West Coast (SA)	Aboriginal	608
West Coast (SA)	Both Aboriginal & Torres Strait Islander	5
West Coast (SA)	Non-indigenous	3030
West Coast (SA)	Torres Strait Islander	3
Western	Aboriginal	70
Western	Non-indigenous	66
Whyalla	Aboriginal	1091
Whyalla	Both Aboriginal & Torres Strait Islander	44
Whyalla	Non-indigenous	19995
Whyalla	Torres Strait Islander	24
APY Lands	Aboriginal	2048
APY Lands	Both Aboriginal & Torres Strait Islander	10
APY Lands	Non-indigenous	275
Coober Pedy	Aboriginal	223
Coober Pedy	Both Aboriginal & Torres Strait Islander	8
Coober Pedy	Non-indigenous	1335
Quorn - Lake Gilles	Aboriginal	231
Quorn - Lake Gilles	Non-indigenous	1911
Outback	Aboriginal	318
Outback	Non-indigenous	1708
Outback	Torres Strait Islander	4
Port Augusta	Aboriginal	2725
Port Augusta	Both Aboriginal & Torres Strait Islander	58
Port Augusta	Non-indigenous	10699
Port Augusta	Torres Strait Islander	33
Roxby Downs	Aboriginal	189
Roxby Downs	Both Aboriginal & Torres Strait Islander	6
Roxby Downs	Non-indigenous	3772
Roxby Downs	Torres Strait Islander	9
Goolwa - Port Elliot	Aboriginal	178
Goolwa - Port Elliot	Both Aboriginal & Torres Strait Islander	3
Goolwa - Port Elliot	Non-indigenous	12324
Goolwa - Port Elliot	Torres Strait Islander	11
Kangaroo Island	Aboriginal	80
Kangaroo Island	Non-indigenous	4814
Strathalbyn	Aboriginal	138
Strathalbyn	Non-indigenous	7727
Strathalbyn	Torres Strait Islander	6
Strathalbyn Surrounds	Aboriginal	128
Strathalbyn Surrounds	Non-indigenous	7841
Victor Harbor	Aboriginal	253
Victor Harbor	Both Aboriginal & Torres Strait Islander	4
Victor Harbor	Non-indigenous	15578
Victor Harbor	Torres Strait Islander	12
Yankalilla	Aboriginal	108
Yankalilla	Non-indigenous	6390
Grant	Aboriginal	186
Grant	Non-indigenous	5945
Grant	Torres Strait Islander	7
Kingston - Robe	Aboriginal	70
Kingston - Robe	Both Aboriginal & Torres Strait Islander	4
Kingston - Robe	Non-indigenous	3794
Kingston - Robe	Torres Strait Islander	4
Millicent	Aboriginal	160
Millicent	Both Aboriginal & Torres Strait Islander	9
Millicent	Non-indigenous	5068
Millicent	Torres Strait Islander	8
Naracoorte	Aboriginal	108
Naracoorte	Both Aboriginal & Torres Strait Islander	9
Naracoorte	Non-indigenous	6176
Naracoorte Surrounds	Aboriginal	28
Naracoorte Surrounds	Non-indigenous	2367
Penola	Aboriginal	50
Penola	Non-indigenous	3057
Tatiara	Aboriginal	109
Tatiara	Non-indigenous	6776
Tatiara	Torres Strait Islander	6
Wattle Range	Aboriginal	40
Wattle Range	Non-indigenous	3430
Mount Gambier - East	Aboriginal	386
Mount Gambier - East	Both Aboriginal & Torres Strait Islander	8
Mount Gambier - East	Non-indigenous	14546
Mount Gambier - East	Torres Strait Islander	7
Mount Gambier - West	Aboriginal	384
Mount Gambier - West	Both Aboriginal & Torres Strait Islander	9
Mount Gambier - West	Non-indigenous	14097
Mount Gambier - West	Torres Strait Islander	9
Barmera	Aboriginal	289
Barmera	Both Aboriginal & Torres Strait Islander	5
Barmera	Non-indigenous	6107
Berri	Aboriginal	266
Berri	Both Aboriginal & Torres Strait Islander	5
Berri	Non-indigenous	3865
Berri	Torres Strait Islander	7
Karoonda - Lameroo	Aboriginal	50
Karoonda - Lameroo	Both Aboriginal & Torres Strait Islander	4
Karoonda - Lameroo	Non-indigenous	2867
Loxton	Aboriginal	152
Loxton	Both Aboriginal & Torres Strait Islander	3
Loxton	Non-indigenous	5420
Loxton Surrounds	Aboriginal	34
Loxton Surrounds	Both Aboriginal & Torres Strait Islander	4
Loxton Surrounds	Non-indigenous	1704
Mannum	Aboriginal	159
Mannum	Both Aboriginal & Torres Strait Islander	3
Mannum	Non-indigenous	6432
Murray Bridge	Aboriginal	1077
Murray Bridge	Both Aboriginal & Torres Strait Islander	10
Murray Bridge	Non-indigenous	17141
Murray Bridge	Torres Strait Islander	15
Murray Bridge Surrounds	Aboriginal	115
Murray Bridge Surrounds	Non-indigenous	3614
Murray Bridge Surrounds	Torres Strait Islander	3
Renmark	Aboriginal	208
Renmark	Both Aboriginal & Torres Strait Islander	5
Renmark	Non-indigenous	4489
Renmark	Torres Strait Islander	3
Renmark Surrounds	Aboriginal	95
Renmark Surrounds	Non-indigenous	4985
The Coorong	Aboriginal	306
The Coorong	Both Aboriginal & Torres Strait Islander	6
The Coorong	Non-indigenous	5158
The Coorong	Torres Strait Islander	3
Waikerie	Aboriginal	174
Waikerie	Both Aboriginal & Torres Strait Islander	4
Waikerie	Non-indigenous	6463
Waikerie	Torres Strait Islander	5
Migratory - Offshore - Shipping (SA)	Non-indigenous	12
No usual address (SA)	Aboriginal	376
No usual address (SA)	Both Aboriginal & Torres Strait Islander	6
No usual address (SA)	Non-indigenous	2995
Augusta	Aboriginal	69
Augusta	Non-indigenous	6521
Augusta	Torres Strait Islander	5
Busselton Surrounds	Aboriginal	91
Busselton Surrounds	Non-indigenous	11805
Busselton Surrounds	Torres Strait Islander	4
Margaret River	Aboriginal	144
Margaret River	Non-indigenous	10045
Margaret River	Torres Strait Islander	4
Busselton - East	Aboriginal	239
Busselton - East	Both Aboriginal & Torres Strait Islander	6
Busselton - East	Non-indigenous	9114
Busselton - West	Aboriginal	439
Busselton - West	Both Aboriginal & Torres Strait Islander	9
Busselton - West	Non-indigenous	18838
Busselton - West	Torres Strait Islander	6
Australind - Leschenault	Aboriginal	524
Australind - Leschenault	Both Aboriginal & Torres Strait Islander	8
Australind - Leschenault	Non-indigenous	18718
Australind - Leschenault	Torres Strait Islander	6
Capel	Aboriginal	134
Capel	Both Aboriginal & Torres Strait Islander	3
Capel	Non-indigenous	5320
College Grove - Carey Park	Aboriginal	452
College Grove - Carey Park	Both Aboriginal & Torres Strait Islander	14
College Grove - Carey Park	Non-indigenous	6506
College Grove - Carey Park	Torres Strait Islander	4
Collie	Aboriginal	364
Collie	Both Aboriginal & Torres Strait Islander	11
Collie	Non-indigenous	8433
Collie	Torres Strait Islander	4
Dardanup	Aboriginal	30
Dardanup	Non-indigenous	3256
Davenport	Non-indigenous	8
Eaton - Pelican Point	Aboriginal	402
Eaton - Pelican Point	Both Aboriginal & Torres Strait Islander	21
Eaton - Pelican Point	Non-indigenous	11899
Eaton - Pelican Point	Torres Strait Islander	5
Harvey	Aboriginal	273
Harvey	Both Aboriginal & Torres Strait Islander	5
Harvey	Non-indigenous	9028
