SED_NAME16	Ancestry	responses
Albany (South West)	Australian	15411
Albany (South West)	Australian Aboriginal	1261
Albany (South West)	Chinese	304
Albany (South West)	Croatian	131
Albany (South West)	Dutch	1428
Albany (South West)	English	18248
Albany (South West)	Filipino	731
Albany (South West)	French	194
Albany (South West)	German	1466
Albany (South West)	Greek	82
Albany (South West)	Hungarian	69
Albany (South West)	Indian	204
Albany (South West)	Irish	3346
Albany (South West)	Italian	1358
Albany (South West)	Korean	28
Albany (South West)	Lebanese	8
Albany (South West)	Macedonian	24
Albany (South West)	Maltese	42
Albany (South West)	Maori	184
Albany (South West)	NZ	338
Albany (South West)	(Other)	2202
Albany (South West)	Polish	437
Albany (South West)	Russian	48
Albany (South West)	Samoan	3
Albany (South West)	Scottish	3911
Albany (South West)	Serbian	45
Albany (South West)	South African	334
Albany (South West)	Spanish	88
Albany (South West)	Sri Lankan	34
Albany (South West)	Vietnamese	39
Albany (South West)	Welsh	408
Armadale (East Metropolitan)		3759
Armadale (East Metropolitan)	Australian	15763
Armadale (East Metropolitan)	Australian Aboriginal	2226
Armadale (East Metropolitan)	Chinese	823
Armadale (East Metropolitan)	Croatian	199
Armadale (East Metropolitan)	Dutch	1832
Armadale (East Metropolitan)	English	19776
Armadale (East Metropolitan)	Filipino	1616
Armadale (East Metropolitan)	French	231
Armadale (East Metropolitan)	German	1331
Armadale (East Metropolitan)	Greek	110
Armadale (East Metropolitan)	Hungarian	104
Armadale (East Metropolitan)	Indian	1594
Armadale (East Metropolitan)	Irish	3459
Armadale (East Metropolitan)	Italian	1345
Armadale (East Metropolitan)	Korean	64
Armadale (East Metropolitan)	Lebanese	83
Armadale (East Metropolitan)	Macedonian	35
Armadale (East Metropolitan)	Maltese	99
Armadale (East Metropolitan)	Maori	988
Armadale (East Metropolitan)	NZ	676
Armadale (East Metropolitan)	(Other)	8058
Armadale (East Metropolitan)	Polish	313
Armadale (East Metropolitan)	Russian	84
Armadale (East Metropolitan)	Samoan	151
Armadale (East Metropolitan)	Scottish	4076
Armadale (East Metropolitan)	Serbian	56
Armadale (East Metropolitan)	South African	442
Armadale (East Metropolitan)	Spanish	244
Armadale (East Metropolitan)	Sri Lankan	128
Armadale (East Metropolitan)	Vietnamese	111
Armadale (East Metropolitan)	Welsh	394
Balcatta (North Metropolitan)		2524
Balcatta (North Metropolitan)	Australian	8955
Balcatta (North Metropolitan)	Australian Aboriginal	499
Balcatta (North Metropolitan)	Chinese	2740
Balcatta (North Metropolitan)	Croatian	1035
Balcatta (North Metropolitan)	Dutch	543
Balcatta (North Metropolitan)	English	10962
Balcatta (North Metropolitan)	Filipino	640
Balcatta (North Metropolitan)	French	264
Balcatta (North Metropolitan)	German	932
Balcatta (North Metropolitan)	Greek	920
Balcatta (North Metropolitan)	Hungarian	120
Balcatta (North Metropolitan)	Indian	2514
Balcatta (North Metropolitan)	Irish	3348
Balcatta (North Metropolitan)	Italian	6790
Balcatta (North Metropolitan)	Korean	138
Balcatta (North Metropolitan)	Lebanese	78
Balcatta (North Metropolitan)	Macedonian	1578
Balcatta (North Metropolitan)	Maltese	81
Balcatta (North Metropolitan)	Maori	248
Balcatta (North Metropolitan)	NZ	303
Balcatta (North Metropolitan)	(Other)	8741
Balcatta (North Metropolitan)	Polish	475
Balcatta (North Metropolitan)	Russian	142
Balcatta (North Metropolitan)	Samoan	29
Balcatta (North Metropolitan)	Scottish	2604
Balcatta (North Metropolitan)	Serbian	402
Balcatta (North Metropolitan)	South African	361
Balcatta (North Metropolitan)	Spanish	302
Balcatta (North Metropolitan)	Sri Lankan	129
Balcatta (North Metropolitan)	Vietnamese	854
Balcatta (North Metropolitan)	Welsh	280
Baldivis (South Metropolitan)		3368
Baldivis (South Metropolitan)	Australian	17975
Baldivis (South Metropolitan)	Australian Aboriginal	1426
Baldivis (South Metropolitan)	Chinese	891
Baldivis (South Metropolitan)	Croatian	305
Baldivis (South Metropolitan)	Dutch	1229
Baldivis (South Metropolitan)	English	24152
Baldivis (South Metropolitan)	Filipino	2246
Baldivis (South Metropolitan)	French	273
Baldivis (South Metropolitan)	German	1583
Baldivis (South Metropolitan)	Greek	175
Baldivis (South Metropolitan)	Hungarian	94
Baldivis (South Metropolitan)	Indian	1704
Baldivis (South Metropolitan)	Irish	4302
Baldivis (South Metropolitan)	Italian	1763
Baldivis (South Metropolitan)	Korean	122
Baldivis (South Metropolitan)	Lebanese	71
Baldivis (South Metropolitan)	Macedonian	41
Baldivis (South Metropolitan)	Maltese	118
Baldivis (South Metropolitan)	Maori	1954
Baldivis (South Metropolitan)	NZ	1010
Baldivis (South Metropolitan)	(Other)	7442
Baldivis (South Metropolitan)	Polish	330
Baldivis (South Metropolitan)	Russian	124
Baldivis (South Metropolitan)	Samoan	233
Baldivis (South Metropolitan)	Scottish	5134
Baldivis (South Metropolitan)	Serbian	188
Baldivis (South Metropolitan)	South African	1105
Baldivis (South Metropolitan)	Spanish	342
Baldivis (South Metropolitan)	Sri Lankan	90
Baldivis (South Metropolitan)	Vietnamese	145
Baldivis (South Metropolitan)	Welsh	560
Bassendean (East Metropolitan)		2461
Bassendean (East Metropolitan)	Australian	11810
Bassendean (East Metropolitan)	Australian Aboriginal	1289
Bassendean (East Metropolitan)	Chinese	2140
Bassendean (East Metropolitan)	Croatian	516
Bassendean (East Metropolitan)	Dutch	667
Bassendean (East Metropolitan)	English	14051
Bassendean (East Metropolitan)	Filipino	996
Bassendean (East Metropolitan)	French	286
Bassendean (East Metropolitan)	German	1057
Bassendean (East Metropolitan)	Greek	253
Bassendean (East Metropolitan)	Hungarian	119
Bassendean (East Metropolitan)	Indian	1726
Bassendean (East Metropolitan)	Irish	3547
Bassendean (East Metropolitan)	Italian	2587
Bassendean (East Metropolitan)	Korean	103
Bassendean (East Metropolitan)	Lebanese	70
Bassendean (East Metropolitan)	Macedonian	176
Bassendean (East Metropolitan)	Maltese	183
Bassendean (East Metropolitan)	Maori	500
Bassendean (East Metropolitan)	NZ	424
Bassendean (East Metropolitan)	(Other)	7495
Bassendean (East Metropolitan)	Polish	524
Bassendean (East Metropolitan)	Russian	94
Bassendean (East Metropolitan)	Samoan	46
Bassendean (East Metropolitan)	Scottish	3341
Bassendean (East Metropolitan)	Serbian	379
Bassendean (East Metropolitan)	South African	256
Bassendean (East Metropolitan)	Spanish	180
Bassendean (East Metropolitan)	Sri Lankan	138
Bassendean (East Metropolitan)	Vietnamese	1556
Bassendean (East Metropolitan)	Welsh	268
Bateman (South Metropolitan)		1364
Bateman (South Metropolitan)	Australian	11035
Bateman (South Metropolitan)	Australian Aboriginal	290
Bateman (South Metropolitan)	Chinese	7797
Bateman (South Metropolitan)	Croatian	630
Bateman (South Metropolitan)	Dutch	735
Bateman (South Metropolitan)	English	14504
Bateman (South Metropolitan)	Filipino	375
Bateman (South Metropolitan)	French	320
Bateman (South Metropolitan)	German	1235
Bateman (South Metropolitan)	Greek	307
Bateman (South Metropolitan)	Hungarian	116
Bateman (South Metropolitan)	Indian	1491
Bateman (South Metropolitan)	Irish	3714
Bateman (South Metropolitan)	Italian	2580
Bateman (South Metropolitan)	Korean	444
Bateman (South Metropolitan)	Lebanese	133
Bateman (South Metropolitan)	Macedonian	82
Bateman (South Metropolitan)	Maltese	91
Bateman (South Metropolitan)	Maori	120
Bateman (South Metropolitan)	NZ	293
Bateman (South Metropolitan)	(Other)	6445
Bateman (South Metropolitan)	Polish	378
Bateman (South Metropolitan)	Russian	153
Bateman (South Metropolitan)	Samoan	32
Bateman (South Metropolitan)	Scottish	3834
Bateman (South Metropolitan)	Serbian	155
Bateman (South Metropolitan)	South African	627
Bateman (South Metropolitan)	Spanish	211
Bateman (South Metropolitan)	Sri Lankan	303
Bateman (South Metropolitan)	Vietnamese	289
Bateman (South Metropolitan)	Welsh	386
Belmont (East Metropolitan)		3555
Belmont (East Metropolitan)	Australian	11624
Belmont (East Metropolitan)	Australian Aboriginal	1177
Belmont (East Metropolitan)	Chinese	3772
Belmont (East Metropolitan)	Croatian	354
Belmont (East Metropolitan)	Dutch	751
Belmont (East Metropolitan)	English	14412
Belmont (East Metropolitan)	Filipino	1460
Belmont (East Metropolitan)	French	295
Belmont (East Metropolitan)	German	1240
Belmont (East Metropolitan)	Greek	234
Belmont (East Metropolitan)	Hungarian	125
Belmont (East Metropolitan)	Indian	1866
Belmont (East Metropolitan)	Irish	3881
Belmont (East Metropolitan)	Italian	2253
Belmont (East Metropolitan)	Korean	386
Belmont (East Metropolitan)	Lebanese	169
Belmont (East Metropolitan)	Macedonian	114
Belmont (East Metropolitan)	Maltese	99
Belmont (East Metropolitan)	Maori	661
Belmont (East Metropolitan)	NZ	517
Belmont (East Metropolitan)	(Other)	9837
Belmont (East Metropolitan)	Polish	533
Belmont (East Metropolitan)	Russian	149
Belmont (East Metropolitan)	Samoan	123
Belmont (East Metropolitan)	Scottish	3473
Belmont (East Metropolitan)	Serbian	100
Belmont (East Metropolitan)	South African	333
Belmont (East Metropolitan)	Spanish	250
Belmont (East Metropolitan)	Sri Lankan	247
Belmont (East Metropolitan)	Vietnamese	538
Belmont (East Metropolitan)	Welsh	319
Bicton (South Metropolitan)		1690
Bicton (South Metropolitan)	Australian	13146
Bicton (South Metropolitan)	Australian Aboriginal	324
Bicton (South Metropolitan)	Chinese	918
Bicton (South Metropolitan)	Croatian	734
Bicton (South Metropolitan)	Dutch	794
Bicton (South Metropolitan)	English	17131
Bicton (South Metropolitan)	Filipino	180
Bicton (South Metropolitan)	French	381
Bicton (South Metropolitan)	German	1401
Bicton (South Metropolitan)	Greek	263
Bicton (South Metropolitan)	Hungarian	106
Bicton (South Metropolitan)	Indian	488
Bicton (South Metropolitan)	Irish	5135
Bicton (South Metropolitan)	Italian	3550
Bicton (South Metropolitan)	Korean	96
Bicton (South Metropolitan)	Lebanese	61
Bicton (South Metropolitan)	Macedonian	62
Bicton (South Metropolitan)	Maltese	120
Bicton (South Metropolitan)	Maori	132
Bicton (South Metropolitan)	NZ	359
Bicton (South Metropolitan)	(Other)	3549
Bicton (South Metropolitan)	Polish	401
Bicton (South Metropolitan)	Russian	118
Bicton (South Metropolitan)	Samoan	4
Bicton (South Metropolitan)	Scottish	4673
Bicton (South Metropolitan)	Serbian	85
Bicton (South Metropolitan)	South African	420
Bicton (South Metropolitan)	Spanish	245
Bicton (South Metropolitan)	Sri Lankan	81
Bicton (South Metropolitan)	Vietnamese	63
Bicton (South Metropolitan)	Welsh	515
Bunbury (South West)		3133
Bunbury (South West)	Australian	15887
Bunbury (South West)	Australian Aboriginal	1569
Bunbury (South West)	Chinese	547
Bunbury (South West)	Croatian	169
Bunbury (South West)	Dutch	895
Bunbury (South West)	English	19426
Bunbury (South West)	Filipino	874
Bunbury (South West)	French	232
Bunbury (South West)	German	1393
Bunbury (South West)	Greek	222
Bunbury (South West)	Hungarian	54
Bunbury (South West)	Indian	456
Bunbury (South West)	Irish	4252
Bunbury (South West)	Italian	2620
Bunbury (South West)	Korean	78
Bunbury (South West)	Lebanese	76
Bunbury (South West)	Macedonian	41
Bunbury (South West)	Maltese	52
Bunbury (South West)	Maori	601
Bunbury (South West)	NZ	462
Bunbury (South West)	(Other)	3051
Bunbury (South West)	Polish	438
Bunbury (South West)	Russian	133
Bunbury (South West)	Samoan	38
Bunbury (South West)	Scottish	4369
Bunbury (South West)	Serbian	45
Bunbury (South West)	South African	576
Bunbury (South West)	Spanish	169
Bunbury (South West)	Sri Lankan	42
Bunbury (South West)	Vietnamese	97
Bunbury (South West)	Welsh	378
Burns Beach (North Metropolitan)		2159
Burns Beach (North Metropolitan)	Australian	11539
Burns Beach (North Metropolitan)	Australian Aboriginal	661
Burns Beach (North Metropolitan)	Chinese	966
Burns Beach (North Metropolitan)	Croatian	269
Burns Beach (North Metropolitan)	Dutch	995
Burns Beach (North Metropolitan)	English	21486
Burns Beach (North Metropolitan)	Filipino	565
Burns Beach (North Metropolitan)	French	331
Burns Beach (North Metropolitan)	German	1421
Burns Beach (North Metropolitan)	Greek	217
Burns Beach (North Metropolitan)	Hungarian	114
Burns Beach (North Metropolitan)	Indian	800
Burns Beach (North Metropolitan)	Irish	4857
Burns Beach (North Metropolitan)	Italian	1502
Burns Beach (North Metropolitan)	Korean	52
Burns Beach (North Metropolitan)	Lebanese	42
Burns Beach (North Metropolitan)	Macedonian	127
Burns Beach (North Metropolitan)	Maltese	115
Burns Beach (North Metropolitan)	Maori	591
Burns Beach (North Metropolitan)	NZ	624
Burns Beach (North Metropolitan)	(Other)	5281
Burns Beach (North Metropolitan)	Polish	484
Burns Beach (North Metropolitan)	Russian	151
Burns Beach (North Metropolitan)	Samoan	65
Burns Beach (North Metropolitan)	Scottish	4833
Burns Beach (North Metropolitan)	Serbian	107
Burns Beach (North Metropolitan)	South African	1689
Burns Beach (North Metropolitan)	Spanish	231
Burns Beach (North Metropolitan)	Sri Lankan	56
Burns Beach (North Metropolitan)	Vietnamese	202
Burns Beach (North Metropolitan)	Welsh	747
Butler (North Metropolitan)		3318
Butler (North Metropolitan)	Australian	15481
Butler (North Metropolitan)	Australian Aboriginal	1303
Butler (North Metropolitan)	Chinese	676
Butler (North Metropolitan)	Croatian	268
Butler (North Metropolitan)	Dutch	1019
Butler (North Metropolitan)	English	26705
Butler (North Metropolitan)	Filipino	850
Butler (North Metropolitan)	French	390
Butler (North Metropolitan)	German	1650
Butler (North Metropolitan)	Greek	205
Butler (North Metropolitan)	Hungarian	104
Butler (North Metropolitan)	Indian	902
Butler (North Metropolitan)	Irish	5270
Butler (North Metropolitan)	Italian	1766
Butler (North Metropolitan)	Korean	76
Butler (North Metropolitan)	Lebanese	67
Butler (North Metropolitan)	Macedonian	131
Butler (North Metropolitan)	Maltese	132
Butler (North Metropolitan)	Maori	1631
Butler (North Metropolitan)	NZ	976
Butler (North Metropolitan)	(Other)	6598
Butler (North Metropolitan)	Polish	452
Butler (North Metropolitan)	Russian	127
Butler (North Metropolitan)	Samoan	195
Butler (North Metropolitan)	Scottish	5541
Butler (North Metropolitan)	Serbian	85
Butler (North Metropolitan)	South African	1657
Butler (North Metropolitan)	Spanish	251
Butler (North Metropolitan)	Sri Lankan	66
Butler (North Metropolitan)	Vietnamese	121
Butler (North Metropolitan)	Welsh	834
Cannington (South Metropolitan)		3270
Cannington (South Metropolitan)	Australian	9462
Cannington (South Metropolitan)	Australian Aboriginal	958
Cannington (South Metropolitan)	Chinese	7262
Cannington (South Metropolitan)	Croatian	217
Cannington (South Metropolitan)	Dutch	850
Cannington (South Metropolitan)	English	11977
Cannington (South Metropolitan)	Filipino	2034
Cannington (South Metropolitan)	French	227
Cannington (South Metropolitan)	German	928
Cannington (South Metropolitan)	Greek	144
Cannington (South Metropolitan)	Hungarian	70
Cannington (South Metropolitan)	Indian	4022
Cannington (South Metropolitan)	Irish	2706
Cannington (South Metropolitan)	Italian	1756
Cannington (South Metropolitan)	Korean	638
Cannington (South Metropolitan)	Lebanese	175
Cannington (South Metropolitan)	Macedonian	53
Cannington (South Metropolitan)	Maltese	47
Cannington (South Metropolitan)	Maori	412
Cannington (South Metropolitan)	NZ	338
Cannington (South Metropolitan)	(Other)	14878
Cannington (South Metropolitan)	Polish	309
Cannington (South Metropolitan)	Russian	121
Cannington (South Metropolitan)	Samoan	84
Cannington (South Metropolitan)	Scottish	2566
Cannington (South Metropolitan)	Serbian	73
Cannington (South Metropolitan)	South African	284
Cannington (South Metropolitan)	Spanish	245
Cannington (South Metropolitan)	Sri Lankan	325
Cannington (South Metropolitan)	Vietnamese	497
Cannington (South Metropolitan)	Welsh	246
Carine (North Metropolitan)		1338
Carine (North Metropolitan)	Australian	14177
Carine (North Metropolitan)	Australian Aboriginal	232
Carine (North Metropolitan)	Chinese	1179
Carine (North Metropolitan)	Croatian	567
Carine (North Metropolitan)	Dutch	1001
Carine (North Metropolitan)	English	18652
Carine (North Metropolitan)	Filipino	166
Carine (North Metropolitan)	French	325
Carine (North Metropolitan)	German	1598
Carine (North Metropolitan)	Greek	473
Carine (North Metropolitan)	Hungarian	89
Carine (North Metropolitan)	Indian	803
Carine (North Metropolitan)	Irish	5214
Carine (North Metropolitan)	Italian	2678
Carine (North Metropolitan)	Korean	79
Carine (North Metropolitan)	Lebanese	56
Carine (North Metropolitan)	Macedonian	327
Carine (North Metropolitan)	Maltese	87
Carine (North Metropolitan)	Maori	173
Carine (North Metropolitan)	NZ	477
Carine (North Metropolitan)	(Other)	3733
Carine (North Metropolitan)	Polish	553
Carine (North Metropolitan)	Russian	149
Carine (North Metropolitan)	Samoan	18
Carine (North Metropolitan)	Scottish	4720
Carine (North Metropolitan)	Serbian	121
Carine (North Metropolitan)	South African	922
Carine (North Metropolitan)	Spanish	229
Carine (North Metropolitan)	Sri Lankan	66
Carine (North Metropolitan)	Vietnamese	147
Carine (North Metropolitan)	Welsh	563
Central Wheatbelt (Agricultural)		4430
Central Wheatbelt (Agricultural)	Australian	15103
Central Wheatbelt (Agricultural)	Australian Aboriginal	1752
Central Wheatbelt (Agricultural)	Chinese	140
Central Wheatbelt (Agricultural)	Croatian	156
Central Wheatbelt (Agricultural)	Dutch	610
Central Wheatbelt (Agricultural)	English	15937
Central Wheatbelt (Agricultural)	Filipino	446
Central Wheatbelt (Agricultural)	French	160
Central Wheatbelt (Agricultural)	German	1263
Central Wheatbelt (Agricultural)	Greek	55
Central Wheatbelt (Agricultural)	Hungarian	62
Central Wheatbelt (Agricultural)	Indian	217
Central Wheatbelt (Agricultural)	Irish	3130
Central Wheatbelt (Agricultural)	Italian	1120
Central Wheatbelt (Agricultural)	Korean	6
Central Wheatbelt (Agricultural)	Lebanese	3
Central Wheatbelt (Agricultural)	Macedonian	26
Central Wheatbelt (Agricultural)	Maltese	51
Central Wheatbelt (Agricultural)	Maori	276
Central Wheatbelt (Agricultural)	NZ	351
Central Wheatbelt (Agricultural)	(Other)	1554
Central Wheatbelt (Agricultural)	Polish	331
Central Wheatbelt (Agricultural)	Russian	69
Central Wheatbelt (Agricultural)	Samoan	6
Central Wheatbelt (Agricultural)	Scottish	3590
Central Wheatbelt (Agricultural)	Serbian	37
Central Wheatbelt (Agricultural)	South African	159
Central Wheatbelt (Agricultural)	Spanish	70
Central Wheatbelt (Agricultural)	Sri Lankan	9
Central Wheatbelt (Agricultural)	Vietnamese	26
Central Wheatbelt (Agricultural)	Welsh	242
Churchlands (North Metropolitan)		1392
Churchlands (North Metropolitan)	Australian	13236
Churchlands (North Metropolitan)	Australian Aboriginal	255
Churchlands (North Metropolitan)	Chinese	3156
Churchlands (North Metropolitan)	Croatian	582
Churchlands (North Metropolitan)	Dutch	962
Churchlands (North Metropolitan)	English	16205
Churchlands (North Metropolitan)	Filipino	247
Churchlands (North Metropolitan)	French	400
Churchlands (North Metropolitan)	German	1476
Churchlands (North Metropolitan)	Greek	711
Churchlands (North Metropolitan)	Hungarian	129
Churchlands (North Metropolitan)	Indian	1528
Churchlands (North Metropolitan)	Irish	5144
Churchlands (North Metropolitan)	Italian	2662
Churchlands (North Metropolitan)	Korean	117
Churchlands (North Metropolitan)	Lebanese	38
Churchlands (North Metropolitan)	Macedonian	246
Churchlands (North Metropolitan)	Maltese	63
Churchlands (North Metropolitan)	Maori	117
Churchlands (North Metropolitan)	NZ	443
Churchlands (North Metropolitan)	(Other)	6791
Churchlands (North Metropolitan)	Polish	492
Churchlands (North Metropolitan)	Russian	187
Churchlands (North Metropolitan)	Samoan	19
Churchlands (North Metropolitan)	Scottish	4215
Churchlands (North Metropolitan)	Serbian	133
Churchlands (North Metropolitan)	South African	705
Churchlands (North Metropolitan)	Spanish	229
Churchlands (North Metropolitan)	Sri Lankan	164
Churchlands (North Metropolitan)	Vietnamese	266
Churchlands (North Metropolitan)	Welsh	441
Cockburn (South Metropolitan)		2134
Cockburn (South Metropolitan)	Australian	14135
Cockburn (South Metropolitan)	Australian Aboriginal	882
Cockburn (South Metropolitan)	Chinese	2700
Cockburn (South Metropolitan)	Croatian	1539
Cockburn (South Metropolitan)	Dutch	851
Cockburn (South Metropolitan)	English	16463
Cockburn (South Metropolitan)	Filipino	1679
Cockburn (South Metropolitan)	French	279
Cockburn (South Metropolitan)	German	1218
Cockburn (South Metropolitan)	Greek	142
Cockburn (South Metropolitan)	Hungarian	104
Cockburn (South Metropolitan)	Indian	1338
Cockburn (South Metropolitan)	Irish	3565
Cockburn (South Metropolitan)	Italian	4223
Cockburn (South Metropolitan)	Korean	286
Cockburn (South Metropolitan)	Lebanese	77
Cockburn (South Metropolitan)	Macedonian	79
Cockburn (South Metropolitan)	Maltese	138
Cockburn (South Metropolitan)	Maori	600
Cockburn (South Metropolitan)	NZ	618
Cockburn (South Metropolitan)	(Other)	6897
Cockburn (South Metropolitan)	Polish	461
Cockburn (South Metropolitan)	Russian	206
Cockburn (South Metropolitan)	Samoan	63
Cockburn (South Metropolitan)	Scottish	4061
Cockburn (South Metropolitan)	Serbian	508
Cockburn (South Metropolitan)	South African	766
Cockburn (South Metropolitan)	Spanish	336
Cockburn (South Metropolitan)	Sri Lankan	101
Cockburn (South Metropolitan)	Vietnamese	149
Cockburn (South Metropolitan)	Welsh	383
Collie-Preston (South West)		2781
Collie-Preston (South West)	Australian	18437
Collie-Preston (South West)	Australian Aboriginal	1335
Collie-Preston (South West)	Chinese	327
Collie-Preston (South West)	Croatian	116
Collie-Preston (South West)	Dutch	996
Collie-Preston (South West)	English	20623
Collie-Preston (South West)	Filipino	357
Collie-Preston (South West)	French	172
Collie-Preston (South West)	German	1506
Collie-Preston (South West)	Greek	117
Collie-Preston (South West)	Hungarian	37
Collie-Preston (South West)	Indian	326
Collie-Preston (South West)	Irish	3919
Collie-Preston (South West)	Italian	2610
Collie-Preston (South West)	Korean	68
Collie-Preston (South West)	Lebanese	17
Collie-Preston (South West)	Macedonian	43
Collie-Preston (South West)	Maltese	58
Collie-Preston (South West)	Maori	550
Collie-Preston (South West)	NZ	465
Collie-Preston (South West)	(Other)	2238
Collie-Preston (South West)	Polish	428
Collie-Preston (South West)	Russian	67
Collie-Preston (South West)	Samoan	19
Collie-Preston (South West)	Scottish	4400
Collie-Preston (South West)	Serbian	34
Collie-Preston (South West)	South African	428
Collie-Preston (South West)	Spanish	125
Collie-Preston (South West)	Sri Lankan	11
Collie-Preston (South West)	Vietnamese	68
Collie-Preston (South West)	Welsh	398
Cottesloe (North Metropolitan)		2103
Cottesloe (North Metropolitan)	Australian	13885
Cottesloe (North Metropolitan)	Australian Aboriginal	311
Cottesloe (North Metropolitan)	Chinese	1900
Cottesloe (North Metropolitan)	Croatian	486
Cottesloe (North Metropolitan)	Dutch	897
Cottesloe (North Metropolitan)	English	19546
Cottesloe (North Metropolitan)	Filipino	154
Cottesloe (North Metropolitan)	French	495
Cottesloe (North Metropolitan)	German	1680
Cottesloe (North Metropolitan)	Greek	552
Cottesloe (North Metropolitan)	Hungarian	109
Cottesloe (North Metropolitan)	Indian	705
Cottesloe (North Metropolitan)	Irish	5632
Cottesloe (North Metropolitan)	Italian	1943
Cottesloe (North Metropolitan)	Korean	88
Cottesloe (North Metropolitan)	Lebanese	58
Cottesloe (North Metropolitan)	Macedonian	106
Cottesloe (North Metropolitan)	Maltese	72
Cottesloe (North Metropolitan)	Maori	63
Cottesloe (North Metropolitan)	NZ	303
Cottesloe (North Metropolitan)	(Other)	4533
Cottesloe (North Metropolitan)	Polish	506
Cottesloe (North Metropolitan)	Russian	175
Cottesloe (North Metropolitan)	Samoan	8
Cottesloe (North Metropolitan)	Scottish	5542
Cottesloe (North Metropolitan)	Serbian	95
Cottesloe (North Metropolitan)	South African	656
Cottesloe (North Metropolitan)	Spanish	206
Cottesloe (North Metropolitan)	Sri Lankan	151
Cottesloe (North Metropolitan)	Vietnamese	103
Cottesloe (North Metropolitan)	Welsh	480
Darling Range (East Metropolitan)		2567
Darling Range (East Metropolitan)	Australian	17644
Darling Range (East Metropolitan)	Australian Aboriginal	1078
Darling Range (East Metropolitan)	Chinese	441
Darling Range (East Metropolitan)	Croatian	254
Darling Range (East Metropolitan)	Dutch	2186
Darling Range (East Metropolitan)	English	22038
Darling Range (East Metropolitan)	Filipino	469
Darling Range (East Metropolitan)	French	272
Darling Range (East Metropolitan)	German	1412
Darling Range (East Metropolitan)	Greek	123
Darling Range (East Metropolitan)	Hungarian	88
Darling Range (East Metropolitan)	Indian	963
Darling Range (East Metropolitan)	Irish	3788
Darling Range (East Metropolitan)	Italian	2063
Darling Range (East Metropolitan)	Korean	37
Darling Range (East Metropolitan)	Lebanese	44
Darling Range (East Metropolitan)	Macedonian	33
Darling Range (East Metropolitan)	Maltese	83
Darling Range (East Metropolitan)	Maori	591
Darling Range (East Metropolitan)	NZ	687
Darling Range (East Metropolitan)	(Other)	4724
Darling Range (East Metropolitan)	Polish	317
Darling Range (East Metropolitan)	Russian	97
Darling Range (East Metropolitan)	Samoan	57
Darling Range (East Metropolitan)	Scottish	4343
Darling Range (East Metropolitan)	Serbian	63
Darling Range (East Metropolitan)	South African	696
Darling Range (East Metropolitan)	Spanish	151
Darling Range (East Metropolitan)	Sri Lankan	60
Darling Range (East Metropolitan)	Vietnamese	65
Darling Range (East Metropolitan)	Welsh	475
Dawesville (South West)		2213
Dawesville (South West)	Australian	14913
Dawesville (South West)	Australian Aboriginal	941
Dawesville (South West)	Chinese	356
Dawesville (South West)	Croatian	230
Dawesville (South West)	Dutch	1009
Dawesville (South West)	English	21522
Dawesville (South West)	Filipino	463
Dawesville (South West)	French	245
Dawesville (South West)	German	1465
Dawesville (South West)	Greek	154
Dawesville (South West)	Hungarian	74
Dawesville (South West)	Indian	263
Dawesville (South West)	Irish	4404
Dawesville (South West)	Italian	1397
Dawesville (South West)	Korean	58
Dawesville (South West)	Lebanese	18
Dawesville (South West)	Macedonian	23
Dawesville (South West)	Maltese	103
Dawesville (South West)	Maori	542
Dawesville (South West)	NZ	549
Dawesville (South West)	(Other)	2627
Dawesville (South West)	Polish	301
Dawesville (South West)	Russian	114
Dawesville (South West)	Samoan	58
Dawesville (South West)	Scottish	4604
Dawesville (South West)	Serbian	65
Dawesville (South West)	South African	506
Dawesville (South West)	Spanish	146
Dawesville (South West)	Sri Lankan	32
Dawesville (South West)	Vietnamese	77
Dawesville (South West)	Welsh	569
Forrestfield (East Metropolitan)		2363
Forrestfield (East Metropolitan)	Australian	13617
Forrestfield (East Metropolitan)	Australian Aboriginal	1264
Forrestfield (East Metropolitan)	Chinese	1351
Forrestfield (East Metropolitan)	Croatian	262
Forrestfield (East Metropolitan)	Dutch	890
Forrestfield (East Metropolitan)	English	16052
Forrestfield (East Metropolitan)	Filipino	1107
Forrestfield (East Metropolitan)	French	224
Forrestfield (East Metropolitan)	German	1249
Forrestfield (East Metropolitan)	Greek	151
Forrestfield (East Metropolitan)	Hungarian	108
Forrestfield (East Metropolitan)	Indian	1606
Forrestfield (East Metropolitan)	Irish	3345
Forrestfield (East Metropolitan)	Italian	1940
Forrestfield (East Metropolitan)	Korean	109
Forrestfield (East Metropolitan)	Lebanese	55
Forrestfield (East Metropolitan)	Macedonian	31
Forrestfield (East Metropolitan)	Maltese	80
Forrestfield (East Metropolitan)	Maori	604
Forrestfield (East Metropolitan)	NZ	545
Forrestfield (East Metropolitan)	(Other)	6500
Forrestfield (East Metropolitan)	Polish	366
Forrestfield (East Metropolitan)	Russian	83
Forrestfield (East Metropolitan)	Samoan	66
Forrestfield (East Metropolitan)	Scottish	3396
Forrestfield (East Metropolitan)	Serbian	78
Forrestfield (East Metropolitan)	South African	330
Forrestfield (East Metropolitan)	Spanish	157
Forrestfield (East Metropolitan)	Sri Lankan	124
Forrestfield (East Metropolitan)	Vietnamese	136
Forrestfield (East Metropolitan)	Welsh	293
Fremantle (South Metropolitan)		2997
