SA4_NAME21	Religion	Denomination	Sex	persons
Perth - North East	(Other)	(Other)	M	485
Perth - North East	(Other)	Australian Aboriginal Traditional	F	9
Perth - North East	(Other)	Australian Aboriginal Traditional	M	12
Perth - North East	(Other)	Other spiritual beliefs	F	321
Perth - North East	(Other)	Other spiritual beliefs	M	197
Perth - North East	(Other)	Secular beliefs	F	349
Perth - North East	(Other)	Secular beliefs	M	471
Perth - North East	(Other)	Sikhism	F	1548
Perth - North East	(Other)	Sikhism	M	1670
Perth - North East	Buddhism		F	4108
Perth - North East	Buddhism		M	2952
Perth - North East	Christianity		F	5222
Perth - North East	Christianity		M	4543
Perth - North East	Christianity	(Other)	F	206
Perth - North East	Christianity	(Other)	M	190
Perth - North East	Christianity	Anglican	F	13771
Perth - North East	Christianity	Anglican	M	11242
Perth - North East	Christianity	Baptist	F	2202
Perth - North East	Christianity	Baptist	M	1975
Perth - North East	Christianity	Brethren	F	92
Perth - North East	Christianity	Brethren	M	100
Perth - North East	Christianity	Catholic	F	29405
Perth - North East	Christianity	Catholic	M	26720
Perth - North East	Christianity	Churches Of Christ	F	462
Perth - North East	Christianity	Churches Of Christ	M	364
Perth - North East	Christianity	Eastern Orthodox	F	1674
Perth - North East	Christianity	Eastern Orthodox	M	1649
Perth - North East	Christianity	Jehovah's Witnesses	F	615
Perth - North East	Christianity	Jehovah's Witnesses	M	498
Perth - North East	Christianity	Latter Day Saints	F	362
Perth - North East	Christianity	Latter Day Saints	M	266
Perth - North East	Christianity	Lutheran	F	304
Perth - North East	Christianity	Lutheran	M	245
Perth - North East	Christianity	Oriental Orthodox	F	181
Perth - North East	Christianity	Oriental Orthodox	M	192
Perth - North East	Christianity	Pentecostal	F	1659
Perth - North East	Christianity	Pentecostal	M	1391
Perth - North East	Christianity	Presbyterian Reformed	F	1381
Perth - North East	Christianity	Presbyterian Reformed	M	1240
Perth - North East	Christianity	Protestant (Other)	F	941
Perth - North East	Christianity	Protestant (Other)	M	809
Perth - North East	Christianity	Salvation Army	F	239
Perth - North East	Christianity	Salvation Army	M	166
Perth - North East	Christianity	Seventh Day Adventist	F	352
Perth - North East	Christianity	Seventh Day Adventist	M	289
Perth - North East	Christianity	Uniting Church	F	1825
Perth - North East	Christianity	Uniting Church	M	1321
Perth - North East	Hinduism		F	3228
Perth - North East	Hinduism		M	3457
Perth - North East	Islam		F	4153
Perth - North East	Islam		M	4391
Perth - North East	Judaism		F	387
Perth - North East	Judaism		M	350
Perth - North East	No religion		F	54636
Perth - North East	No religion		M	59298
Perth - North West	(Other)		F	15087
Perth - North West	(Other)		M	18230
Perth - North West	(Other)	(Other)	F	1355
Perth - North West	(Other)	(Other)	M	1019
Perth - North West	(Other)	Australian Aboriginal Traditional	F	12
Perth - North West	(Other)	Australian Aboriginal Traditional	M	11
Perth - North West	(Other)	Other spiritual beliefs	F	589
Perth - North West	(Other)	Other spiritual beliefs	M	369
Perth - North West	(Other)	Secular beliefs	F	628
Perth - North West	(Other)	Secular beliefs	M	880
Perth - North West	(Other)	Sikhism	F	1450
Perth - North West	(Other)	Sikhism	M	1570
Perth - North West	Buddhism		F	8044
Perth - North West	Buddhism		M	5903
Perth - North West	Christianity		F	10838
Perth - North West	Christianity		M	9085
Perth - North West	Christianity	(Other)	F	277
Perth - North West	Christianity	(Other)	M	255
Perth - North West	Christianity	Anglican	F	33166
Perth - North West	Christianity	Anglican	M	26267
Perth - North West	Christianity	Assyrian Apostolic	F	13
Perth - North West	Christianity	Assyrian Apostolic	M	14
Perth - North West	Christianity	Baptist	F	5164
Perth - North West	Christianity	Baptist	M	4640
Perth - North West	Christianity	Brethren	F	15
Perth - North West	Christianity	Brethren	M	17
Perth - North West	Christianity	Catholic	F	64459
Perth - North West	Christianity	Catholic	M	56116
Perth - North West	Christianity	Churches Of Christ	F	884
Perth - North West	Christianity	Churches Of Christ	M	673
Perth - North West	Christianity	Eastern Orthodox	F	5742
Perth - North West	Christianity	Eastern Orthodox	M	5407
Perth - North West	Christianity	Jehovah's Witnesses	F	1320
Perth - North West	Christianity	Jehovah's Witnesses	M	981
Perth - North West	Christianity	Latter Day Saints	F	912
Perth - North West	Christianity	Latter Day Saints	M	778
Perth - North West	Christianity	Lutheran	F	602
Perth - North West	Christianity	Lutheran	M	488
Perth - North West	Christianity	Oriental Orthodox	F	695
Perth - North West	Christianity	Oriental Orthodox	M	691
Perth - North West	Christianity	Pentecostal	F	3847
Perth - North West	Christianity	Pentecostal	M	3213
Perth - North West	Christianity	Presbyterian Reformed	F	3623
Perth - North West	Christianity	Presbyterian Reformed	M	3149
Perth - North West	Christianity	Protestant (Other)	F	2028
Perth - North West	Christianity	Protestant (Other)	M	1683
Perth - North West	Christianity	Salvation Army	F	307
Perth - North West	Christianity	Salvation Army	M	213
Perth - North West	Christianity	Seventh Day Adventist	F	482
Perth - North West	Christianity	Seventh Day Adventist	M	366
Perth - North West	Christianity	Uniting Church	F	4833
Perth - North West	Christianity	Uniting Church	M	3378
Perth - North West	Hinduism		F	5675
Perth - North West	Hinduism		M	6130
Perth - North West	Islam		F	7734
Perth - North West	Islam		M	8018
Perth - North West	Judaism		F	1597
Perth - North West	Judaism		M	1446
Perth - North West	No religion		F	112849
Perth - North West	No religion		M	122056
Perth - South East	(Other)		F	16439
Perth - South East	(Other)		M	20373
Perth - South East	(Other)	(Other)	F	1297
Perth - South East	(Other)	(Other)	M	889
Perth - South East	(Other)	Australian Aboriginal Traditional	F	18
Perth - South East	(Other)	Australian Aboriginal Traditional	M	26
Perth - South East	(Other)	Other spiritual beliefs	F	443
Perth - South East	(Other)	Other spiritual beliefs	M	293
Perth - South East	(Other)	Secular beliefs	F	607
Perth - South East	(Other)	Secular beliefs	M	835
Perth - South East	(Other)	Sikhism	F	4298
Perth - South East	(Other)	Sikhism	M	4871
Perth - South East	Buddhism		F	10101
Perth - South East	Buddhism		M	8051
Perth - South East	Christianity		F	11415
Perth - South East	Christianity		M	9919
Perth - South East	Christianity	(Other)	F	476
Perth - South East	Christianity	(Other)	M	392
Perth - South East	Christianity	Anglican	F	24066
Perth - South East	Christianity	Anglican	M	19490
Perth - South East	Christianity	Assyrian Apostolic	F	3
Perth - South East	Christianity	Baptist	F	5193
Perth - South East	Christianity	Baptist	M	4596
Perth - South East	Christianity	Brethren	F	366
Perth - South East	Christianity	Brethren	M	402
Perth - South East	Christianity	Catholic	F	48382
Perth - South East	Christianity	Catholic	M	43766
Perth - South East	Christianity	Churches Of Christ	F	723
Perth - South East	Christianity	Churches Of Christ	M	583
Perth - South East	Christianity	Eastern Orthodox	F	1285
Perth - South East	Christianity	Eastern Orthodox	M	1204
Perth - South East	Christianity	Jehovah's Witnesses	F	1032
Perth - South East	Christianity	Jehovah's Witnesses	M	788
Perth - South East	Christianity	Latter Day Saints	F	558
Perth - South East	Christianity	Latter Day Saints	M	499
Perth - South East	Christianity	Lutheran	F	590
Perth - South East	Christianity	Lutheran	M	461
Perth - South East	Christianity	Oriental Orthodox	F	505
Perth - South East	Christianity	Oriental Orthodox	M	521
Perth - South East	Christianity	Pentecostal	F	3873
Perth - South East	Christianity	Pentecostal	M	3313
Perth - South East	Christianity	Presbyterian Reformed	F	4705
Perth - South East	Christianity	Presbyterian Reformed	M	4260
Perth - South East	Christianity	Protestant (Other)	F	1848
Perth - South East	Christianity	Protestant (Other)	M	1631
Perth - South East	Christianity	Salvation Army	F	317
Perth - South East	Christianity	Salvation Army	M	216
Perth - South East	Christianity	Seventh Day Adventist	F	1258
Perth - South East	Christianity	Seventh Day Adventist	M	1018
Perth - South East	Christianity	Uniting Church	F	4331
Perth - South East	Christianity	Uniting Church	M	3189
Perth - South East	Hinduism		F	9999
Perth - South East	Hinduism		M	10754
Perth - South East	Islam		F	14648
Perth - South East	Islam		M	15973
Perth - South East	Judaism		F	150
Perth - South East	Judaism		M	150
Perth - South East	No religion		F	96398
Perth - South East	No religion		M	105685
Perth - South West	(Other)		F	12839
Perth - South West	(Other)		M	17006
Perth - South West	(Other)	(Other)	F	1111
Perth - South West	(Other)	(Other)	M	810
Perth - South West	(Other)	Australian Aboriginal Traditional	F	14
Perth - South West	(Other)	Australian Aboriginal Traditional	M	12
Perth - South West	(Other)	Other spiritual beliefs	F	625
Perth - South West	(Other)	Other spiritual beliefs	M	362
Perth - South West	(Other)	Secular beliefs	F	564
Perth - South West	(Other)	Secular beliefs	M	736
Perth - South West	(Other)	Sikhism	F	988
Perth - South West	(Other)	Sikhism	M	1122
Perth - South West	Buddhism		F	4455
Perth - South West	Buddhism		M	2815
Perth - South West	Christianity		F	7955
Perth - South West	Christianity		M	6700
Perth - South West	Christianity	(Other)	F	264
Perth - South West	Christianity	(Other)	M	223
Perth - South West	Christianity	Anglican	F	24394
Perth - South West	Christianity	Anglican	M	19544
Perth - South West	Christianity	Baptist	F	3583
Perth - South West	Christianity	Baptist	M	3025
Perth - South West	Christianity	Brethren	F	140
Perth - South West	Christianity	Brethren	M	118
Perth - South West	Christianity	Catholic	F	48939
Perth - South West	Christianity	Catholic	M	42894
Perth - South West	Christianity	Churches Of Christ	F	521
Perth - South West	Christianity	Churches Of Christ	M	396
Perth - South West	Christianity	Eastern Orthodox	F	1723
Perth - South West	Christianity	Eastern Orthodox	M	1522
Perth - South West	Christianity	Jehovah's Witnesses	F	1054
Perth - South West	Christianity	Jehovah's Witnesses	M	812
Perth - South West	Christianity	Latter Day Saints	F	478
Perth - South West	Christianity	Latter Day Saints	M	445
Perth - South West	Christianity	Lutheran	F	584
Perth - South West	Christianity	Lutheran	M	434
Perth - South West	Christianity	Oriental Orthodox	F	149
Perth - South West	Christianity	Oriental Orthodox	M	135
Perth - South West	Christianity	Pentecostal	F	2453
Perth - South West	Christianity	Pentecostal	M	2137
Perth - South West	Christianity	Presbyterian Reformed	F	3433
Perth - South West	Christianity	Presbyterian Reformed	M	3136
Perth - South West	Christianity	Protestant (Other)	F	1329
Perth - South West	Christianity	Protestant (Other)	M	1192
Perth - South West	Christianity	Salvation Army	F	310
Perth - South West	Christianity	Salvation Army	M	199
Perth - South West	Christianity	Seventh Day Adventist	F	381
Perth - South West	Christianity	Seventh Day Adventist	M	338
Perth - South West	Christianity	Uniting Church	F	3916
Perth - South West	Christianity	Uniting Church	M	2779
Perth - South West	Hinduism		F	3011
Perth - South West	Hinduism		M	3045
Perth - South West	Islam		F	2493
Perth - South West	Islam		M	2479
Perth - South West	Judaism		F	200
Perth - South West	Judaism		M	171
Perth - South West	No religion		F	97653
Perth - South West	No religion		M	103266
Western Australia - Wheat Belt	(Other)		F	6923
Western Australia - Wheat Belt	(Other)		M	8780
Western Australia - Wheat Belt	(Other)	(Other)	F	333
Western Australia - Wheat Belt	(Other)	(Other)	M	192
Western Australia - Wheat Belt	(Other)	Australian Aboriginal Traditional	F	9
Western Australia - Wheat Belt	(Other)	Australian Aboriginal Traditional	M	22
Western Australia - Wheat Belt	(Other)	Other spiritual beliefs	F	185
Western Australia - Wheat Belt	(Other)	Other spiritual beliefs	M	107
Western Australia - Wheat Belt	(Other)	Secular beliefs	F	116
Western Australia - Wheat Belt	(Other)	Secular beliefs	M	185
Western Australia - Wheat Belt	(Other)	Sikhism	F	34
Western Australia - Wheat Belt	(Other)	Sikhism	M	50
Western Australia - Wheat Belt	Buddhism		F	562
Western Australia - Wheat Belt	Buddhism		M	327
Western Australia - Wheat Belt	Christianity		F	2440
Western Australia - Wheat Belt	Christianity		M	2121
Western Australia - Wheat Belt	Christianity	(Other)	F	66
Western Australia - Wheat Belt	Christianity	(Other)	M	62
Western Australia - Wheat Belt	Christianity	Anglican	F	10071
Western Australia - Wheat Belt	Christianity	Anglican	M	8861
Western Australia - Wheat Belt	Christianity	Baptist	F	1711
Western Australia - Wheat Belt	Christianity	Baptist	M	1606
Western Australia - Wheat Belt	Christianity	Brethren	F	262
Western Australia - Wheat Belt	Christianity	Brethren	M	272
Western Australia - Wheat Belt	Christianity	Catholic	F	9149
Western Australia - Wheat Belt	Christianity	Catholic	M	8333
Western Australia - Wheat Belt	Christianity	Churches Of Christ	F	310
Western Australia - Wheat Belt	Christianity	Churches Of Christ	M	287
Western Australia - Wheat Belt	Christianity	Eastern Orthodox	F	130
Western Australia - Wheat Belt	Christianity	Eastern Orthodox	M	131
Western Australia - Wheat Belt	Christianity	Jehovah's Witnesses	F	461
Western Australia - Wheat Belt	Christianity	Jehovah's Witnesses	M	344
Western Australia - Wheat Belt	Christianity	Latter Day Saints	F	101
Western Australia - Wheat Belt	Christianity	Latter Day Saints	M	94
Western Australia - Wheat Belt	Christianity	Lutheran	F	284
Western Australia - Wheat Belt	Christianity	Lutheran	M	198
Western Australia - Wheat Belt	Christianity	Oriental Orthodox	F	16
Western Australia - Wheat Belt	Christianity	Oriental Orthodox	M	18
Western Australia - Wheat Belt	Christianity	Pentecostal	F	316
Western Australia - Wheat Belt	Christianity	Pentecostal	M	277
Western Australia - Wheat Belt	Christianity	Presbyterian Reformed	F	1115
Western Australia - Wheat Belt	Christianity	Presbyterian Reformed	M	1030
Western Australia - Wheat Belt	Christianity	Protestant (Other)	F	318
Western Australia - Wheat Belt	Christianity	Protestant (Other)	M	270
Western Australia - Wheat Belt	Christianity	Salvation Army	F	175
Western Australia - Wheat Belt	Christianity	Salvation Army	M	116
Western Australia - Wheat Belt	Christianity	Seventh Day Adventist	F	321
Western Australia - Wheat Belt	Christianity	Seventh Day Adventist	M	303
Western Australia - Wheat Belt	Christianity	Uniting Church	F	2201
Western Australia - Wheat Belt	Christianity	Uniting Church	M	1818
Western Australia - Wheat Belt	Hinduism		F	156
Western Australia - Wheat Belt	Hinduism		M	178
Western Australia - Wheat Belt	Islam		F	351
Western Australia - Wheat Belt	Islam		M	408
Western Australia - Wheat Belt	Judaism		F	28
Western Australia - Wheat Belt	Judaism		M	32
Western Australia - Wheat Belt	No religion		F	29404
Western Australia - Wheat Belt	No religion		M	33188
Western Australia - Outback (North)	(Other)		F	7586
Western Australia - Outback (North)	(Other)		M	10635
Western Australia - Outback (North)	(Other)	(Other)	F	105
Western Australia - Outback (North)	(Other)	(Other)	M	105
Western Australia - Outback (North)	(Other)	Australian Aboriginal Traditional	F	334
Western Australia - Outback (North)	(Other)	Australian Aboriginal Traditional	M	356
Western Australia - Outback (North)	(Other)	Other spiritual beliefs	F	57
Western Australia - Outback (North)	(Other)	Other spiritual beliefs	M	41
Western Australia - Outback (North)	(Other)	Secular beliefs	F	70
Western Australia - Outback (North)	(Other)	Secular beliefs	M	99
Western Australia - Outback (North)	(Other)	Sikhism	F	49
Western Australia - Outback (North)	(Other)	Sikhism	M	58
Western Australia - Outback (North)	Buddhism		F	671
Western Australia - Outback (North)	Buddhism		M	387
Western Australia - Outback (North)	Christianity		F	1432
Western Australia - Outback (North)	Christianity		M	1356
Western Australia - Outback (North)	Christianity	(Other)	F	38
Western Australia - Outback (North)	Christianity	(Other)	M	31
Western Australia - Outback (North)	Christianity	Anglican	F	2328
Western Australia - Outback (North)	Christianity	Anglican	M	2386
Western Australia - Outback (North)	Christianity	Baptist	F	565
Western Australia - Outback (North)	Christianity	Baptist	M	552
Western Australia - Outback (North)	Christianity	Brethren	M	5
Western Australia - Outback (North)	Christianity	Catholic	F	7813
Western Australia - Outback (North)	Christianity	Catholic	M	7915
Western Australia - Outback (North)	Christianity	Churches Of Christ	F	77
Western Australia - Outback (North)	Christianity	Churches Of Christ	M	64
Western Australia - Outback (North)	Christianity	Eastern Orthodox	F	119
Western Australia - Outback (North)	Christianity	Eastern Orthodox	M	135
Western Australia - Outback (North)	Christianity	Jehovah's Witnesses	F	141
Western Australia - Outback (North)	Christianity	Jehovah's Witnesses	M	120
Western Australia - Outback (North)	Christianity	Latter Day Saints	F	90
Western Australia - Outback (North)	Christianity	Latter Day Saints	M	92
Western Australia - Outback (North)	Christianity	Lutheran	F	156
Western Australia - Outback (North)	Christianity	Lutheran	M	145
Western Australia - Outback (North)	Christianity	Oriental Orthodox	F	3
Western Australia - Outback (North)	Christianity	Oriental Orthodox	M	13
Western Australia - Outback (North)	Christianity	Pentecostal	F	524
Western Australia - Outback (North)	Christianity	Pentecostal	M	436
Western Australia - Outback (North)	Christianity	Presbyterian Reformed	F	247
Western Australia - Outback (North)	Christianity	Presbyterian Reformed	M	309
Western Australia - Outback (North)	Christianity	Protestant (Other)	F	751
Western Australia - Outback (North)	Christianity	Protestant (Other)	M	684
Western Australia - Outback (North)	Christianity	Salvation Army	F	33
Western Australia - Outback (North)	Christianity	Salvation Army	M	18
Western Australia - Outback (North)	Christianity	Seventh Day Adventist	F	200
Western Australia - Outback (North)	Christianity	Seventh Day Adventist	M	157
Western Australia - Outback (North)	Christianity	Uniting Church	F	612
Western Australia - Outback (North)	Christianity	Uniting Church	M	538
Western Australia - Outback (North)	Hinduism		F	321
Western Australia - Outback (North)	Hinduism		M	424
Western Australia - Outback (North)	Islam		F	434
Western Australia - Outback (North)	Islam		M	565
Western Australia - Outback (North)	Judaism		F	20
Western Australia - Outback (North)	Judaism		M	23
Western Australia - Outback (North)	No religion		F	17238
Western Australia - Outback (North)	No religion		M	20459
Western Australia - Outback (South)	(Other)		F	7294
Western Australia - Outback (South)	(Other)		M	9870
Western Australia - Outback (South)	(Other)	(Other)	F	181
Western Australia - Outback (South)	(Other)	(Other)	M	134
Western Australia - Outback (South)	(Other)	Australian Aboriginal Traditional	F	113
Western Australia - Outback (South)	(Other)	Australian Aboriginal Traditional	M	117
Western Australia - Outback (South)	(Other)	Other spiritual beliefs	F	97
Western Australia - Outback (South)	(Other)	Other spiritual beliefs	M	62
Western Australia - Outback (South)	(Other)	Secular beliefs	F	91
Western Australia - Outback (South)	(Other)	Secular beliefs	M	130
Western Australia - Outback (South)	(Other)	Sikhism	F	66
Western Australia - Outback (South)	(Other)	Sikhism	M	70
Western Australia - Outback (South)	Buddhism		F	696
Western Australia - Outback (South)	Buddhism		M	404
Western Australia - Outback (South)	Christianity		F	2130
Western Australia - Outback (South)	Christianity		M	1908
Western Australia - Outback (South)	Christianity	(Other)	F	69
Western Australia - Outback (South)	Christianity	(Other)	M	57
Western Australia - Outback (South)	Christianity	Anglican	F	6347
Western Australia - Outback (South)	Christianity	Anglican	M	5882
Western Australia - Outback (South)	Christianity	Baptist	F	698
Western Australia - Outback (South)	Christianity	Baptist	M	656
Western Australia - Outback (South)	Christianity	Brethren	F	9
Western Australia - Outback (South)	Christianity	Brethren	M	11
Western Australia - Outback (South)	Christianity	Catholic	F	10705
Western Australia - Outback (South)	Christianity	Catholic	M	10054
Western Australia - Outback (South)	Christianity	Churches Of Christ	F	333
Western Australia - Outback (South)	Christianity	Churches Of Christ	M	267
Western Australia - Outback (South)	Christianity	Eastern Orthodox	F	101
Western Australia - Outback (South)	Christianity	Eastern Orthodox	M	128
Western Australia - Outback (South)	Christianity	Jehovah's Witnesses	F	339
Western Australia - Outback (South)	Christianity	Jehovah's Witnesses	M	242
Western Australia - Outback (South)	Christianity	Latter Day Saints	F	176
Western Australia - Outback (South)	Christianity	Latter Day Saints	M	148
Western Australia - Outback (South)	Christianity	Lutheran	F	325
Western Australia - Outback (South)	Christianity	Lutheran	M	272
Western Australia - Outback (South)	Christianity	Oriental Orthodox	F	10
Western Australia - Outback (South)	Christianity	Oriental Orthodox	M	17
Western Australia - Outback (South)	Christianity	Pentecostal	F	558
Western Australia - Outback (South)	Christianity	Pentecostal	M	471
Western Australia - Outback (South)	Christianity	Presbyterian Reformed	F	623
Western Australia - Outback (South)	Christianity	Presbyterian Reformed	M	621
Western Australia - Outback (South)	Christianity	Protestant (Other)	F	354
Western Australia - Outback (South)	Christianity	Protestant (Other)	M	313
Western Australia - Outback (South)	Christianity	Salvation Army	F	98
Western Australia - Outback (South)	Christianity	Salvation Army	M	69
Western Australia - Outback (South)	Christianity	Seventh Day Adventist	F	347
Western Australia - Outback (South)	Christianity	Seventh Day Adventist	M	299
Western Australia - Outback (South)	Christianity	Uniting Church	F	1278
Western Australia - Outback (South)	Christianity	Uniting Church	M	1007
Western Australia - Outback (South)	Hinduism		F	290
Western Australia - Outback (South)	Hinduism		M	354
Western Australia - Outback (South)	Islam		F	473
Western Australia - Outback (South)	Islam		M	524
Western Australia - Outback (South)	Judaism		F	23
Western Australia - Outback (South)	Judaism		M	16
Western Australia - Outback (South)	No religion		F	23351
Western Australia - Outback (South)	No religion		M	27478
Migratory - Offshore - Shipping (WA)	(Other)		F	23
Migratory - Offshore - Shipping (WA)	(Other)		M	196
Migratory - Offshore - Shipping (WA)	Buddhism		F	3
Migratory - Offshore - Shipping (WA)	Buddhism		M	5
Migratory - Offshore - Shipping (WA)	Christianity		M	6
Migratory - Offshore - Shipping (WA)	Christianity	Anglican	F	3
Migratory - Offshore - Shipping (WA)	Christianity	Anglican	M	16
Migratory - Offshore - Shipping (WA)	Christianity	Baptist	M	8
Migratory - Offshore - Shipping (WA)	Christianity	Catholic	F	11
Migratory - Offshore - Shipping (WA)	Christianity	Catholic	M	70
Migratory - Offshore - Shipping (WA)	Christianity	Eastern Orthodox	M	4
Migratory - Offshore - Shipping (WA)	Hinduism		M	4
Migratory - Offshore - Shipping (WA)	Islam		M	11
Migratory - Offshore - Shipping (WA)	No religion		F	21
Migratory - Offshore - Shipping (WA)	No religion		M	123
No usual address (WA)	(Other)		F	1361
No usual address (WA)	(Other)		M	2311
No usual address (WA)	(Other)	(Other)	F	18
No usual address (WA)	(Other)	(Other)	M	16
No usual address (WA)	(Other)	Australian Aboriginal Traditional	F	4
No usual address (WA)	(Other)	Other spiritual beliefs	F	9
No usual address (WA)	(Other)	Other spiritual beliefs	M	9
No usual address (WA)	(Other)	Secular beliefs	F	11
No usual address (WA)	(Other)	Secular beliefs	M	21
No usual address (WA)	(Other)	Sikhism	F	5
No usual address (WA)	Buddhism		F	16
No usual address (WA)	Buddhism		M	27
No usual address (WA)	Christianity		F	89
No usual address (WA)	Christianity		M	88
No usual address (WA)	Christianity	(Other)	M	3
No usual address (WA)	Christianity	Anglican	F	179
No usual address (WA)	Christianity	Anglican	M	212
No usual address (WA)	Christianity	Baptist	F	26
No usual address (WA)	Christianity	Baptist	M	25
No usual address (WA)	Christianity	Catholic	F	315
No usual address (WA)	Christianity	Catholic	M	306
No usual address (WA)	Christianity	Churches Of Christ	F	5
No usual address (WA)	Christianity	Eastern Orthodox	F	4
No usual address (WA)	Christianity	Eastern Orthodox	M	3
No usual address (WA)	Christianity	Jehovah's Witnesses	F	7
No usual address (WA)	Christianity	Jehovah's Witnesses	M	3
No usual address (WA)	Christianity	Latter Day Saints	F	9
No usual address (WA)	Christianity	Latter Day Saints	M	8
No usual address (WA)	Christianity	Lutheran	F	10
No usual address (WA)	Christianity	Lutheran	M	8
No usual address (WA)	Christianity	Pentecostal	F	21
No usual address (WA)	Christianity	Pentecostal	M	21
No usual address (WA)	Christianity	Presbyterian Reformed	F	28
No usual address (WA)	Christianity	Presbyterian Reformed	M	30
No usual address (WA)	Christianity	Protestant (Other)	F	10
No usual address (WA)	Christianity	Protestant (Other)	M	17
No usual address (WA)	Christianity	Salvation Army	F	5
No usual address (WA)	Christianity	Salvation Army	M	6
No usual address (WA)	Christianity	Seventh Day Adventist	F	9
No usual address (WA)	Christianity	Seventh Day Adventist	M	6
No usual address (WA)	Christianity	Uniting Church	F	49
No usual address (WA)	Christianity	Uniting Church	M	37
No usual address (WA)	Hinduism		F	8
No usual address (WA)	Hinduism		M	17
No usual address (WA)	Islam		F	27
No usual address (WA)	Islam		M	33
No usual address (WA)	Judaism		F	7
No usual address (WA)	Judaism		M	10
No usual address (WA)	No religion		F	1177
No usual address (WA)	No religion		M	1412
Hobart	(Other)		F	7397
Hobart	(Other)		M	8101
Hobart	(Other)	(Other)	F	523
Hobart	(Other)	(Other)	M	360
Hobart	(Other)	Australian Aboriginal Traditional	F	5
Hobart	(Other)	Australian Aboriginal Traditional	M	14
Hobart	(Other)	Other spiritual beliefs	F	275
Hobart	(Other)	Other spiritual beliefs	M	142
Hobart	(Other)	Secular beliefs	F	368
Hobart	(Other)	Secular beliefs	M	479
Hobart	(Other)	Sikhism	F	657
Hobart	(Other)	Sikhism	M	890
Hobart	Buddhism		F	1803
Hobart	Buddhism		M	1361
Hobart	Christianity		F	2723
Hobart	Christianity		M	2354
Hobart	Christianity	(Other)	F	186
Hobart	Christianity	(Other)	M	139
Hobart	Christianity	Anglican	F	19606
Hobart	Christianity	Anglican	M	15344
Hobart	Christianity	Baptist	F	872
Hobart	Christianity	Baptist	M	754
Hobart	Christianity	Brethren	F	126
Hobart	Christianity	Brethren	M	135
Hobart	Christianity	Catholic	F	19116
Hobart	Christianity	Catholic	M	15780
Hobart	Christianity	Churches Of Christ	F	143
Hobart	Christianity	Churches Of Christ	M	100
Hobart	Christianity	Eastern Orthodox	F	923
Hobart	Christianity	Eastern Orthodox	M	888
Hobart	Christianity	Jehovah's Witnesses	F	382
Hobart	Christianity	Jehovah's Witnesses	M	261
Hobart	Christianity	Latter Day Saints	F	237
Hobart	Christianity	Latter Day Saints	M	223
Hobart	Christianity	Lutheran	F	272
Hobart	Christianity	Lutheran	M	227
Hobart	Christianity	Oriental Orthodox	F	107
Hobart	Christianity	Oriental Orthodox	M	102
Hobart	Christianity	Pentecostal	F	1055
Hobart	Christianity	Pentecostal	M	894
Hobart	Christianity	Presbyterian Reformed	F	1560
Hobart	Christianity	Presbyterian Reformed	M	1286
Hobart	Christianity	Protestant (Other)	F	395
Hobart	Christianity	Protestant (Other)	M	306
Hobart	Christianity	Salvation Army	F	201
Hobart	Christianity	Salvation Army	M	147
Hobart	Christianity	Seventh Day Adventist	F	230
Hobart	Christianity	Seventh Day Adventist	M	181
Hobart	Christianity	Uniting Church	F	2696
Hobart	Christianity	Uniting Church	M	1678
Hobart	Hinduism		F	2901
Hobart	Hinduism		M	3620
Hobart	Islam		F	1326
Hobart	Islam		M	1786
Hobart	Judaism		F	104
Hobart	Judaism		M	102
Hobart	No religion		F	60385
Hobart	No religion		M	62867
Launceston and North East	(Other)		F	5082
Launceston and North East	(Other)		M	5568
Launceston and North East	(Other)	(Other)	F	427
Launceston and North East	(Other)	(Other)	M	297
Launceston and North East	(Other)	Australian Aboriginal Traditional	F	5
Launceston and North East	(Other)	Australian Aboriginal Traditional	M	5
Launceston and North East	(Other)	Other spiritual beliefs	F	154
Launceston and North East	(Other)	Other spiritual beliefs	M	107
Launceston and North East	(Other)	Secular beliefs	F	193
Launceston and North East	(Other)	Secular beliefs	M	248
Launceston and North East	(Other)	Sikhism	F	195
Launceston and North East	(Other)	Sikhism	M	266
Launceston and North East	Buddhism		F	780
Launceston and North East	Buddhism		M	637
Launceston and North East	Christianity		F	2372
Launceston and North East	Christianity		M	2054
Launceston and North East	Christianity	(Other)	F	134
Launceston and North East	Christianity	(Other)	M	125
Launceston and North East	Christianity	Anglican	F	12924
Launceston and North East	Christianity	Anglican	M	10575
Launceston and North East	Christianity	Baptist	F	1191
Launceston and North East	Christianity	Baptist	M	1073
Launceston and North East	Christianity	Brethren	F	220
Launceston and North East	Christianity	Brethren	M	193
Launceston and North East	Christianity	Catholic	F	9342
Launceston and North East	Christianity	Catholic	M	8096
Launceston and North East	Christianity	Churches Of Christ	F	138
Launceston and North East	Christianity	Churches Of Christ	M	117
Launceston and North East	Christianity	Eastern Orthodox	F	169
Launceston and North East	Christianity	Eastern Orthodox	M	156
Launceston and North East	Christianity	Jehovah's Witnesses	F	433
Launceston and North East	Christianity	Jehovah's Witnesses	M	347
Launceston and North East	Christianity	Latter Day Saints	F	189
Launceston and North East	Christianity	Latter Day Saints	M	173
Launceston and North East	Christianity	Lutheran	F	162
Launceston and North East	Christianity	Lutheran	M	121
Launceston and North East	Christianity	Oriental Orthodox	F	33
