SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Adelaide - South	0-14	Speaks English not well or not at all	0	2017	4
Adelaide - South	0-14	Speaks English not well or not at all	0	2018	13
Adelaide - South	0-14	Speaks English not well or not at all	0	2019	47
Adelaide - South	0-14	Speaks English not well or not at all	0	2020	27
Adelaide - South	0-14	Speaks English not well or not at all	0	2021	23
Adelaide - South	0-14	Speaks English well or very well	0		59
Adelaide - South	0-14	Speaks English well or very well	0	2010	163
Adelaide - South	0-14	Speaks English well or very well	0	2015	604
Adelaide - South	0-14	Speaks English well or very well	0	2016	213
Adelaide - South	0-14	Speaks English well or very well	0	2017	202
Adelaide - South	0-14	Speaks English well or very well	0	2018	227
Adelaide - South	0-14	Speaks English well or very well	0	2019	297
Adelaide - South	0-14	Speaks English well or very well	0	2020	150
Adelaide - South	0-14	Speaks English well or very well	0	2021	15
Adelaide - South	15-24				4
Adelaide - South	15-24			2015	5
Adelaide - South	15-24			2020	5
Adelaide - South	15-24		0	2010	6
Adelaide - South	15-24		1		51
Adelaide - South	15-24		1	2005	660
Adelaide - South	15-24		1	2010	1962
Adelaide - South	15-24		1	2015	779
Adelaide - South	15-24		1	2016	60
Adelaide - South	15-24		1	2017	66
Adelaide - South	15-24		1	2018	88
Adelaide - South	15-24		1	2019	104
Adelaide - South	15-24		1	2020	49
Adelaide - South	15-24		1	2021	15
Adelaide - South	15-24	Speaks English not well or not at all	0		3
Adelaide - South	15-24	Speaks English not well or not at all	0	2010	3
Adelaide - South	15-24	Speaks English not well or not at all	0	2015	10
Adelaide - South	15-24	Speaks English not well or not at all	0	2016	8
Adelaide - South	15-24	Speaks English not well or not at all	0	2017	10
Adelaide - South	15-24	Speaks English not well or not at all	0	2018	18
Adelaide - South	15-24	Speaks English not well or not at all	0	2019	25
Adelaide - South	15-24	Speaks English not well or not at all	0	2020	11
Adelaide - South	15-24	Speaks English not well or not at all	0	2021	5
Adelaide - South	15-24	Speaks English well or very well	0		46
Adelaide - South	15-24	Speaks English well or very well	0	2005	199
Adelaide - South	15-24	Speaks English well or very well	0	2010	795
Adelaide - South	15-24	Speaks English well or very well	0	2015	725
Adelaide - South	15-24	Speaks English well or very well	0	2016	226
Adelaide - South	15-24	Speaks English well or very well	0	2017	302
Adelaide - South	15-24	Speaks English well or very well	0	2018	307
Adelaide - South	15-24	Speaks English well or very well	0	2019	447
Adelaide - South	15-24	Speaks English well or very well	0	2020	225
Adelaide - South	15-24	Speaks English well or very well	0	2021	13
Adelaide - South	25-34				10
Adelaide - South	25-34		0		4
Adelaide - South	25-34		0	2019	3
Adelaide - South	25-34		1		65
Adelaide - South	25-34		1	2005	1465
Adelaide - South	25-34		1	2010	1011
Adelaide - South	25-34		1	2015	605
Adelaide - South	25-34		1	2016	142
Adelaide - South	25-34		1	2017	133
Adelaide - South	25-34		1	2018	166
Adelaide - South	25-34		1	2019	174
Adelaide - South	25-34		1	2020	111
Adelaide - South	25-34		1	2021	45
Adelaide - South	25-34	Speaks English not well or not at all	0		3
Adelaide - South	25-34	Speaks English not well or not at all	0	2005	10
Adelaide - South	25-34	Speaks English not well or not at all	0	2010	21
Adelaide - South	25-34	Speaks English not well or not at all	0	2015	64
Adelaide - South	25-34	Speaks English not well or not at all	0	2016	34
Adelaide - South	25-34	Speaks English not well or not at all	0	2017	47
Adelaide - South	25-34	Speaks English not well or not at all	0	2018	39
Adelaide - South	25-34	Speaks English not well or not at all	0	2019	53
Adelaide - South	25-34	Speaks English not well or not at all	0	2020	17
Adelaide - South	25-34	Speaks English not well or not at all	0	2021	4
Adelaide - South	25-34	Speaks English well or very well	0		83
Adelaide - South	25-34	Speaks English well or very well	0	2005	510
Adelaide - South	25-34	Speaks English well or very well	0	2010	1122
Adelaide - South	25-34	Speaks English well or very well	0	2015	1716
Adelaide - South	25-34	Speaks English well or very well	0	2016	659
Adelaide - South	25-34	Speaks English well or very well	0	2017	712
Adelaide - South	25-34	Speaks English well or very well	0	2018	804
Adelaide - South	25-34	Speaks English well or very well	0	2019	867
Adelaide - South	25-34	Speaks English well or very well	0	2020	276
Adelaide - South	25-34	Speaks English well or very well	0	2021	41
Adelaide - South	35-44				6
Adelaide - South	35-44			2015	6
Adelaide - South	35-44		0	2010	5
Adelaide - South	35-44		1		109
Adelaide - South	35-44		1	2005	2627
Adelaide - South	35-44		1	2010	1128
Adelaide - South	35-44		1	2015	916
Adelaide - South	35-44		1	2016	146
Adelaide - South	35-44		1	2017	124
Adelaide - South	35-44		1	2018	154
Adelaide - South	35-44		1	2019	169
Adelaide - South	35-44		1	2020	85
Adelaide - South	35-44		1	2021	31
Adelaide - South	35-44	Speaks English not well or not at all	0		8
Adelaide - South	35-44	Speaks English not well or not at all	0	2005	37
Adelaide - South	35-44	Speaks English not well or not at all	0	2010	84
Adelaide - South	35-44	Speaks English not well or not at all	0	2015	101
Adelaide - South	35-44	Speaks English not well or not at all	0	2016	35
Adelaide - South	35-44	Speaks English not well or not at all	0	2017	11
Adelaide - South	35-44	Speaks English not well or not at all	0	2018	33
Adelaide - South	35-44	Speaks English not well or not at all	0	2019	73
Adelaide - South	35-44	Speaks English not well or not at all	0	2020	30
Adelaide - South	35-44	Speaks English not well or not at all	0	2021	3
Adelaide - South	35-44	Speaks English well or very well	0		54
Adelaide - South	35-44	Speaks English well or very well	0	2005	1269
Adelaide - South	35-44	Speaks English well or very well	0	2010	2673
Adelaide - South	35-44	Speaks English well or very well	0	2015	1833
Adelaide - South	35-44	Speaks English well or very well	0	2016	404
Adelaide - South	35-44	Speaks English well or very well	0	2017	372
Adelaide - South	35-44	Speaks English well or very well	0	2018	342
Adelaide - South	35-44	Speaks English well or very well	0	2019	369
Adelaide - South	35-44	Speaks English well or very well	0	2020	156
Adelaide - South	35-44	Speaks English well or very well	0	2021	24
Adelaide - South	45-54				10
Adelaide - South	45-54		0	2005	3
Adelaide - South	45-54		0	2015	3
Adelaide - South	45-54		1		125
Adelaide - South	45-54		1	2005	4946
Adelaide - South	45-54		1	2010	2166
Adelaide - South	45-54		1	2015	1024
Adelaide - South	45-54		1	2016	62
Adelaide - South	45-54		1	2017	73
Adelaide - South	45-54		1	2018	67
Adelaide - South	45-54		1	2019	73
Adelaide - South	45-54		1	2020	24
Adelaide - South	45-54		1	2021	14
Adelaide - South	45-54	Speaks English not well or not at all	0		7
Adelaide - South	45-54	Speaks English not well or not at all	0	2005	97
Adelaide - South	45-54	Speaks English not well or not at all	0	2010	152
Adelaide - South	45-54	Speaks English not well or not at all	0	2015	106
Adelaide - South	45-54	Speaks English not well or not at all	0	2016	26
Adelaide - South	45-54	Speaks English not well or not at all	0	2017	24
Adelaide - South	45-54	Speaks English not well or not at all	0	2018	26
Adelaide - South	45-54	Speaks English not well or not at all	0	2019	50
Adelaide - South	45-54	Speaks English not well or not at all	0	2020	21
Adelaide - South	45-54	Speaks English not well or not at all	0	2021	3
Adelaide - South	45-54	Speaks English well or very well	0		32
Adelaide - South	45-54	Speaks English well or very well	0	2005	1729
Adelaide - South	45-54	Speaks English well or very well	0	2010	1322
Adelaide - South	45-54	Speaks English well or very well	0	2015	679
Adelaide - South	45-54	Speaks English well or very well	0	2016	102
Adelaide - South	45-54	Speaks English well or very well	0	2017	89
Adelaide - South	45-54	Speaks English well or very well	0	2018	75
Adelaide - South	45-54	Speaks English well or very well	0	2019	63
Adelaide - South	45-54	Speaks English well or very well	0	2020	37
Adelaide - South	45-54	Speaks English well or very well	0	2021	10
Adelaide - South	55-64				9
Adelaide - South	55-64			2005	10
Adelaide - South	55-64		0	2005	3
Adelaide - South	55-64		0	2015	3
Adelaide - South	55-64		1		178
Adelaide - South	55-64		1	2005	9202
Adelaide - South	55-64		1	2010	1124
Adelaide - South	55-64		1	2015	203
Adelaide - South	55-64		1	2016	26
Adelaide - South	55-64		1	2017	21
Adelaide - South	55-64		1	2018	12
Adelaide - South	55-64		1	2019	26
Adelaide - South	55-64		1	2020	15
Adelaide - South	55-64		1	2021	4
Adelaide - South	55-64	Speaks English not well or not at all	0		15
Adelaide - South	55-64	Speaks English not well or not at all	0	2005	239
Adelaide - South	55-64	Speaks English not well or not at all	0	2010	127
Adelaide - South	55-64	Speaks English not well or not at all	0	2015	121
Adelaide - South	55-64	Speaks English not well or not at all	0	2016	39
Adelaide - South	55-64	Speaks English not well or not at all	0	2017	23
Adelaide - South	55-64	Speaks English not well or not at all	0	2018	17
Adelaide - South	55-64	Speaks English not well or not at all	0	2019	84
Adelaide - South	55-64	Speaks English not well or not at all	0	2020	47
Adelaide - South	55-64	Speaks English not well or not at all	0	2021	5
Adelaide - South	55-64	Speaks English well or very well	0		47
Adelaide - South	55-64	Speaks English well or very well	0	2005	2167
Adelaide - South	55-64	Speaks English well or very well	0	2010	378
Adelaide - South	55-64	Speaks English well or very well	0	2015	128
Adelaide - South	55-64	Speaks English well or very well	0	2016	20
Adelaide - South	55-64	Speaks English well or very well	0	2017	16
Adelaide - South	55-64	Speaks English well or very well	0	2018	6
Adelaide - South	55-64	Speaks English well or very well	0	2019	16
Adelaide - South	55-64	Speaks English well or very well	0	2020	13
Adelaide - South	55-64	Speaks English well or very well	0	2021	3
Adelaide - South	65-74				10
Adelaide - South	65-74			2005	17
Adelaide - South	65-74		0	2005	11
Adelaide - South	65-74		1		221
Adelaide - South	65-74		1	2005	9401
Adelaide - South	65-74		1	2010	203
Adelaide - South	65-74		1	2015	102
Adelaide - South	65-74		1	2016	23
Adelaide - South	65-74		1	2017	20
Adelaide - South	65-74		1	2018	22
Adelaide - South	65-74		1	2019	39
Adelaide - South	65-74		1	2020	22
Adelaide - South	65-74		1	2021	3
Adelaide - South	65-74	Speaks English not well or not at all	0		27
Adelaide - South	65-74	Speaks English not well or not at all	0	2005	324
Adelaide - South	65-74	Speaks English not well or not at all	0	2010	83
Adelaide - South	65-74	Speaks English not well or not at all	0	2015	110
Adelaide - South	65-74	Speaks English not well or not at all	0	2016	22
Adelaide - South	65-74	Speaks English not well or not at all	0	2017	24
Adelaide - South	65-74	Speaks English not well or not at all	0	2018	16
Adelaide - South	65-74	Speaks English not well or not at all	0	2019	78
Adelaide - South	65-74	Speaks English not well or not at all	0	2020	26
Adelaide - South	65-74	Speaks English well or very well	0		37
Adelaide - South	65-74	Speaks English well or very well	0	2005	2100
Adelaide - South	65-74	Speaks English well or very well	0	2010	64
Adelaide - South	65-74	Speaks English well or very well	0	2015	37
Adelaide - South	65-74	Speaks English well or very well	0	2016	8
Adelaide - South	65-74	Speaks English well or very well	0	2017	12
Adelaide - South	65-74	Speaks English well or very well	0	2018	15
Adelaide - South	65-74	Speaks English well or very well	0	2019	33
Adelaide - South	65-74	Speaks English well or very well	0	2020	20
Adelaide - South	75-84				16
Adelaide - South	75-84			2005	21
Adelaide - South	75-84		0		4
Adelaide - South	75-84		0	2005	7
Adelaide - South	75-84		1		201
Adelaide - South	75-84		1	2005	6155
Adelaide - South	75-84		1	2010	132
Adelaide - South	75-84		1	2015	64
Adelaide - South	75-84		1	2016	12
Adelaide - South	75-84		1	2017	9
Adelaide - South	75-84		1	2018	10
Adelaide - South	75-84		1	2019	18
Adelaide - South	75-84		1	2020	10
Adelaide - South	75-84	Speaks English not well or not at all	0		19
Adelaide - South	75-84	Speaks English not well or not at all	0	2005	358
Adelaide - South	75-84	Speaks English not well or not at all	0	2010	41
Adelaide - South	75-84	Speaks English not well or not at all	0	2015	36
Adelaide - South	75-84	Speaks English not well or not at all	0	2016	16
Adelaide - South	75-84	Speaks English not well or not at all	0	2017	3
Adelaide - South	75-84	Speaks English not well or not at all	0	2018	4
Adelaide - South	75-84	Speaks English not well or not at all	0	2019	23
Adelaide - South	75-84	Speaks English not well or not at all	0	2020	6
Adelaide - South	75-84	Speaks English well or very well	0		33
Adelaide - South	75-84	Speaks English well or very well	0	2005	1485
Adelaide - South	75-84	Speaks English well or very well	0	2010	23
Adelaide - South	75-84	Speaks English well or very well	0	2015	11
Adelaide - South	75-84	Speaks English well or very well	0	2016	3
Adelaide - South	75-84	Speaks English well or very well	0	2018	6
Adelaide - South	75-84	Speaks English well or very well	0	2019	4
Adelaide - South	75-84	Speaks English well or very well	0	2020	4
Adelaide - South	85+				13
Adelaide - South	85+			2005	18
Adelaide - South	85+		0		7
Adelaide - South	85+		0	2005	10
Adelaide - South	85+		1		199
Adelaide - South	85+		1	2005	2336
Adelaide - South	85+		1	2010	28
Adelaide - South	85+		1	2015	12
Adelaide - South	85+		1	2018	3
Adelaide - South	85+		1	2019	7
Adelaide - South	85+	Speaks English not well or not at all	0		23
Adelaide - South	85+	Speaks English not well or not at all	0	2005	298
Adelaide - South	85+	Speaks English not well or not at all	0	2010	13
Adelaide - South	85+	Speaks English not well or not at all	0	2015	9
Adelaide - South	85+	Speaks English well or very well	0		47
Adelaide - South	85+	Speaks English well or very well	0	2005	703
Adelaide - West	0-14		0	2020	4
Adelaide - West	0-14		1		39
Adelaide - West	0-14		1	2010	132
Adelaide - West	0-14		1	2015	360
Adelaide - West	0-14		1	2016	88
Adelaide - West	0-14		1	2017	92
Adelaide - West	0-14		1	2018	94
Adelaide - West	0-14		1	2019	117
Adelaide - West	0-14		1	2020	74
Adelaide - West	0-14		1	2021	21
Adelaide - West	0-14	Speaks English not well or not at all	0		17
Adelaide - West	0-14	Speaks English not well or not at all	0	2015	11
Adelaide - West	0-14	Speaks English not well or not at all	0	2016	8
Adelaide - West	0-14	Speaks English not well or not at all	0	2017	13
Adelaide - West	0-14	Speaks English not well or not at all	0	2018	29
Adelaide - West	0-14	Speaks English not well or not at all	0	2019	73
Adelaide - West	0-14	Speaks English not well or not at all	0	2020	52
Adelaide - West	0-14	Speaks English not well or not at all	0	2021	31
Adelaide - West	0-14	Speaks English well or very well	0		52
Adelaide - West	0-14	Speaks English well or very well	0	2010	183
Adelaide - West	0-14	Speaks English well or very well	0	2015	612
Adelaide - West	0-14	Speaks English well or very well	0	2016	249
Adelaide - West	0-14	Speaks English well or very well	0	2017	281
Adelaide - West	0-14	Speaks English well or very well	0	2018	272
Adelaide - West	0-14	Speaks English well or very well	0	2019	288
Adelaide - West	0-14	Speaks English well or very well	0	2020	116
Adelaide - West	0-14	Speaks English well or very well	0	2021	36
Adelaide - West	15-24				17
Adelaide - West	15-24			2010	4
Adelaide - West	15-24		0	2005	5
Adelaide - West	15-24		1		28
Adelaide - West	15-24		1	2005	266
Adelaide - West	15-24		1	2010	634
Adelaide - West	15-24		1	2015	303
Adelaide - West	15-24		1	2016	59
Adelaide - West	15-24		1	2017	59
Adelaide - West	15-24		1	2018	68
Adelaide - West	15-24		1	2019	54
Adelaide - West	15-24		1	2020	37
Adelaide - West	15-24		1	2021	10
Adelaide - West	15-24	Speaks English not well or not at all	0		7
Adelaide - West	15-24	Speaks English not well or not at all	0	2005	4
Adelaide - West	15-24	Speaks English not well or not at all	0	2010	3
Adelaide - West	15-24	Speaks English not well or not at all	0	2015	26
Adelaide - West	15-24	Speaks English not well or not at all	0	2016	14
Adelaide - West	15-24	Speaks English not well or not at all	0	2017	19
Adelaide - West	15-24	Speaks English not well or not at all	0	2018	30
Adelaide - West	15-24	Speaks English not well or not at all	0	2019	33
Adelaide - West	15-24	Speaks English not well or not at all	0	2020	22
Adelaide - West	15-24	Speaks English not well or not at all	0	2021	19
Adelaide - West	15-24	Speaks English well or very well	0		60
Adelaide - West	15-24	Speaks English well or very well	0	2005	243
Adelaide - West	15-24	Speaks English well or very well	0	2010	896
Adelaide - West	15-24	Speaks English well or very well	0	2015	829
Adelaide - West	15-24	Speaks English well or very well	0	2016	396
Adelaide - West	15-24	Speaks English well or very well	0	2017	424
Adelaide - West	15-24	Speaks English well or very well	0	2018	613
Adelaide - West	15-24	Speaks English well or very well	0	2019	732
Adelaide - West	15-24	Speaks English well or very well	0	2020	400
Adelaide - West	15-24	Speaks English well or very well	0	2021	16
Adelaide - West	25-34				11
Adelaide - West	25-34			2015	4
Adelaide - West	25-34			2019	5
Adelaide - West	25-34			2020	3
Adelaide - West	25-34		0		5
Adelaide - West	25-34		0	2005	5
Adelaide - West	25-34		0	2015	6
Adelaide - West	25-34		0	2019	3
Adelaide - West	25-34		1		69
Adelaide - West	25-34		1	2005	803
Adelaide - West	25-34		1	2010	436
Adelaide - West	25-34		1	2015	480
Adelaide - West	25-34		1	2016	128
Adelaide - West	25-34		1	2017	124
Adelaide - West	25-34		1	2018	150
Adelaide - West	25-34		1	2019	185
Adelaide - West	25-34		1	2020	76
Adelaide - West	25-34		1	2021	17
Adelaide - West	25-34	Speaks English not well or not at all	0		9
Adelaide - West	25-34	Speaks English not well or not at all	0	2005	12
Adelaide - West	25-34	Speaks English not well or not at all	0	2010	60
Adelaide - West	25-34	Speaks English not well or not at all	0	2015	176
Adelaide - West	25-34	Speaks English not well or not at all	0	2016	57
Adelaide - West	25-34	Speaks English not well or not at all	0	2017	77
Adelaide - West	25-34	Speaks English not well or not at all	0	2018	80
Adelaide - West	25-34	Speaks English not well or not at all	0	2019	94
Adelaide - West	25-34	Speaks English not well or not at all	0	2020	18
Adelaide - West	25-34	Speaks English not well or not at all	0	2021	7
Adelaide - West	25-34	Speaks English well or very well	0		128
Adelaide - West	25-34	Speaks English well or very well	0	2005	892
Adelaide - West	25-34	Speaks English well or very well	0	2010	1384
Adelaide - West	25-34	Speaks English well or very well	0	2015	2422
Adelaide - West	25-34	Speaks English well or very well	0	2016	909
Adelaide - West	25-34	Speaks English well or very well	0	2017	1109
Adelaide - West	25-34	Speaks English well or very well	0	2018	1194
Adelaide - West	25-34	Speaks English well or very well	0	2019	1354
Adelaide - West	25-34	Speaks English well or very well	0	2020	407
Adelaide - West	25-34	Speaks English well or very well	0	2021	60
Adelaide - West	35-44				7
Adelaide - West	35-44			2010	6
Adelaide - West	35-44		0	2005	3
Adelaide - West	35-44		0	2010	10
Adelaide - West	35-44		0	2015	3
Adelaide - West	35-44		1		58
Adelaide - West	35-44		1	2005	1220
Adelaide - West	35-44		1	2010	632
Adelaide - West	35-44		1	2015	502
Adelaide - West	35-44		1	2016	81
Adelaide - West	35-44		1	2017	72
Adelaide - West	35-44		1	2018	79
Adelaide - West	35-44		1	2019	113
Adelaide - West	35-44		1	2020	57
Adelaide - West	35-44		1	2021	18
Adelaide - West	35-44	Speaks English not well or not at all	0		13
Adelaide - West	35-44	Speaks English not well or not at all	0	2005	100
Adelaide - West	35-44	Speaks English not well or not at all	0	2010	201
Adelaide - West	35-44	Speaks English not well or not at all	0	2015	206
Adelaide - West	35-44	Speaks English not well or not at all	0	2016	48
Adelaide - West	35-44	Speaks English not well or not at all	0	2017	50
Adelaide - West	35-44	Speaks English not well or not at all	0	2018	57
Adelaide - West	35-44	Speaks English not well or not at all	0	2019	69
Adelaide - West	35-44	Speaks English not well or not at all	0	2020	35
Adelaide - West	35-44	Speaks English not well or not at all	0	2021	11
Adelaide - West	35-44	Speaks English well or very well	0		76
Adelaide - West	35-44	Speaks English well or very well	0	2005	1853
Adelaide - West	35-44	Speaks English well or very well	0	2010	2419
Adelaide - West	35-44	Speaks English well or very well	0	2015	1858
Adelaide - West	35-44	Speaks English well or very well	0	2016	404
Adelaide - West	35-44	Speaks English well or very well	0	2017	446
Adelaide - West	35-44	Speaks English well or very well	0	2018	489
Adelaide - West	35-44	Speaks English well or very well	0	2019	474
Adelaide - West	35-44	Speaks English well or very well	0	2020	173
Adelaide - West	35-44	Speaks English well or very well	0	2021	30
Adelaide - West	45-54			2010	6
Adelaide - West	45-54		0	2005	9
Adelaide - West	45-54		0	2010	7
Adelaide - West	45-54		1		52
Adelaide - West	45-54		1	2005	2124
Adelaide - West	45-54		1	2010	574
Adelaide - West	45-54		1	2015	318
Adelaide - West	45-54		1	2016	39
Adelaide - West	45-54		1	2017	38
Adelaide - West	45-54		1	2018	37
Adelaide - West	45-54		1	2019	36
Adelaide - West	45-54		1	2020	23
Adelaide - West	45-54		1	2021	9
Adelaide - West	45-54	Speaks English not well or not at all	0		36
Adelaide - West	45-54	Speaks English not well or not at all	0	2005	528
Adelaide - West	45-54	Speaks English not well or not at all	0	2010	265
Adelaide - West	45-54	Speaks English not well or not at all	0	2015	191
Adelaide - West	45-54	Speaks English not well or not at all	0	2016	35
Adelaide - West	45-54	Speaks English not well or not at all	0	2017	33
Adelaide - West	45-54	Speaks English not well or not at all	0	2018	43
Adelaide - West	45-54	Speaks English not well or not at all	0	2019	51
Adelaide - West	45-54	Speaks English not well or not at all	0	2020	28
Adelaide - West	45-54	Speaks English not well or not at all	0	2021	8
Adelaide - West	45-54	Speaks English well or very well	0		58
Adelaide - West	45-54	Speaks English well or very well	0	2005	2277
Adelaide - West	45-54	Speaks English well or very well	0	2010	1157
Adelaide - West	45-54	Speaks English well or very well	0	2015	552
Adelaide - West	45-54	Speaks English well or very well	0	2016	88
Adelaide - West	45-54	Speaks English well or very well	0	2017	76
Adelaide - West	45-54	Speaks English well or very well	0	2018	49
Adelaide - West	45-54	Speaks English well or very well	0	2019	62
Adelaide - West	45-54	Speaks English well or very well	0	2020	35
Adelaide - West	45-54	Speaks English well or very well	0	2021	6
Adelaide - West	55-64			2005	6
Adelaide - West	55-64		0		5
Adelaide - West	55-64		0	2005	4
Adelaide - West	55-64		1		73
Adelaide - West	55-64		1	2005	3968
Adelaide - West	55-64		1	2010	311
Adelaide - West	55-64		1	2015	75
Adelaide - West	55-64		1	2016	18
Adelaide - West	55-64		1	2017	5
Adelaide - West	55-64		1	2018	6
Adelaide - West	55-64		1	2019	12
Adelaide - West	55-64		1	2020	6
Adelaide - West	55-64	Speaks English not well or not at all	0		63
Adelaide - West	55-64	Speaks English not well or not at all	0	2005	1032
Adelaide - West	55-64	Speaks English not well or not at all	0	2010	169
Adelaide - West	55-64	Speaks English not well or not at all	0	2015	161
Adelaide - West	55-64	Speaks English not well or not at all	0	2016	39
Adelaide - West	55-64	Speaks English not well or not at all	0	2017	26
Adelaide - West	55-64	Speaks English not well or not at all	0	2018	29
Adelaide - West	55-64	Speaks English not well or not at all	0	2019	91
Adelaide - West	55-64	Speaks English not well or not at all	0	2020	57
Adelaide - West	55-64	Speaks English not well or not at all	0	2021	5
Adelaide - West	55-64	Speaks English well or very well	0		77
Adelaide - West	55-64	Speaks English well or very well	0	2005	2764
Adelaide - West	55-64	Speaks English well or very well	0	2010	287
Adelaide - West	55-64	Speaks English well or very well	0	2015	103
Adelaide - West	55-64	Speaks English well or very well	0	2016	14
Adelaide - West	55-64	Speaks English well or very well	0	2017	14
Adelaide - West	55-64	Speaks English well or very well	0	2018	6
Adelaide - West	55-64	Speaks English well or very well	0	2019	21
Adelaide - West	55-64	Speaks English well or very well	0	2020	19
Adelaide - West	55-64	Speaks English well or very well	0	2021	3
Adelaide - West	65-74				6
Adelaide - West	65-74			2005	10
Adelaide - West	65-74		0		3
Adelaide - West	65-74		0	2005	12
Adelaide - West	65-74		1		101
Adelaide - West	65-74		1	2005	4102
Adelaide - West	65-74		1	2010	45
Adelaide - West	65-74		1	2015	39
Adelaide - West	65-74		1	2016	8
Adelaide - West	65-74		1	2017	3
Adelaide - West	65-74		1	2018	7
Adelaide - West	65-74		1	2019	7
Adelaide - West	65-74		1	2020	3
Adelaide - West	65-74		1	2021	3
Adelaide - West	65-74	Speaks English not well or not at all	0		39
Adelaide - West	65-74	Speaks English not well or not at all	0	2005	1241
Adelaide - West	65-74	Speaks English not well or not at all	0	2010	88
Adelaide - West	65-74	Speaks English not well or not at all	0	2015	127
Adelaide - West	65-74	Speaks English not well or not at all	0	2016	23
Adelaide - West	65-74	Speaks English not well or not at all	0	2017	13
Adelaide - West	65-74	Speaks English not well or not at all	0	2018	29
Adelaide - West	65-74	Speaks English not well or not at all	0	2019	74
Adelaide - West	65-74	Speaks English not well or not at all	0	2020	29
Adelaide - West	65-74	Speaks English well or very well	0		63
Adelaide - West	65-74	Speaks English well or very well	0	2005	2882
Adelaide - West	65-74	Speaks English well or very well	0	2010	55
Adelaide - West	65-74	Speaks English well or very well	0	2015	32
Adelaide - West	65-74	Speaks English well or very well	0	2016	6
Adelaide - West	65-74	Speaks English well or very well	0	2017	4
Adelaide - West	65-74	Speaks English well or very well	0	2018	5
Adelaide - West	65-74	Speaks English well or very well	0	2019	20
Adelaide - West	65-74	Speaks English well or very well	0	2020	17
Adelaide - West	75-84				8
Adelaide - West	75-84			2005	16
Adelaide - West	75-84		0	2005	23
Adelaide - West	75-84		1		96
Adelaide - West	75-84		1	2005	2260
Adelaide - West	75-84		1	2010	15
Adelaide - West	75-84		1	2015	12
Adelaide - West	75-84		1	2016	4
Adelaide - West	75-84		1	2017	3
Adelaide - West	75-84		1	2019	4
Adelaide - West	75-84	Speaks English not well or not at all	0		66
Adelaide - West	75-84	Speaks English not well or not at all	0	2005	1373
Adelaide - West	75-84	Speaks English not well or not at all	0	2010	44
Adelaide - West	75-84	Speaks English not well or not at all	0	2015	28
Adelaide - West	75-84	Speaks English not well or not at all	0	2016	5
Adelaide - West	75-84	Speaks English not well or not at all	0	2019	19
Adelaide - West	75-84	Speaks English not well or not at all	0	2020	5
Adelaide - West	75-84	Speaks English well or very well	0		69
Adelaide - West	75-84	Speaks English well or very well	0	2005	2379
Adelaide - West	75-84	Speaks English well or very well	0	2010	14
Adelaide - West	75-84	Speaks English well or very well	0	2015	3
Adelaide - West	75-84	Speaks English well or very well	0	2017	3
Adelaide - West	75-84	Speaks English well or very well	0	2018	5
Adelaide - West	75-84	Speaks English well or very well	0	2019	3
Adelaide - West	75-84	Speaks English well or very well	0	2020	3
Adelaide - West	85+				9
Adelaide - West	85+			2005	8
Adelaide - West	85+		0	2005	14
Adelaide - West	85+		1		68
Adelaide - West	85+		1	2005	893
Adelaide - West	85+		1	2010	3
Adelaide - West	85+		1	2015	4
Adelaide - West	85+	Speaks English not well or not at all	0		92
Adelaide - West	85+	Speaks English not well or not at all	0	2005	1227
Adelaide - West	85+	Speaks English not well or not at all	0	2010	11
Adelaide - West	85+	Speaks English not well or not at all	0	2015	3
Adelaide - West	85+	Speaks English not well or not at all	0	2017	4
Adelaide - West	85+	Speaks English well or very well	0		49
Adelaide - West	85+	Speaks English well or very well	0	2005	1196
Adelaide - West	85+	Speaks English well or very well	0	2019	3
Barossa - Yorke - Mid North	0-14		1		8
Barossa - Yorke - Mid North	0-14		1	2010	32
Barossa - Yorke - Mid North	0-14		1	2015	56
Barossa - Yorke - Mid North	0-14		1	2016	9
Barossa - Yorke - Mid North	0-14		1	2017	6
Barossa - Yorke - Mid North	0-14		1	2018	21
Barossa - Yorke - Mid North	0-14		1	2019	11
Barossa - Yorke - Mid North	0-14		1	2020	4
Barossa - Yorke - Mid North	0-14		1	2021	8
Barossa - Yorke - Mid North	0-14	Speaks English not well or not at all	0	2018	3
Barossa - Yorke - Mid North	0-14	Speaks English not well or not at all	0	2019	6
Barossa - Yorke - Mid North	0-14	Speaks English not well or not at all	0	2020	3
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2010	9
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2015	45
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2016	16
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2017	8
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2018	12
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2019	16
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2020	8
Barossa - Yorke - Mid North	0-14	Speaks English well or very well	0	2021	3
Barossa - Yorke - Mid North	15-24		1		5
Barossa - Yorke - Mid North	15-24		1	2005	43
Barossa - Yorke - Mid North	15-24		1	2010	104
Barossa - Yorke - Mid North	15-24		1	2015	30
Barossa - Yorke - Mid North	15-24		1	2016	3
