CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Spence	35-44	Speaks English well or very well	0		64
Spence	35-44	Speaks English well or very well	0	2005	1055
Spence	35-44	Speaks English well or very well	0	2010	1373
Spence	35-44	Speaks English well or very well	0	2015	933
Spence	35-44	Speaks English well or very well	0	2016	139
Spence	35-44	Speaks English well or very well	0	2017	96
Spence	35-44	Speaks English well or very well	0	2018	113
Spence	35-44	Speaks English well or very well	0	2019	130
Spence	35-44	Speaks English well or very well	0	2020	47
Spence	35-44	Speaks English well or very well	0	2021	9
Spence	45-54				5
Spence	45-54		0	2010	7
Spence	45-54		0	2017	5
Spence	45-54		1		73
Spence	45-54		1	2005	1870
Spence	45-54		1	2010	246
Spence	45-54		1	2015	97
Spence	45-54		1	2016	6
Spence	45-54		1	2017	9
Spence	45-54		1	2018	11
Spence	45-54		1	2019	4
Spence	45-54		1	2021	4
Spence	45-54	Speaks English not well or not at all	0		25
Spence	45-54	Speaks English not well or not at all	0	2005	393
Spence	45-54	Speaks English not well or not at all	0	2010	329
Spence	45-54	Speaks English not well or not at all	0	2015	442
Spence	45-54	Speaks English not well or not at all	0	2016	74
Spence	45-54	Speaks English not well or not at all	0	2017	60
Spence	45-54	Speaks English not well or not at all	0	2018	60
Spence	45-54	Speaks English not well or not at all	0	2019	90
Spence	45-54	Speaks English not well or not at all	0	2020	34
Spence	45-54	Speaks English not well or not at all	0	2021	3
Spence	45-54	Speaks English well or very well	0		45
Spence	45-54	Speaks English well or very well	0	2005	1051
Spence	45-54	Speaks English well or very well	0	2010	634
Spence	45-54	Speaks English well or very well	0	2015	285
Spence	45-54	Speaks English well or very well	0	2016	31
Spence	45-54	Speaks English well or very well	0	2017	27
Spence	45-54	Speaks English well or very well	0	2018	23
Spence	45-54	Speaks English well or very well	0	2019	26
Spence	45-54	Speaks English well or very well	0	2020	19
Spence	45-54	Speaks English well or very well	0	2021	7
Spence	55-64				9
Spence	55-64			2005	12
Spence	55-64		0	2005	8
Spence	55-64		0	2015	3
Spence	55-64		1		139
Spence	55-64		1	2005	4790
Spence	55-64		1	2010	153
Spence	55-64		1	2015	40
Spence	55-64		1	2017	3
Spence	55-64		1	2018	4
Spence	55-64		1	2019	6
Spence	55-64		1	2020	6
Spence	55-64	Speaks English not well or not at all	0		28
Spence	55-64	Speaks English not well or not at all	0	2005	576
Spence	55-64	Speaks English not well or not at all	0	2010	202
Spence	55-64	Speaks English not well or not at all	0	2015	239
Spence	55-64	Speaks English not well or not at all	0	2016	34
Spence	55-64	Speaks English not well or not at all	0	2017	27
Spence	55-64	Speaks English not well or not at all	0	2018	28
Spence	55-64	Speaks English not well or not at all	0	2019	60
Spence	55-64	Speaks English not well or not at all	0	2020	35
Spence	55-64	Speaks English not well or not at all	0	2021	7
Spence	55-64	Speaks English well or very well	0		32
Spence	55-64	Speaks English well or very well	0	2005	1049
Spence	55-64	Speaks English well or very well	0	2010	197
Spence	55-64	Speaks English well or very well	0	2015	61
Spence	55-64	Speaks English well or very well	0	2016	6
Spence	55-64	Speaks English well or very well	0	2017	6
Spence	55-64	Speaks English well or very well	0	2018	4
Spence	55-64	Speaks English well or very well	0	2019	11
Spence	55-64	Speaks English well or very well	0	2020	5
Spence	65-74				4
Spence	65-74			2005	10
Spence	65-74		0		3
Spence	65-74		0	2005	11
Spence	65-74		1		122
Spence	65-74		1	2005	4136
Spence	65-74		1	2010	34
Spence	65-74		1	2015	22
Spence	65-74		1	2017	3
Spence	65-74		1	2019	4
Spence	65-74	Speaks English not well or not at all	0		8
Spence	65-74	Speaks English not well or not at all	0	2005	490
Spence	65-74	Speaks English not well or not at all	0	2010	104
Spence	65-74	Speaks English not well or not at all	0	2015	113
Spence	65-74	Speaks English not well or not at all	0	2016	30
Spence	65-74	Speaks English not well or not at all	0	2017	16
Spence	65-74	Speaks English not well or not at all	0	2018	11
Spence	65-74	Speaks English not well or not at all	0	2019	29
Spence	65-74	Speaks English not well or not at all	0	2020	8
Spence	65-74	Speaks English not well or not at all	0	2021	3
Spence	65-74	Speaks English well or very well	0		30
Spence	65-74	Speaks English well or very well	0	2005	878
Spence	65-74	Speaks English well or very well	0	2010	38
Spence	65-74	Speaks English well or very well	0	2015	12
Spence	65-74	Speaks English well or very well	0	2017	9
Spence	65-74	Speaks English well or very well	0	2018	3
Spence	65-74	Speaks English well or very well	0	2019	3
Spence	65-74	Speaks English well or very well	0	2020	4
Spence	75-84				3
Spence	75-84			2005	17
Spence	75-84		0	2005	3
Spence	75-84		1		109
Spence	75-84		1	2005	2780
Spence	75-84		1	2010	16
Spence	75-84		1	2015	4
Spence	75-84	Speaks English not well or not at all	0		14
Spence	75-84	Speaks English not well or not at all	0	2005	291
Spence	75-84	Speaks English not well or not at all	0	2010	34
Spence	75-84	Speaks English not well or not at all	0	2015	37
Spence	75-84	Speaks English not well or not at all	0	2016	8
Spence	75-84	Speaks English not well or not at all	0	2017	8
Spence	75-84	Speaks English not well or not at all	0	2018	6
Spence	75-84	Speaks English not well or not at all	0	2019	10
Spence	75-84	Speaks English not well or not at all	0	2020	3
Spence	75-84	Speaks English well or very well	0		35
Spence	75-84	Speaks English well or very well	0	2005	504
Spence	75-84	Speaks English well or very well	0	2010	6
Spence	75-84	Speaks English well or very well	0	2015	6
Spence	85+				10
Spence	85+			2005	4
Spence	85+		0		5
Spence	85+		0	2005	3
Spence	85+		1		125
Spence	85+		1	2005	1194
Spence	85+	Speaks English not well or not at all	0		25
Spence	85+	Speaks English not well or not at all	0	2005	165
Spence	85+	Speaks English not well or not at all	0	2010	12
Spence	85+	Speaks English not well or not at all	0	2015	11
Spence	85+	Speaks English not well or not at all	0	2017	6
Spence	85+	Speaks English not well or not at all	0	2019	4
Spence	85+	Speaks English well or very well	0		18
Spence	85+	Speaks English well or very well	0	2005	207
Spence	85+	Speaks English well or very well	0	2010	3
Sturt	0-14		0		7
Sturt	0-14		0	2015	6
Sturt	0-14		0	2016	4
Sturt	0-14		0	2018	4
Sturt	0-14		0	2019	4
Sturt	0-14		0	2020	7
Sturt	0-14		0	2021	4
Sturt	0-14		1		40
Sturt	0-14		1	2010	154
Sturt	0-14		1	2015	375
Sturt	0-14		1	2016	102
Sturt	0-14		1	2017	132
Sturt	0-14		1	2018	154
Sturt	0-14		1	2019	131
Sturt	0-14		1	2020	73
Sturt	0-14		1	2021	24
Sturt	0-14	Speaks English not well or not at all	0		14
Sturt	0-14	Speaks English not well or not at all	0	2015	13
Sturt	0-14	Speaks English not well or not at all	0	2016	8
Sturt	0-14	Speaks English not well or not at all	0	2017	11
Sturt	0-14	Speaks English not well or not at all	0	2018	28
Sturt	0-14	Speaks English not well or not at all	0	2019	60
Sturt	0-14	Speaks English not well or not at all	0	2020	49
Sturt	0-14	Speaks English not well or not at all	0	2021	15
Sturt	0-14	Speaks English well or very well	0		74
Sturt	0-14	Speaks English well or very well	0	2010	222
Sturt	0-14	Speaks English well or very well	0	2015	889
Sturt	0-14	Speaks English well or very well	0	2016	278
Sturt	0-14	Speaks English well or very well	0	2017	335
Sturt	0-14	Speaks English well or very well	0	2018	437
Sturt	0-14	Speaks English well or very well	0	2019	468
Sturt	0-14	Speaks English well or very well	0	2020	199
Sturt	0-14	Speaks English well or very well	0	2021	40
Sturt	15-24				4
Sturt	15-24			2015	3
Sturt	15-24		1		20
Sturt	15-24		1	2005	279
Sturt	15-24		1	2010	600
Sturt	15-24		1	2015	233
Sturt	15-24		1	2016	45
Sturt	15-24		1	2017	54
Sturt	15-24		1	2018	68
Sturt	15-24		1	2019	69
Sturt	15-24		1	2020	40
Sturt	15-24		1	2021	11
Sturt	15-24	Speaks English not well or not at all	0		6
Sturt	15-24	Speaks English not well or not at all	0	2005	4
Sturt	15-24	Speaks English not well or not at all	0	2010	5
Sturt	15-24	Speaks English not well or not at all	0	2015	10
Sturt	15-24	Speaks English not well or not at all	0	2016	4
Sturt	15-24	Speaks English not well or not at all	0	2017	11
Sturt	15-24	Speaks English not well or not at all	0	2018	19
Sturt	15-24	Speaks English not well or not at all	0	2019	27
Sturt	15-24	Speaks English not well or not at all	0	2020	13
Sturt	15-24	Speaks English not well or not at all	0	2021	4
Sturt	15-24	Speaks English well or very well	0		56
Sturt	15-24	Speaks English well or very well	0	2005	229
Sturt	15-24	Speaks English well or very well	0	2010	988
Sturt	15-24	Speaks English well or very well	0	2015	865
Sturt	15-24	Speaks English well or very well	0	2016	309
Sturt	15-24	Speaks English well or very well	0	2017	400
Sturt	15-24	Speaks English well or very well	0	2018	442
Sturt	15-24	Speaks English well or very well	0	2019	610
Sturt	15-24	Speaks English well or very well	0	2020	270
Sturt	15-24	Speaks English well or very well	0	2021	9
Sturt	25-34				7
Sturt	25-34			2015	3
Sturt	25-34		0	2019	4
Sturt	25-34		1		42
Sturt	25-34		1	2005	561
Sturt	25-34		1	2010	290
Sturt	25-34		1	2015	269
Sturt	25-34		1	2016	85
Sturt	25-34		1	2017	66
Sturt	25-34		1	2018	96
Sturt	25-34		1	2019	89
Sturt	25-34		1	2020	55
Sturt	25-34		1	2021	18
Sturt	25-34	Speaks English not well or not at all	0		4
Sturt	25-34	Speaks English not well or not at all	0	2005	8
Sturt	25-34	Speaks English not well or not at all	0	2010	38
Sturt	25-34	Speaks English not well or not at all	0	2015	113
Sturt	25-34	Speaks English not well or not at all	0	2016	35
Sturt	25-34	Speaks English not well or not at all	0	2017	46
Sturt	25-34	Speaks English not well or not at all	0	2018	65
Sturt	25-34	Speaks English not well or not at all	0	2019	51
Sturt	25-34	Speaks English not well or not at all	0	2020	24
Sturt	25-34	Speaks English not well or not at all	0	2021	9
Sturt	25-34	Speaks English well or very well	0		91
Sturt	25-34	Speaks English well or very well	0	2005	511
Sturt	25-34	Speaks English well or very well	0	2010	1533
Sturt	25-34	Speaks English well or very well	0	2015	2232
Sturt	25-34	Speaks English well or very well	0	2016	742
Sturt	25-34	Speaks English well or very well	0	2017	801
Sturt	25-34	Speaks English well or very well	0	2018	974
Sturt	25-34	Speaks English well or very well	0	2019	999
Sturt	25-34	Speaks English well or very well	0	2020	331
Sturt	25-34	Speaks English well or very well	0	2021	38
Sturt	35-44		0	2005	4
Sturt	35-44		0	2015	5
Sturt	35-44		1		37
Sturt	35-44		1	2005	1102
Sturt	35-44		1	2010	416
Sturt	35-44		1	2015	271
Sturt	35-44		1	2016	51
Sturt	35-44		1	2017	51
Sturt	35-44		1	2018	64
Sturt	35-44		1	2019	80
Sturt	35-44		1	2020	36
Sturt	35-44		1	2021	8
Sturt	35-44	Speaks English not well or not at all	0		9
Sturt	35-44	Speaks English not well or not at all	0	2005	22
Sturt	35-44	Speaks English not well or not at all	0	2010	136
Sturt	35-44	Speaks English not well or not at all	0	2015	174
Sturt	35-44	Speaks English not well or not at all	0	2016	41
Sturt	35-44	Speaks English not well or not at all	0	2017	56
Sturt	35-44	Speaks English not well or not at all	0	2018	71
Sturt	35-44	Speaks English not well or not at all	0	2019	86
Sturt	35-44	Speaks English not well or not at all	0	2020	35
Sturt	35-44	Speaks English not well or not at all	0	2021	10
Sturt	35-44	Speaks English well or very well	0		61
Sturt	35-44	Speaks English well or very well	0	2005	1549
Sturt	35-44	Speaks English well or very well	0	2010	3148
Sturt	35-44	Speaks English well or very well	0	2015	2110
Sturt	35-44	Speaks English well or very well	0	2016	453
Sturt	35-44	Speaks English well or very well	0	2017	492
Sturt	35-44	Speaks English well or very well	0	2018	587
Sturt	35-44	Speaks English well or very well	0	2019	507
Sturt	35-44	Speaks English well or very well	0	2020	193
Sturt	35-44	Speaks English well or very well	0	2021	57
Sturt	45-54				5
Sturt	45-54		0	2005	5
Sturt	45-54		1		39
Sturt	45-54		1	2005	1819
Sturt	45-54		1	2010	391
Sturt	45-54		1	2015	200
Sturt	45-54		1	2016	33
Sturt	45-54		1	2017	24
Sturt	45-54		1	2018	37
Sturt	45-54		1	2019	33
Sturt	45-54		1	2020	14
Sturt	45-54		1	2021	5
Sturt	45-54	Speaks English not well or not at all	0		12
Sturt	45-54	Speaks English not well or not at all	0	2005	111
Sturt	45-54	Speaks English not well or not at all	0	2010	241
Sturt	45-54	Speaks English not well or not at all	0	2015	185
Sturt	45-54	Speaks English not well or not at all	0	2016	34
Sturt	45-54	Speaks English not well or not at all	0	2017	38
Sturt	45-54	Speaks English not well or not at all	0	2018	41
Sturt	45-54	Speaks English not well or not at all	0	2019	55
Sturt	45-54	Speaks English not well or not at all	0	2020	35
Sturt	45-54	Speaks English not well or not at all	0	2021	7
Sturt	45-54	Speaks English well or very well	0		22
Sturt	45-54	Speaks English well or very well	0	2005	1741
Sturt	45-54	Speaks English well or very well	0	2010	1373
Sturt	45-54	Speaks English well or very well	0	2015	750
Sturt	45-54	Speaks English well or very well	0	2016	118
Sturt	45-54	Speaks English well or very well	0	2017	122
Sturt	45-54	Speaks English well or very well	0	2018	120
Sturt	45-54	Speaks English well or very well	0	2019	104
Sturt	45-54	Speaks English well or very well	0	2020	54
Sturt	45-54	Speaks English well or very well	0	2021	13
Sturt	55-64				6
Sturt	55-64			2005	3
Sturt	55-64		0	2005	3
Sturt	55-64		1		54
Sturt	55-64		1	2005	3081
Sturt	55-64		1	2010	210
Sturt	55-64		1	2015	79
Sturt	55-64		1	2016	4
Sturt	55-64		1	2017	4
Sturt	55-64		1	2018	4
Sturt	55-64		1	2019	3
Sturt	55-64		1	2020	4
Sturt	55-64		1	2021	3
Sturt	55-64	Speaks English not well or not at all	0		23
Sturt	55-64	Speaks English not well or not at all	0	2005	232
Sturt	55-64	Speaks English not well or not at all	0	2010	152
Sturt	55-64	Speaks English not well or not at all	0	2015	147
Sturt	55-64	Speaks English not well or not at all	0	2016	37
Sturt	55-64	Speaks English not well or not at all	0	2017	33
Sturt	55-64	Speaks English not well or not at all	0	2018	22
Sturt	55-64	Speaks English not well or not at all	0	2019	126
Sturt	55-64	Speaks English not well or not at all	0	2020	63
Sturt	55-64	Speaks English not well or not at all	0	2021	5
Sturt	55-64	Speaks English well or very well	0		32
Sturt	55-64	Speaks English well or very well	0	2005	2036
Sturt	55-64	Speaks English well or very well	0	2010	318
Sturt	55-64	Speaks English well or very well	0	2015	106
Sturt	55-64	Speaks English well or very well	0	2016	17
Sturt	55-64	Speaks English well or very well	0	2017	16
Sturt	55-64	Speaks English well or very well	0	2018	14
Sturt	55-64	Speaks English well or very well	0	2019	17
Sturt	55-64	Speaks English well or very well	0	2020	24
Sturt	55-64	Speaks English well or very well	0	2021	5
Sturt	65-74			2005	10
Sturt	65-74		0	2005	8
Sturt	65-74		1		51
Sturt	65-74		1	2005	3778
Sturt	65-74		1	2010	45
Sturt	65-74		1	2015	34
Sturt	65-74		1	2017	5
Sturt	65-74		1	2018	7
Sturt	65-74		1	2019	5
Sturt	65-74		1	2020	11
Sturt	65-74	Speaks English not well or not at all	0		21
Sturt	65-74	Speaks English not well or not at all	0	2005	384
Sturt	65-74	Speaks English not well or not at all	0	2010	119
Sturt	65-74	Speaks English not well or not at all	0	2015	216
Sturt	65-74	Speaks English not well or not at all	0	2016	47
Sturt	65-74	Speaks English not well or not at all	0	2017	17
Sturt	65-74	Speaks English not well or not at all	0	2018	47
Sturt	65-74	Speaks English not well or not at all	0	2019	125
Sturt	65-74	Speaks English not well or not at all	0	2020	36
Sturt	65-74	Speaks English not well or not at all	0	2021	3
Sturt	65-74	Speaks English well or very well	0		41
Sturt	65-74	Speaks English well or very well	0	2005	2544
Sturt	65-74	Speaks English well or very well	0	2010	42
Sturt	65-74	Speaks English well or very well	0	2015	35
Sturt	65-74	Speaks English well or very well	0	2016	5
Sturt	65-74	Speaks English well or very well	0	2017	15
Sturt	65-74	Speaks English well or very well	0	2019	42
Sturt	65-74	Speaks English well or very well	0	2020	18
Sturt	75-84				4
Sturt	75-84			2005	12
Sturt	75-84		0		4
Sturt	75-84		0	2005	7
Sturt	75-84		1		85
Sturt	75-84		1	2005	2463
Sturt	75-84		1	2010	25
Sturt	75-84		1	2015	9
Sturt	75-84		1	2018	7
Sturt	75-84		1	2019	4
Sturt	75-84	Speaks English not well or not at all	0		36
Sturt	75-84	Speaks English not well or not at all	0	2005	671
Sturt	75-84	Speaks English not well or not at all	0	2010	34
Sturt	75-84	Speaks English not well or not at all	0	2015	37
Sturt	75-84	Speaks English not well or not at all	0	2016	10
Sturt	75-84	Speaks English not well or not at all	0	2017	8
Sturt	75-84	Speaks English not well or not at all	0	2018	9
Sturt	75-84	Speaks English not well or not at all	0	2019	31
Sturt	75-84	Speaks English not well or not at all	0	2020	10
Sturt	75-84	Speaks English well or very well	0		50
Sturt	75-84	Speaks English well or very well	0	2005	2246
Sturt	75-84	Speaks English well or very well	0	2010	27
Sturt	75-84	Speaks English well or very well	0	2015	9
Sturt	75-84	Speaks English well or very well	0	2016	4
Sturt	75-84	Speaks English well or very well	0	2019	10
Sturt	75-84	Speaks English well or very well	0	2020	4
Sturt	85+				10
Sturt	85+			2005	4
Sturt	85+		0		6
Sturt	85+		0	2005	3
Sturt	85+		1		88
Sturt	85+		1	2005	981
Sturt	85+		1	2010	5
Sturt	85+		1	2015	4
Sturt	85+		1	2016	4
Sturt	85+	Speaks English not well or not at all	0		35
Sturt	85+	Speaks English not well or not at all	0	2005	750
Sturt	85+	Speaks English not well or not at all	0	2010	6
Sturt	85+	Speaks English not well or not at all	0	2015	9
Sturt	85+	Speaks English not well or not at all	0	2019	3
Sturt	85+	Speaks English well or very well	0		68
Sturt	85+	Speaks English well or very well	0	2005	1018
No usual address (SA)	0-14		1	2021	5
No usual address (SA)	0-14	Speaks English not well or not at all	0	2021	3
No usual address (SA)	0-14	Speaks English well or very well	0	2017	3
No usual address (SA)	15-24		1	2010	9
No usual address (SA)	15-24		1	2020	3
No usual address (SA)	15-24	Speaks English well or very well	0	2010	7
No usual address (SA)	15-24	Speaks English well or very well	0	2015	9
No usual address (SA)	15-24	Speaks English well or very well	0	2016	3
No usual address (SA)	15-24	Speaks English well or very well	0	2019	11
No usual address (SA)	15-24	Speaks English well or very well	0	2021	3
No usual address (SA)	25-34				6
No usual address (SA)	25-34		1	2005	8
No usual address (SA)	25-34		1	2010	9
No usual address (SA)	25-34		1	2015	3
No usual address (SA)	25-34		1	2018	3
No usual address (SA)	25-34		1	2019	9
No usual address (SA)	25-34		1	2020	3
No usual address (SA)	25-34	Speaks English well or very well	0	2005	6
No usual address (SA)	25-34	Speaks English well or very well	0	2010	9
No usual address (SA)	25-34	Speaks English well or very well	0	2015	8
No usual address (SA)	25-34	Speaks English well or very well	0	2017	4
No usual address (SA)	25-34	Speaks English well or very well	0	2018	13
No usual address (SA)	25-34	Speaks English well or very well	0	2019	28
No usual address (SA)	25-34	Speaks English well or very well	0	2020	12
No usual address (SA)	25-34	Speaks English well or very well	0	2021	9
No usual address (SA)	35-44				3
No usual address (SA)	35-44		1	2005	6
No usual address (SA)	35-44		1	2010	5
No usual address (SA)	35-44		1	2015	6
No usual address (SA)	35-44		1	2021	8
No usual address (SA)	35-44	Speaks English well or very well	0		4
No usual address (SA)	35-44	Speaks English well or very well	0	2005	4
No usual address (SA)	35-44	Speaks English well or very well	0	2010	3
No usual address (SA)	35-44	Speaks English well or very well	0	2015	4
No usual address (SA)	35-44	Speaks English well or very well	0	2021	4
No usual address (SA)	45-54				4
No usual address (SA)	45-54		1	2005	39
No usual address (SA)	45-54		1	2010	4
No usual address (SA)	45-54	Speaks English well or very well	0	2005	8
No usual address (SA)	45-54	Speaks English well or very well	0	2010	4
No usual address (SA)	55-64				3
No usual address (SA)	55-64		1		7
No usual address (SA)	55-64		1	2005	62
No usual address (SA)	55-64		1	2010	5
No usual address (SA)	55-64		1	2019	4
No usual address (SA)	55-64	Speaks English well or very well	0	2005	7
No usual address (SA)	55-64	Speaks English well or very well	0	2015	6
No usual address (SA)	65-74		1	2005	56
No usual address (SA)	65-74		1	2010	4
No usual address (SA)	65-74		1	2017	3
No usual address (SA)	65-74	Speaks English not well or not at all	0	2005	5
No usual address (SA)	65-74	Speaks English well or very well	0	2005	8
No usual address (SA)	75-84		1	2005	11
No usual address (SA)	75-84	Speaks English well or very well	0	2005	3
No usual address (SA)	85+		1	2005	5
No usual address (SA)	85+	Speaks English not well or not at all	0	2005	4
Migratory - Offshore - Shipping (SA)	45-54	Speaks English well or very well	0	2010	5
Brand	0-14				6
Brand	0-14		1		82
Brand	0-14		1	2010	370
Brand	0-14		1	2015	1330
Brand	0-14		1	2016	166
Brand	0-14		1	2017	156
Brand	0-14		1	2018	128
Brand	0-14		1	2019	103
Brand	0-14		1	2020	76
Brand	0-14		1	2021	37
Brand	0-14	Speaks English not well or not at all	0		13
Brand	0-14	Speaks English not well or not at all	0	2010	9
Brand	0-14	Speaks English not well or not at all	0	2015	11
Brand	0-14	Speaks English not well or not at all	0	2016	8
Brand	0-14	Speaks English not well or not at all	0	2018	11
Brand	0-14	Speaks English not well or not at all	0	2019	8
Brand	0-14	Speaks English not well or not at all	0	2020	7
Brand	0-14	Speaks English not well or not at all	0	2021	12
Brand	0-14	Speaks English well or very well	0		35
Brand	0-14	Speaks English well or very well	0	2010	110
Brand	0-14	Speaks English well or very well	0	2015	457
Brand	0-14	Speaks English well or very well	0	2016	104
Brand	0-14	Speaks English well or very well	0	2017	92
Brand	0-14	Speaks English well or very well	0	2018	82
Brand	0-14	Speaks English well or very well	0	2019	64
Brand	0-14	Speaks English well or very well	0	2020	39
Brand	0-14	Speaks English well or very well	0	2021	26
Brand	15-24				17
Brand	15-24			2010	4
Brand	15-24			2015	3
Brand	15-24		0		5
Brand	15-24		1		81
Brand	15-24		1	2005	416
Brand	15-24		1	2010	1840
Brand	15-24		1	2015	1066
Brand	15-24		1	2016	59
Brand	15-24		1	2017	46
Brand	15-24		1	2018	64
Brand	15-24		1	2019	49
Brand	15-24		1	2020	27
Brand	15-24		1	2021	19
Brand	15-24	Speaks English not well or not at all	0	2017	5
Brand	15-24	Speaks English not well or not at all	0	2019	3
Brand	15-24	Speaks English not well or not at all	0	2020	4
Brand	15-24	Speaks English not well or not at all	0	2021	4
Brand	15-24	Speaks English well or very well	0		26
Brand	15-24	Speaks English well or very well	0	2005	85
Brand	15-24	Speaks English well or very well	0	2010	683
Brand	15-24	Speaks English well or very well	0	2015	617
Brand	15-24	Speaks English well or very well	0	2016	114
Brand	15-24	Speaks English well or very well	0	2017	93
Brand	15-24	Speaks English well or very well	0	2018	82
Brand	15-24	Speaks English well or very well	0	2019	97
Brand	15-24	Speaks English well or very well	0	2020	40
Brand	15-24	Speaks English well or very well	0	2021	14
Brand	25-34				78
Brand	25-34			2010	4
Brand	25-34			2015	3
Brand	25-34		0	2010	3
Brand	25-34		0	2015	7
Brand	25-34		1		73
Brand	25-34		1	2005	1341
Brand	25-34		1	2010	1196
Brand	25-34		1	2015	1125
Brand	25-34		1	2016	112
Brand	25-34		1	2017	93
Brand	25-34		1	2018	86
Brand	25-34		1	2019	81
Brand	25-34		1	2020	31
Brand	25-34		1	2021	26
Brand	25-34	Speaks English not well or not at all	0		4
Brand	25-34	Speaks English not well or not at all	0	2005	3
Brand	25-34	Speaks English not well or not at all	0	2010	4
Brand	25-34	Speaks English not well or not at all	0	2015	49
Brand	25-34	Speaks English not well or not at all	0	2016	14
Brand	25-34	Speaks English not well or not at all	0	2017	8
Brand	25-34	Speaks English not well or not at all	0	2018	12
Brand	25-34	Speaks English not well or not at all	0	2019	13
Brand	25-34	Speaks English not well or not at all	0	2020	3
Brand	25-34	Speaks English well or very well	0		39
Brand	25-34	Speaks English well or very well	0	2005	260
Brand	25-34	Speaks English well or very well	0	2010	790
Brand	25-34	Speaks English well or very well	0	2015	901
Brand	25-34	Speaks English well or very well	0	2016	190
Brand	25-34	Speaks English well or very well	0	2017	183
Brand	25-34	Speaks English well or very well	0	2018	180
Brand	25-34	Speaks English well or very well	0	2019	171
Brand	25-34	Speaks English well or very well	0	2020	63
Brand	25-34	Speaks English well or very well	0	2021	15
Brand	35-44				59
Brand	35-44			2010	4
Brand	35-44			2015	5
Brand	35-44		0	2010	3
Brand	35-44		0	2015	5
Brand	35-44		1		63
Brand	35-44		1	2005	2226
Brand	35-44		1	2010	1419
Brand	35-44		1	2015	1432
Brand	35-44		1	2016	112
Brand	35-44		1	2017	75
Brand	35-44		1	2018	76
Brand	35-44		1	2019	80
Brand	35-44		1	2020	23
Brand	35-44		1	2021	13
Brand	35-44	Speaks English not well or not at all	0		4
Brand	35-44	Speaks English not well or not at all	0	2005	25
Brand	35-44	Speaks English not well or not at all	0	2010	61
Brand	35-44	Speaks English not well or not at all	0	2015	62
Brand	35-44	Speaks English not well or not at all	0	2016	11
Brand	35-44	Speaks English not well or not at all	0	2017	5
Brand	35-44	Speaks English not well or not at all	0	2018	8
Brand	35-44	Speaks English not well or not at all	0	2019	14
Brand	35-44	Speaks English not well or not at all	0	2020	10
Brand	35-44	Speaks English not well or not at all	0	2021	5
Brand	35-44	Speaks English well or very well	0		45
Brand	35-44	Speaks English well or very well	0	2005	605
Brand	35-44	Speaks English well or very well	0	2010	1820
Brand	35-44	Speaks English well or very well	0	2015	1349
Brand	35-44	Speaks English well or very well	0	2016	150
Brand	35-44	Speaks English well or very well	0	2017	117
Brand	35-44	Speaks English well or very well	0	2018	86
Brand	35-44	Speaks English well or very well	0	2019	103
Brand	35-44	Speaks English well or very well	0	2020	43
Brand	35-44	Speaks English well or very well	0	2021	22
Brand	45-54				29
Brand	45-54		1		91
Brand	45-54		1	2005	3678
Brand	45-54		1	2010	1918
Brand	45-54		1	2015	1184
Brand	45-54		1	2016	53
Brand	45-54		1	2017	45
Brand	45-54		1	2018	43
Brand	45-54		1	2019	36
Brand	45-54		1	2020	15
Brand	45-54		1	2021	9
Brand	45-54	Speaks English not well or not at all	0		4
Brand	45-54	Speaks English not well or not at all	0	2005	44
Brand	45-54	Speaks English not well or not at all	0	2010	91
Brand	45-54	Speaks English not well or not at all	0	2015	38
Brand	45-54	Speaks English not well or not at all	0	2016	4
Brand	45-54	Speaks English not well or not at all	0	2017	5
Brand	45-54	Speaks English not well or not at all	0	2018	15
Brand	45-54	Speaks English not well or not at all	0	2019	14
Brand	45-54	Speaks English not well or not at all	0	2020	8
Brand	45-54	Speaks English well or very well	0		20
Brand	45-54	Speaks English well or very well	0	2005	700
Brand	45-54	Speaks English well or very well	0	2010	1127
Brand	45-54	Speaks English well or very well	0	2015	610
Brand	45-54	Speaks English well or very well	0	2016	54
Brand	45-54	Speaks English well or very well	0	2017	42
Brand	45-54	Speaks English well or very well	0	2018	31
Brand	45-54	Speaks English well or very well	0	2019	34
Brand	45-54	Speaks English well or very well	0	2020	10
Brand	45-54	Speaks English well or very well	0	2021	7
Brand	55-64				18
Brand	55-64			2005	8
Brand	55-64		1		117
Brand	55-64		1	2005	6251
Brand	55-64		1	2010	1064
Brand	55-64		1	2015	421
Brand	55-64		1	2016	19
Brand	55-64		1	2017	15
Brand	55-64		1	2018	9
Brand	55-64		1	2019	21
Brand	55-64		1	2020	18
Brand	55-64		1	2021	7
Brand	55-64	Speaks English not well or not at all	0		6
Brand	55-64	Speaks English not well or not at all	0	2005	83
Brand	55-64	Speaks English not well or not at all	0	2010	34
Brand	55-64	Speaks English not well or not at all	0	2015	44
Brand	55-64	Speaks English not well or not at all	0	2016	4
Brand	55-64	Speaks English not well or not at all	0	2017	16
Brand	55-64	Speaks English not well or not at all	0	2018	7
Brand	55-64	Speaks English not well or not at all	0	2019	44
Brand	55-64	Speaks English not well or not at all	0	2020	21
Brand	55-64	Speaks English well or very well	0		20
Brand	55-64	Speaks English well or very well	0	2005	710
Brand	55-64	Speaks English well or very well	0	2010	364
Brand	55-64	Speaks English well or very well	0	2015	139
Brand	55-64	Speaks English well or very well	0	2016	10
