LGA_NAME16	Ancestry	responses
Cocos Islands	German	3
Cocos Islands	Irish	16
Cocos Islands	Maltese	3
Cocos Islands	(Other)	325
Cocos Islands	Scottish	20
Cocos Islands	Spanish	3
Collie		740
Collie	Australian	3784
Collie	Australian Aboriginal	370
Collie	Chinese	39
Collie	Croatian	14
Collie	Dutch	123
Collie	English	3996
Collie	Filipino	55
Collie	French	28
Collie	German	320
Collie	Greek	9
Collie	Hungarian	4
Collie	Indian	40
Collie	Irish	680
Collie	Italian	477
Collie	Korean	6
Collie	Maltese	6
Collie	Maori	115
Collie	NZ	87
Collie	(Other)	265
Collie	Polish	146
Collie	Russian	11
Collie	Scottish	864
Collie	South African	51
Collie	Spanish	14
Collie	Vietnamese	4
Collie	Welsh	121
Coolgardie		791
Coolgardie	Australian	1160
Coolgardie	Australian Aboriginal	311
Coolgardie	Chinese	11
Coolgardie	Croatian	3
Coolgardie	Dutch	32
Coolgardie	English	1048
Coolgardie	Filipino	64
Coolgardie	French	10
Coolgardie	German	126
Coolgardie	Greek	9
Coolgardie	Hungarian	11
Coolgardie	Indian	8
Coolgardie	Irish	224
Coolgardie	Italian	49
Coolgardie	Korean	6
Coolgardie	Macedonian	4
Coolgardie	Maltese	6
Coolgardie	Maori	179
Coolgardie	NZ	60
Coolgardie	(Other)	163
Coolgardie	Polish	17
Coolgardie	Russian	7
Coolgardie	Samoan	7
Coolgardie	Scottish	268
Coolgardie	Serbian	4
Coolgardie	South African	16
Coolgardie	Spanish	8
Coolgardie	Sri Lankan	4
Coolgardie	Welsh	28
Coorow		132
Coorow	Australian	425
Coorow	Australian Aboriginal	38
Coorow	Chinese	10
Coorow	Dutch	17
Coorow	English	482
Coorow	French	3
Coorow	German	38
Coorow	Irish	87
Coorow	Italian	30
Coorow	Maori	12
Coorow	NZ	8
Coorow	(Other)	26
Coorow	Polish	4
Coorow	Scottish	106
Coorow	Welsh	3
Corrigin		60
Corrigin	Australian	499
Corrigin	Australian Aboriginal	25
Corrigin	Chinese	4
Corrigin	Dutch	28
Corrigin	English	450
Corrigin	Filipino	3
Corrigin	French	4
Corrigin	German	23
Corrigin	Indian	4
Corrigin	Irish	74
Corrigin	Italian	21
Corrigin	Maori	13
Corrigin	NZ	10
Corrigin	(Other)	29
Corrigin	Polish	20
Corrigin	Scottish	97
Corrigin	South African	8
Corrigin	Spanish	6
Corrigin	Welsh	16
Cottesloe		380
Cottesloe	Australian	2629
Cottesloe	Australian Aboriginal	38
Cottesloe	Chinese	138
Cottesloe	Croatian	90
Cottesloe	Dutch	150
Cottesloe	English	3874
Cottesloe	Filipino	4
Cottesloe	French	117
Cottesloe	German	274
Cottesloe	Greek	107
Cottesloe	Hungarian	17
Cottesloe	Indian	77
Cottesloe	Irish	1112
Cottesloe	Italian	425
Cottesloe	Korean	15
Cottesloe	Lebanese	23
Cottesloe	Macedonian	12
Cottesloe	Maltese	12
Cottesloe	Maori	12
Cottesloe	NZ	58
Cottesloe	(Other)	636
Cottesloe	Polish	81
Cottesloe	Russian	14
Cottesloe	Scottish	1117
Cottesloe	Serbian	11
Cottesloe	South African	96
Cottesloe	Spanish	27
Cottesloe	Sri Lankan	24
Cottesloe	Vietnamese	9
Cottesloe	Welsh	92
Cranbrook		113
Cranbrook	Australian	457
Cranbrook	Australian Aboriginal	21
Cranbrook	Chinese	4
Cranbrook	Dutch	15
Cranbrook	English	525
Cranbrook	Filipino	13
Cranbrook	French	3
Cranbrook	German	26
Cranbrook	Irish	70
Cranbrook	Italian	25
Cranbrook	Maori	6
Cranbrook	NZ	3
Cranbrook	(Other)	46
Cranbrook	Polish	5
Cranbrook	Scottish	85
Cranbrook	South African	3
Cranbrook	Spanish	3
Cranbrook	Vietnamese	6
Cranbrook	Welsh	12
Cuballing		80
Cuballing	Australian	358
Cuballing	Australian Aboriginal	10
Cuballing	Chinese	5
Cuballing	Dutch	10
Cuballing	English	456
Cuballing	Filipino	9
Cuballing	French	3
Cuballing	German	39
Cuballing	Irish	96
Cuballing	Italian	9
Cuballing	(Other)	28
Cuballing	Polish	4
Cuballing	Scottish	109
Cuballing	Serbian	4
Cuballing	South African	7
Cuballing	Welsh	5
Cue		40
Cue	Australian	57
Cue	Australian Aboriginal	9
Cue	English	91
Cue	French	5
Cue	Irish	8
Cue	Italian	4
Cue	(Other)	8
Cue	Polish	5
Cue	Scottish	16
Cunderdin		103
Cunderdin	Australian	651
Cunderdin	Australian Aboriginal	34
Cunderdin	Chinese	7
Cunderdin	Croatian	4
Cunderdin	Dutch	24
Cunderdin	English	516
Cunderdin	Filipino	56
Cunderdin	German	30
Cunderdin	Indian	11
Cunderdin	Irish	93
Cunderdin	Italian	24
Cunderdin	NZ	21
Cunderdin	(Other)	35
Cunderdin	Polish	4
Cunderdin	Scottish	93
Cunderdin	South African	11
Cunderdin	Welsh	4
Dalwallinu		222
Dalwallinu	Australian	498
Dalwallinu	Australian Aboriginal	81
Dalwallinu	Chinese	10
Dalwallinu	Croatian	5
Dalwallinu	Dutch	11
Dalwallinu	English	532
Dalwallinu	Filipino	92
Dalwallinu	French	6
Dalwallinu	German	52
Dalwallinu	Greek	4
Dalwallinu	Irish	71
Dalwallinu	Italian	18
Dalwallinu	Maori	7
Dalwallinu	NZ	18
Dalwallinu	(Other)	44
Dalwallinu	Polish	3
Dalwallinu	Scottish	123
Dalwallinu	South African	7
Dalwallinu	Spanish	8
Dalwallinu	Welsh	15
Dandaragan		343
Dandaragan	Australian	1437
Dandaragan	Australian Aboriginal	96
Dandaragan	Chinese	13
Dandaragan	Croatian	14
Dandaragan	Dutch	56
Dandaragan	English	1408
Dandaragan	Filipino	16
Dandaragan	French	23
Dandaragan	German	98
Dandaragan	Greek	6
Dandaragan	Indian	8
Dandaragan	Irish	285
Dandaragan	Italian	70
Dandaragan	Korean	3
Dandaragan	Maltese	3
Dandaragan	Maori	13
Dandaragan	NZ	32
Dandaragan	(Other)	171
Dandaragan	Polish	21
Dandaragan	Scottish	354
Dandaragan	South African	15
Dandaragan	Spanish	6
Dandaragan	Vietnamese	4
Dandaragan	Welsh	9
Dardanup		887
Dardanup	Australian	6030
Dardanup	Australian Aboriginal	425
Dardanup	Chinese	112
Dardanup	Croatian	45
Dardanup	Dutch	336
Dardanup	English	6722
Dardanup	Filipino	164
Dardanup	French	72
Dardanup	German	480
Dardanup	Greek	52
Dardanup	Hungarian	15
Dardanup	Indian	120
Dardanup	Irish	1239
Dardanup	Italian	896
Dardanup	Korean	27
Dardanup	Lebanese	11
Dardanup	Macedonian	12
Dardanup	Maltese	9
Dardanup	Maori	228
Dardanup	NZ	141
Dardanup	(Other)	861
Dardanup	Polish	126
Dardanup	Russian	31
Dardanup	Samoan	3
Dardanup	Scottish	1336
Dardanup	Serbian	14
Dardanup	South African	179
Dardanup	Spanish	46
Dardanup	Sri Lankan	13
Dardanup	Vietnamese	23
Dardanup	Welsh	93
Denmark		559
Denmark	Australian	2237
Denmark	Australian Aboriginal	68
Denmark	Chinese	26
Denmark	Croatian	59
Denmark	Dutch	165
Denmark	English	3045
Denmark	Filipino	19
Denmark	French	40
Denmark	German	289
Denmark	Greek	17
Denmark	Hungarian	8
Denmark	Indian	22
Denmark	Irish	706
Denmark	Italian	173
Denmark	Lebanese	4
Denmark	Macedonian	4
Denmark	Maltese	13
Denmark	Maori	26
Denmark	NZ	68
Denmark	(Other)	442
Denmark	Polish	54
Denmark	Russian	7
Denmark	Scottish	735
Denmark	Serbian	6
Denmark	South African	64
Denmark	Spanish	12
Denmark	Sri Lankan	3
Denmark	Vietnamese	20
Denmark	Welsh	62
Derby-West Kimberley		1291
Derby-West Kimberley	Australian	915
Derby-West Kimberley	Australian Aboriginal	3998
Derby-West Kimberley	Chinese	32
Derby-West Kimberley	Croatian	3
Derby-West Kimberley	Dutch	32
Derby-West Kimberley	English	820
Derby-West Kimberley	Filipino	54
Derby-West Kimberley	French	20
Derby-West Kimberley	German	58
Derby-West Kimberley	Greek	3
Derby-West Kimberley	Indian	36
Derby-West Kimberley	Irish	281
Derby-West Kimberley	Italian	63
Derby-West Kimberley	Korean	3
Derby-West Kimberley	Maltese	10
Derby-West Kimberley	Maori	53
Derby-West Kimberley	NZ	34
Derby-West Kimberley	(Other)	297
Derby-West Kimberley	Polish	7
Derby-West Kimberley	Russian	4
Derby-West Kimberley	Samoan	4
Derby-West Kimberley	Scottish	250
Derby-West Kimberley	Serbian	4
Derby-West Kimberley	South African	11
Derby-West Kimberley	Spanish	8
Derby-West Kimberley	Vietnamese	3
Derby-West Kimberley	Welsh	18
Donnybrook-Balingup		371
Donnybrook-Balingup	Australian	2405
Donnybrook-Balingup	Australian Aboriginal	156
Donnybrook-Balingup	Chinese	42
Donnybrook-Balingup	Croatian	13
Donnybrook-Balingup	Dutch	143
Donnybrook-Balingup	English	2989
Donnybrook-Balingup	Filipino	31
Donnybrook-Balingup	French	20
Donnybrook-Balingup	German	244
Donnybrook-Balingup	Greek	8
Donnybrook-Balingup	Indian	14
Donnybrook-Balingup	Irish	614
Donnybrook-Balingup	Italian	410
Donnybrook-Balingup	Korean	12
Donnybrook-Balingup	Macedonian	6
Donnybrook-Balingup	Maori	21
Donnybrook-Balingup	NZ	70
Donnybrook-Balingup	(Other)	304
Donnybrook-Balingup	Polish	38
Donnybrook-Balingup	Russian	4
Donnybrook-Balingup	Scottish	690
Donnybrook-Balingup	Serbian	4
Donnybrook-Balingup	South African	38
Donnybrook-Balingup	Spanish	16
Donnybrook-Balingup	Vietnamese	22
Donnybrook-Balingup	Welsh	49
Dowerin		57
Dowerin	Australian	370
Dowerin	Australian Aboriginal	28
Dowerin	Dutch	14
Dowerin	English	325
Dowerin	Filipino	4
Dowerin	French	6
Dowerin	German	13
Dowerin	Irish	55
Dowerin	Italian	11
Dowerin	NZ	6
Dowerin	(Other)	16
Dowerin	Polish	3
Dowerin	Scottish	71
Dowerin	South African	4
Dowerin	Welsh	4
Dumbleyung		117
Dumbleyung	Australian	295
Dumbleyung	Australian Aboriginal	26
Dumbleyung	Dutch	11
Dumbleyung	English	245
Dumbleyung	Filipino	7
Dumbleyung	German	28
Dumbleyung	Irish	57
Dumbleyung	Italian	7
Dumbleyung	Maori	4
Dumbleyung	NZ	3
Dumbleyung	(Other)	21
Dumbleyung	Scottish	64
Dumbleyung	South African	3
Dumbleyung	Welsh	9
Dundas		130
Dundas	Australian	201
Dundas	Australian Aboriginal	71
Dundas	Croatian	11
Dundas	Dutch	12
Dundas	English	220
Dundas	Filipino	3
Dundas	German	28
Dundas	Greek	3
Dundas	Hungarian	5
Dundas	Irish	52
Dundas	Italian	23
Dundas	Maori	19
Dundas	NZ	4
Dundas	(Other)	39
Dundas	Scottish	60
Dundas	South African	4
Dundas	Spanish	9
Dundas	Welsh	5
East Fremantle		401
East Fremantle	Australian	2547
East Fremantle	Australian Aboriginal	65
East Fremantle	Chinese	89
East Fremantle	Croatian	158
East Fremantle	Dutch	146
East Fremantle	English	3539
East Fremantle	Filipino	32
East Fremantle	French	70
East Fremantle	German	299
East Fremantle	Greek	57
East Fremantle	Hungarian	25
East Fremantle	Indian	80
East Fremantle	Irish	1150
East Fremantle	Italian	700
East Fremantle	Korean	11
East Fremantle	Lebanese	12
East Fremantle	Macedonian	7
East Fremantle	Maltese	22
East Fremantle	Maori	29
East Fremantle	NZ	83
East Fremantle	(Other)	641
East Fremantle	Polish	72
East Fremantle	Russian	19
East Fremantle	Scottish	964
East Fremantle	Serbian	18
East Fremantle	South African	58
East Fremantle	Spanish	57
East Fremantle	Sri Lankan	7
East Fremantle	Vietnamese	3
East Fremantle	Welsh	117
East Pilbara		2335
East Pilbara	Australian	2040
East Pilbara	Australian Aboriginal	1681
East Pilbara	Chinese	120
East Pilbara	Croatian	47
East Pilbara	Dutch	120
East Pilbara	English	2443
East Pilbara	Filipino	260
East Pilbara	French	48
East Pilbara	German	220
East Pilbara	Greek	28
East Pilbara	Hungarian	8
East Pilbara	Indian	105
East Pilbara	Irish	598
East Pilbara	Italian	198
East Pilbara	Korean	6
East Pilbara	Lebanese	5
East Pilbara	Macedonian	19
East Pilbara	Maltese	10
East Pilbara	Maori	298
East Pilbara	NZ	116
East Pilbara	(Other)	922
East Pilbara	Polish	24
East Pilbara	Russian	7
East Pilbara	Samoan	26
East Pilbara	Scottish	612
East Pilbara	Serbian	21
East Pilbara	South African	66
East Pilbara	Spanish	48
East Pilbara	Sri Lankan	7
East Pilbara	Vietnamese	14
East Pilbara	Welsh	55
Esperance		1463
Esperance	Australian	6057
Esperance	Australian Aboriginal	578
Esperance	Chinese	63
Esperance	Croatian	53
Esperance	Dutch	206
Esperance	English	5531
Esperance	Filipino	102
Esperance	French	75
Esperance	German	631
Esperance	Greek	28
Esperance	Hungarian	10
Esperance	Indian	49
Esperance	Irish	1176
Esperance	Italian	411
Esperance	Korean	4
Esperance	Maltese	5
Esperance	Maori	129
Esperance	NZ	166
Esperance	(Other)	643
Esperance	Polish	44
Esperance	Russian	30
Esperance	Scottish	1395
Esperance	Serbian	6
Esperance	South African	113
Esperance	Spanish	25
Esperance	Sri Lankan	12
Esperance	Vietnamese	13
Esperance	Welsh	94
Exmouth		316
Exmouth	Australian	1273
Exmouth	Australian Aboriginal	77
Exmouth	Chinese	41
Exmouth	Croatian	26
Exmouth	Dutch	56
Exmouth	English	1197
Exmouth	Filipino	33
Exmouth	French	12
Exmouth	German	139
Exmouth	Greek	24
Exmouth	Hungarian	8
Exmouth	Indian	7
Exmouth	Irish	257
Exmouth	Italian	134
Exmouth	Macedonian	3
Exmouth	Maltese	3
Exmouth	Maori	19
Exmouth	NZ	41
Exmouth	(Other)	211
Exmouth	Polish	33
Exmouth	Russian	4
Exmouth	Scottish	303
Exmouth	South African	11
Exmouth	Spanish	22
Exmouth	Welsh	18
Fremantle		2078
Fremantle	Australian	8962
Fremantle	Australian Aboriginal	518
Fremantle	Chinese	485
Fremantle	Croatian	655
Fremantle	Dutch	706
Fremantle	English	13517
Fremantle	Filipino	170
Fremantle	French	480
Fremantle	German	1448
Fremantle	Greek	199
Fremantle	Hungarian	107
Fremantle	Indian	293
Fremantle	Irish	4511
Fremantle	Italian	2909
Fremantle	Korean	43
Fremantle	Lebanese	39
Fremantle	Macedonian	37
Fremantle	Maltese	74
Fremantle	Maori	128
Fremantle	NZ	245
Fremantle	(Other)	3502
Fremantle	Polish	326
Fremantle	Russian	125
Fremantle	Samoan	18
Fremantle	Scottish	3888
Fremantle	Serbian	132
Fremantle	South African	235
Fremantle	Spanish	274
Fremantle	Sri Lankan	40
Fremantle	Vietnamese	62
Fremantle	Welsh	438
Gingin		454
Gingin	Australian	2015
Gingin	Australian Aboriginal	107
Gingin	Chinese	55
Gingin	Croatian	32
Gingin	Dutch	111
Gingin	English	2401
Gingin	Filipino	69
Gingin	French	34
Gingin	German	199
Gingin	Greek	24
Gingin	Hungarian	9
Gingin	Indian	13
Gingin	Irish	512
Gingin	Italian	195
Gingin	Korean	3
Gingin	Macedonian	12
Gingin	Maltese	3
Gingin	Maori	30
Gingin	NZ	55
Gingin	(Other)	433
Gingin	Polish	32
Gingin	Russian	9
Gingin	Samoan	10
Gingin	Scottish	510
Gingin	Serbian	7
Gingin	South African	36
Gingin	Spanish	20
Gingin	Sri Lankan	5
Gingin	Vietnamese	30
Gingin	Welsh	45
Gnowangerup		99
Gnowangerup	Australian	524
Gnowangerup	Australian Aboriginal	88
Gnowangerup	Chinese	3
Gnowangerup	Dutch	33
Gnowangerup	English	483
Gnowangerup	Filipino	56
Gnowangerup	German	53
Gnowangerup	Indian	5
Gnowangerup	Irish	93
Gnowangerup	Italian	20
Gnowangerup	Maori	13
Gnowangerup	NZ	7
Gnowangerup	(Other)	50
Gnowangerup	Polish	7
Gnowangerup	Scottish	109
Gnowangerup	South African	4
Gnowangerup	Spanish	9
Gnowangerup	Welsh	4
Goomalling		116
Goomalling	Australian	371
Goomalling	Australian Aboriginal	33
Goomalling	Chinese	3
Goomalling	Dutch	30
Goomalling	English	419
Goomalling	French	3
Goomalling	German	30
Goomalling	Hungarian	4
Goomalling	Indian	5
Goomalling	Irish	113
Goomalling	Italian	26
Goomalling	Maori	7
Goomalling	NZ	4
Goomalling	(Other)	27
Goomalling	Scottish	81
Goomalling	Welsh	13
Gosnells		8286
Gosnells	Australian	28268
Gosnells	Australian Aboriginal	2965
Gosnells	Chinese	11695
Gosnells	Croatian	456
Gosnells	Dutch	2124
Gosnells	English	35307
Gosnells	Filipino	4443
Gosnells	French	549
Gosnells	German	2439
Gosnells	Greek	293
Gosnells	Hungarian	191
Gosnells	Indian	8396
Gosnells	Irish	6661
Gosnells	Italian	3838
Gosnells	Korean	711
Gosnells	Lebanese	346
Gosnells	Macedonian	86
Gosnells	Maltese	196
Gosnells	Maori	1573
Gosnells	NZ	1015
Gosnells	(Other)	31392
Gosnells	Polish	787
Gosnells	Russian	201
Gosnells	Samoan	212
Gosnells	Scottish	7275
Gosnells	Serbian	230
Gosnells	South African	1238
Gosnells	Spanish	532
Gosnells	Sri Lankan	709
Gosnells	Vietnamese	755
Gosnells	Welsh	699
Greater Geraldton		3963
Greater Geraldton	Australian	15311
Greater Geraldton	Australian Aboriginal	3497
Greater Geraldton	Chinese	314
Greater Geraldton	Croatian	172
Greater Geraldton	Dutch	672
Greater Geraldton	English	15319
Greater Geraldton	Filipino	609
Greater Geraldton	French	160
Greater Geraldton	German	1320
Greater Geraldton	Greek	109
Greater Geraldton	Hungarian	44
Greater Geraldton	Indian	345
Greater Geraldton	Irish	3631
Greater Geraldton	Italian	1531
Greater Geraldton	Korean	10
Greater Geraldton	Lebanese	9
Greater Geraldton	Macedonian	80
Greater Geraldton	Maltese	68
Greater Geraldton	Maori	317
Greater Geraldton	NZ	308
Greater Geraldton	(Other)	2582
Greater Geraldton	Polish	223
Greater Geraldton	Russian	59
Greater Geraldton	Samoan	25
Greater Geraldton	Scottish	3442
Greater Geraldton	Serbian	6
Greater Geraldton	South African	366
Greater Geraldton	Spanish	136
Greater Geraldton	Sri Lankan	19
Greater Geraldton	Vietnamese	160
Greater Geraldton	Welsh	249
Halls Creek		392
Halls Creek	Australian	236
Halls Creek	Australian Aboriginal	2614
Halls Creek	Chinese	14
Halls Creek	Croatian	3
Halls Creek	Dutch	7
Halls Creek	English	300
Halls Creek	Filipino	14
Halls Creek	French	5
Halls Creek	German	32
Halls Creek	Indian	9
Halls Creek	Irish	118
Halls Creek	Italian	21
Halls Creek	Maori	3
Halls Creek	NZ	8
Halls Creek	(Other)	106
Halls Creek	Polish	3
Halls Creek	Scottish	81
Halls Creek	South African	4
Halls Creek	Spanish	3
Halls Creek	Welsh	7
Harvey		1487
Harvey	Australian	11451
Harvey	Australian Aboriginal	845
Harvey	Chinese	265
Harvey	Croatian	114
Harvey	Dutch	618
Harvey	English	12939
Harvey	Filipino	628
Harvey	French	112
Harvey	German	914
Harvey	Greek	112
Harvey	Hungarian	31
Harvey	Indian	243
Harvey	Irish	2569
Harvey	Italian	2208
Harvey	Korean	63
Harvey	Lebanese	7
Harvey	Macedonian	16
Harvey	Maltese	36
Harvey	Maori	466
Harvey	NZ	371
Harvey	(Other)	1550
Harvey	Polish	239
Harvey	Russian	38
Harvey	Samoan	20
Harvey	Scottish	2678
Harvey	Serbian	24
Harvey	South African	312
Harvey	Spanish	107
Harvey	Sri Lankan	3
Harvey	Vietnamese	17
Harvey	Welsh	207
Irwin		384
Irwin	Australian	1626
Irwin	Australian Aboriginal	132
Irwin	Chinese	16
Irwin	Croatian	16
Irwin	Dutch	65
Irwin	English	1558
Irwin	Filipino	7
Irwin	French	6
Irwin	German	135
Irwin	Greek	9
Irwin	Indian	3
Irwin	Irish	324
Irwin	Italian	79
Irwin	Macedonian	4
Irwin	Maltese	5
Irwin	Maori	40
Irwin	NZ	41
Irwin	(Other)	131
Irwin	Polish	31
Irwin	Scottish	330
Irwin	Serbian	6
Irwin	South African	3
Irwin	Spanish	5
Irwin	Welsh	33
Jerramungup		110
Jerramungup	Australian	537
Jerramungup	Australian Aboriginal	39
Jerramungup	Chinese	3
Jerramungup	Dutch	14
Jerramungup	English	465
Jerramungup	Filipino	3
Jerramungup	French	5
Jerramungup	German	53
Jerramungup	Irish	86
Jerramungup	Italian	47
Jerramungup	Maori	18
Jerramungup	NZ	16
Jerramungup	(Other)	45
Jerramungup	Polish	3
Jerramungup	Russian	5
Jerramungup	Scottish	102
Jerramungup	South African	15
Jerramungup	Welsh	11
Joondalup		5556
Joondalup	Australian	48547
Joondalup	Australian Aboriginal	1347
Joondalup	Chinese	3848
Joondalup	Croatian	1390
Joondalup	Dutch	3735
Joondalup	English	73859
Joondalup	Filipino	1015
Joondalup	French	1273
Joondalup	German	5505
Joondalup	Greek	1261
Joondalup	Hungarian	444
Joondalup	Indian	2769
Joondalup	Irish	19392
Joondalup	Italian	7589
Joondalup	Korean	224
Joondalup	Lebanese	192
Joondalup	Macedonian	784
Joondalup	Maltese	383
Joondalup	Maori	1060
Joondalup	NZ	2040
Joondalup	(Other)	15585
Joondalup	Polish	1970
Joondalup	Russian	503
Joondalup	Samoan	80
Joondalup	Scottish	17575
Joondalup	Serbian	391
Joondalup	South African	3892
Joondalup	Spanish	756
Joondalup	Sri Lankan	292
Joondalup	Vietnamese	591
Joondalup	Welsh	2335
Kalamunda		2750
Kalamunda	Australian	19802
Kalamunda	Australian Aboriginal	1333
Kalamunda	Chinese	1357
Kalamunda	Croatian	441
Kalamunda	Dutch	1474
Kalamunda	English	25200
Kalamunda	Filipino	984
Kalamunda	French	382
Kalamunda	German	2014
Kalamunda	Greek	206
Kalamunda	Hungarian	178
Kalamunda	Indian	1529
Kalamunda	Irish	5646
Kalamunda	Italian	3557
Kalamunda	Korean	80
Kalamunda	Lebanese	85
Kalamunda	Macedonian	52
Kalamunda	Maltese	112
Kalamunda	Maori	613
Kalamunda	NZ	772
Kalamunda	(Other)	6581
Kalamunda	Polish	562
Kalamunda	Russian	173
Kalamunda	Samoan	66
Kalamunda	Scottish	5726
Kalamunda	Serbian	123
Kalamunda	South African	568
Kalamunda	Spanish	204
Kalamunda	Sri Lankan	137
Kalamunda	Vietnamese	122
Kalamunda	Welsh	531
Kalgoorlie-Boulder		3337
Kalgoorlie-Boulder	Australian	9853
Kalgoorlie-Boulder	Australian Aboriginal	1896
Kalgoorlie-Boulder	Chinese	368
Kalgoorlie-Boulder	Croatian	247
Kalgoorlie-Boulder	Dutch	380
Kalgoorlie-Boulder	English	9773
Kalgoorlie-Boulder	Filipino	888
Kalgoorlie-Boulder	French	118
Kalgoorlie-Boulder	German	983
Kalgoorlie-Boulder	Greek	84
Kalgoorlie-Boulder	Hungarian	27
Kalgoorlie-Boulder	Indian	514
Kalgoorlie-Boulder	Irish	2460
Kalgoorlie-Boulder	Italian	985
Kalgoorlie-Boulder	Korean	35
Kalgoorlie-Boulder	Lebanese	16
Kalgoorlie-Boulder	Macedonian	22
Kalgoorlie-Boulder	Maltese	31
Kalgoorlie-Boulder	Maori	1200
Kalgoorlie-Boulder	NZ	582
Kalgoorlie-Boulder	(Other)	2937
Kalgoorlie-Boulder	Polish	154
Kalgoorlie-Boulder	Russian	45
Kalgoorlie-Boulder	Samoan	159
Kalgoorlie-Boulder	Scottish	2439
Kalgoorlie-Boulder	Serbian	35
Kalgoorlie-Boulder	South African	363
Kalgoorlie-Boulder	Spanish	111
Kalgoorlie-Boulder	Sri Lankan	40
Kalgoorlie-Boulder	Vietnamese	61
Kalgoorlie-Boulder	Welsh	179
Karratha		3852
Karratha	Australian	7279
Karratha	Australian Aboriginal	2261
Karratha	Chinese	313
Karratha	Croatian	115
Karratha	Dutch	362
Karratha	English	6775
Karratha	Filipino	598
Karratha	French	104
Karratha	German	706
Karratha	Greek	78
Karratha	Hungarian	27
Karratha	Indian	352
Karratha	Irish	1619
Karratha	Italian	606
Karratha	Korean	17
Karratha	Lebanese	5
Karratha	Macedonian	40
Karratha	Maltese	39
Karratha	Maori	452
Karratha	NZ	343
Karratha	(Other)	2116
Karratha	Polish	122
Karratha	Russian	39
Karratha	Samoan	46
Karratha	Scottish	1609
Karratha	Serbian	21
Karratha	South African	207
Karratha	Spanish	68
Karratha	Sri Lankan	32
Karratha	Vietnamese	52
Karratha	Welsh	95
Katanning		424
Katanning	Australian	1377
Katanning	Australian Aboriginal	327
Katanning	Chinese	49
Katanning	Croatian	7
Katanning	Dutch	74
Katanning	English	1309
Katanning	Filipino	51
Katanning	French	16
Katanning	German	141
Katanning	Greek	10
Katanning	Indian	20
Katanning	Irish	215
Katanning	Italian	122
Katanning	Korean	4
Katanning	Maori	112
Katanning	NZ	50
Katanning	(Other)	750
Katanning	Polish	25
Katanning	Scottish	247
Katanning	Serbian	7
Katanning	South African	40
Katanning	Sri Lankan	5
Katanning	Vietnamese	4
Katanning	Welsh	20
Kellerberrin		122
Kellerberrin	Australian	468
Kellerberrin	Australian Aboriginal	59
Kellerberrin	Chinese	3
Kellerberrin	Croatian	4
Kellerberrin	Dutch	11
Kellerberrin	English	462
Kellerberrin	Filipino	7
Kellerberrin	French	4
Kellerberrin	German	24
Kellerberrin	Indian	6
Kellerberrin	Irish	89
Kellerberrin	Italian	25
Kellerberrin	Maori	12
Kellerberrin	NZ	20
Kellerberrin	(Other)	41
Kellerberrin	Polish	5
Kellerberrin	Scottish	103
Kellerberrin	South African	7
Kent		52
Kent	Australian	238
Kent	Croatian	8
Kent	Dutch	11
Kent	English	217
Kent	German	32
Kent	Indian	4
Kent	Irish	36
Kent	Italian	3
Kent	Maori	3
Kent	(Other)	22
Kent	Scottish	35
Kent	South African	3
Kojonup		156
Kojonup	Australian	811
Kojonup	Australian Aboriginal	92
Kojonup	Croatian	3
Kojonup	Dutch	7
Kojonup	English	830
Kojonup	Filipino	47
Kojonup	French	9
Kojonup	German	68
Kojonup	Greek	9
Kojonup	Indian	3
Kojonup	Irish	135
Kojonup	Italian	92
Kojonup	Maltese	5
Kojonup	Maori	56
Kojonup	NZ	7
Kojonup	(Other)	58
Kojonup	Scottish	195
Kojonup	South African	10
Kojonup	Vietnamese	5
Kojonup	Welsh	15
Kondinin		98
Kondinin	Australian	363
Kondinin	Australian Aboriginal	59
Kondinin	Dutch	9
Kondinin	English	356
Kondinin	German	27
Kondinin	Irish	97
Kondinin	Italian	21
Kondinin	Maori	9
Kondinin	NZ	13
Kondinin	(Other)	16
Kondinin	Polish	5
Kondinin	Scottish	78
Kondinin	Welsh	8
Koorda		19
Koorda	Australian	158
Koorda	Australian Aboriginal	4
Koorda	English	161
Koorda	German	26
Koorda	Indian	3
Koorda	Irish	41
Koorda	Italian	11
Koorda	Maori	5
Koorda	(Other)	3
Koorda	Polish	6
Koorda	Scottish	52
Koorda	South African	3
Kulin		90
Kulin	Australian	354
Kulin	Australian Aboriginal	8
Kulin	Dutch	3
Kulin	English	328
Kulin	Filipino	3
Kulin	French	3
Kulin	German	25
Kulin	Greek	6
Kulin	Irish	77
Kulin	Italian	35
Kulin	Maori	6
Kulin	(Other)	3
Kulin	Russian	7
Kulin	Scottish	72
Kwinana		3842
Kwinana	Australian	13365
Kwinana	Australian Aboriginal	1462
Kwinana	Chinese	1060
Kwinana	Croatian	286
Kwinana	Dutch	827
Kwinana	English	16137
Kwinana	Filipino	3156
Kwinana	French	227
Kwinana	German	1218
Kwinana	Greek	131
Kwinana	Hungarian	62
Kwinana	Indian	1949
Kwinana	Irish	2873
Kwinana	Italian	1608
Kwinana	Korean	227
Kwinana	Lebanese	44
Kwinana	Macedonian	45
Kwinana	Maltese	77
Kwinana	Maori	1271
Kwinana	NZ	627
Kwinana	(Other)	6784
Kwinana	Polish	230
Kwinana	Russian	126
Kwinana	Samoan	161
Kwinana	Scottish	3441
Kwinana	Serbian	195
