LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Murray Bridge	25-34		1		3
Murray Bridge	25-34		1	2005	32
Murray Bridge	25-34		1	2010	10
Murray Bridge	25-34		1	2015	18
Murray Bridge	25-34		1	2016	5
Murray Bridge	25-34	Speaks English not well or not at all	0	2010	4
Murray Bridge	25-34	Speaks English not well or not at all	0	2015	25
Murray Bridge	25-34	Speaks English not well or not at all	0	2016	7
Murray Bridge	25-34	Speaks English not well or not at all	0	2017	3
Murray Bridge	25-34	Speaks English not well or not at all	0	2018	3
Murray Bridge	25-34	Speaks English not well or not at all	0	2019	6
Murray Bridge	25-34	Speaks English not well or not at all	0	2020	5
Murray Bridge	25-34	Speaks English well or very well	0	2005	8
Murray Bridge	25-34	Speaks English well or very well	0	2010	35
Murray Bridge	25-34	Speaks English well or very well	0	2015	60
Murray Bridge	25-34	Speaks English well or very well	0	2016	22
Murray Bridge	25-34	Speaks English well or very well	0	2017	21
Murray Bridge	25-34	Speaks English well or very well	0	2018	18
Murray Bridge	25-34	Speaks English well or very well	0	2019	38
Murray Bridge	25-34	Speaks English well or very well	0	2020	8
Murray Bridge	25-34	Speaks English well or very well	0	2021	4
Murray Bridge	35-44				19
Murray Bridge	35-44		1		3
Murray Bridge	35-44		1	2005	30
Murray Bridge	35-44		1	2010	22
Murray Bridge	35-44		1	2015	12
Murray Bridge	35-44		1	2019	4
Murray Bridge	35-44		1	2020	6
Murray Bridge	35-44	Speaks English not well or not at all	0	2010	10
Murray Bridge	35-44	Speaks English not well or not at all	0	2015	27
Murray Bridge	35-44	Speaks English not well or not at all	0	2016	7
Murray Bridge	35-44	Speaks English not well or not at all	0	2017	7
Murray Bridge	35-44	Speaks English not well or not at all	0	2020	8
Murray Bridge	35-44	Speaks English well or very well	0	2005	11
Murray Bridge	35-44	Speaks English well or very well	0	2010	81
Murray Bridge	35-44	Speaks English well or very well	0	2015	86
Murray Bridge	35-44	Speaks English well or very well	0	2016	7
Murray Bridge	35-44	Speaks English well or very well	0	2017	22
Murray Bridge	35-44	Speaks English well or very well	0	2018	12
Murray Bridge	35-44	Speaks English well or very well	0	2019	19
Murray Bridge	35-44	Speaks English well or very well	0	2020	14
Murray Bridge	45-54				17
Murray Bridge	45-54		1		7
Murray Bridge	45-54		1	2005	124
Murray Bridge	45-54		1	2010	29
Murray Bridge	45-54		1	2015	20
Murray Bridge	45-54		1	2018	5
Murray Bridge	45-54		1	2020	4
Murray Bridge	45-54	Speaks English not well or not at all	0	2005	4
Murray Bridge	45-54	Speaks English not well or not at all	0	2010	26
Murray Bridge	45-54	Speaks English not well or not at all	0	2015	9
Murray Bridge	45-54	Speaks English not well or not at all	0	2019	4
Murray Bridge	45-54	Speaks English not well or not at all	0	2020	4
Murray Bridge	45-54	Speaks English well or very well	0		4
Murray Bridge	45-54	Speaks English well or very well	0	2005	21
Murray Bridge	45-54	Speaks English well or very well	0	2010	63
Murray Bridge	45-54	Speaks English well or very well	0	2015	35
Murray Bridge	45-54	Speaks English well or very well	0	2017	7
Murray Bridge	45-54	Speaks English well or very well	0	2018	5
Murray Bridge	45-54	Speaks English well or very well	0	2019	8
Murray Bridge	55-64				10
Murray Bridge	55-64		1		11
Murray Bridge	55-64		1	2005	275
Murray Bridge	55-64		1	2010	12
Murray Bridge	55-64		1	2015	3
Murray Bridge	55-64		1	2019	3
Murray Bridge	55-64		1	2020	6
Murray Bridge	55-64	Speaks English not well or not at all	0	2005	4
Murray Bridge	55-64	Speaks English not well or not at all	0	2010	7
Murray Bridge	55-64	Speaks English not well or not at all	0	2015	5
Murray Bridge	55-64	Speaks English not well or not at all	0	2019	4
Murray Bridge	55-64	Speaks English well or very well	0	2005	28
Murray Bridge	55-64	Speaks English well or very well	0	2010	23
Murray Bridge	55-64	Speaks English well or very well	0	2015	12
Murray Bridge	65-74		1		14
Murray Bridge	65-74		1	2005	280
Murray Bridge	65-74		1	2010	3
Murray Bridge	65-74	Speaks English not well or not at all	0	2005	6
Murray Bridge	65-74	Speaks English not well or not at all	0	2015	3
Murray Bridge	65-74	Speaks English not well or not at all	0	2019	6
Murray Bridge	65-74	Speaks English well or very well	0	2005	51
Murray Bridge	65-74	Speaks English well or very well	0	2010	4
Murray Bridge	65-74	Speaks English well or very well	0	2017	3
Murray Bridge	75-84		1		12
Murray Bridge	75-84		1	2005	195
Murray Bridge	75-84		1	2010	4
Murray Bridge	75-84	Speaks English not well or not at all	0	2005	8
Murray Bridge	75-84	Speaks English well or very well	0		3
Murray Bridge	75-84	Speaks English well or very well	0	2005	46
Murray Bridge	85+		1		5
Murray Bridge	85+		1	2005	66
Murray Bridge	85+	Speaks English not well or not at all	0	2005	6
Murray Bridge	85+	Speaks English well or very well	0	2005	29
Naracoorte Lucindale	0-14		1	2015	18
Naracoorte Lucindale	0-14		1	2016	8
Naracoorte Lucindale	0-14		1	2017	6
Naracoorte Lucindale	0-14		1	2018	5
Naracoorte Lucindale	0-14		1	2019	3
Naracoorte Lucindale	0-14	Speaks English not well or not at all	0	2019	5
Naracoorte Lucindale	0-14	Speaks English well or very well	0	2015	22
Naracoorte Lucindale	0-14	Speaks English well or very well	0	2016	9
Naracoorte Lucindale	0-14	Speaks English well or very well	0	2017	10
Naracoorte Lucindale	0-14	Speaks English well or very well	0	2018	7
Naracoorte Lucindale	0-14	Speaks English well or very well	0	2019	8
Naracoorte Lucindale	15-24		1		5
Naracoorte Lucindale	15-24		1	2005	7
Naracoorte Lucindale	15-24		1	2010	6
Naracoorte Lucindale	15-24		1	2015	10
Naracoorte Lucindale	15-24		1	2016	7
Naracoorte Lucindale	15-24		1	2018	3
Naracoorte Lucindale	15-24		1	2019	4
Naracoorte Lucindale	15-24		1	2020	5
Naracoorte Lucindale	15-24	Speaks English not well or not at all	0	2016	3
Naracoorte Lucindale	15-24	Speaks English not well or not at all	0	2020	3
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2010	9
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2015	15
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2016	4
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2017	15
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2019	11
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2020	3
Naracoorte Lucindale	15-24	Speaks English well or very well	0	2021	4
Naracoorte Lucindale	25-34		1		3
Naracoorte Lucindale	25-34		1	2005	13
Naracoorte Lucindale	25-34		1	2010	6
Naracoorte Lucindale	25-34		1	2015	17
Naracoorte Lucindale	25-34		1	2016	4
Naracoorte Lucindale	25-34		1	2017	5
Naracoorte Lucindale	25-34		1	2018	7
Naracoorte Lucindale	25-34		1	2020	4
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2015	10
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2016	5
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2017	7
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2018	7
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2019	9
Naracoorte Lucindale	25-34	Speaks English not well or not at all	0	2020	7
Naracoorte Lucindale	25-34	Speaks English well or very well	0		3
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2010	12
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2015	41
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2016	18
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2017	13
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2018	17
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2019	43
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2020	6
Naracoorte Lucindale	25-34	Speaks English well or very well	0	2021	4
Naracoorte Lucindale	35-44		1	2005	27
Naracoorte Lucindale	35-44		1	2010	13
Naracoorte Lucindale	35-44		1	2015	16
Naracoorte Lucindale	35-44		1	2016	3
Naracoorte Lucindale	35-44		1	2017	4
Naracoorte Lucindale	35-44		1	2018	8
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2010	11
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2015	24
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2016	8
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2017	12
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2018	4
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2019	9
Naracoorte Lucindale	35-44	Speaks English not well or not at all	0	2020	3
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2005	14
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2010	28
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2015	52
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2016	17
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2017	13
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2018	8
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2019	20
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2020	4
Naracoorte Lucindale	35-44	Speaks English well or very well	0	2021	6
Naracoorte Lucindale	45-54		1	2005	37
Naracoorte Lucindale	45-54		1	2010	11
Naracoorte Lucindale	45-54		1	2015	6
Naracoorte Lucindale	45-54		1	2019	5
Naracoorte Lucindale	45-54	Speaks English not well or not at all	0	2005	4
Naracoorte Lucindale	45-54	Speaks English not well or not at all	0	2010	13
Naracoorte Lucindale	45-54	Speaks English not well or not at all	0	2015	14
Naracoorte Lucindale	45-54	Speaks English not well or not at all	0	2017	5
Naracoorte Lucindale	45-54	Speaks English not well or not at all	0	2018	5
Naracoorte Lucindale	45-54	Speaks English well or very well	0		6
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2005	14
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2010	13
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2015	17
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2016	3
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2017	7
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2018	3
Naracoorte Lucindale	45-54	Speaks English well or very well	0	2019	3
Naracoorte Lucindale	55-64		1	2005	72
Naracoorte Lucindale	55-64		1	2010	10
Naracoorte Lucindale	55-64	Speaks English not well or not at all	0		6
Naracoorte Lucindale	55-64	Speaks English not well or not at all	0	2005	4
Naracoorte Lucindale	55-64	Speaks English not well or not at all	0	2010	5
Naracoorte Lucindale	55-64	Speaks English not well or not at all	0	2015	9
Naracoorte Lucindale	55-64	Speaks English not well or not at all	0	2017	7
Naracoorte Lucindale	55-64	Speaks English well or very well	0	2005	11
Naracoorte Lucindale	55-64	Speaks English well or very well	0	2010	3
Naracoorte Lucindale	65-74		1	2005	88
Naracoorte Lucindale	65-74		1	2010	3
Naracoorte Lucindale	65-74	Speaks English not well or not at all	0	2005	5
Naracoorte Lucindale	65-74	Speaks English not well or not at all	0	2015	7
Naracoorte Lucindale	65-74	Speaks English well or very well	0	2005	8
Naracoorte Lucindale	65-74	Speaks English well or very well	0	2015	8
Naracoorte Lucindale	75-84		1	2005	63
Naracoorte Lucindale	75-84	Speaks English well or very well	0	2005	3
Naracoorte Lucindale	85+		1	2005	13
Naracoorte Lucindale	85+	Speaks English well or very well	0	2005	7
Northern Areas	0-14		1	2018	3
Northern Areas	0-14	Speaks English well or very well	0	2017	5
Northern Areas	15-24		1	2010	3
Northern Areas	15-24		1	2016	3
Northern Areas	25-34		1	2005	7
Northern Areas	35-44		1	2005	6
Northern Areas	35-44		1	2010	4
Northern Areas	35-44		1	2015	4
Northern Areas	35-44	Speaks English well or very well	0	2010	6
Northern Areas	35-44	Speaks English well or very well	0	2015	4
Northern Areas	35-44	Speaks English well or very well	0	2016	5
Northern Areas	45-54		1	2005	23
Northern Areas	45-54		1	2010	5
Northern Areas	45-54		1	2015	5
Northern Areas	55-64		1		4
Northern Areas	55-64		1	2005	62
Northern Areas	55-64		1	2010	6
Northern Areas	55-64		1	2015	5
Northern Areas	55-64	Speaks English not well or not at all	0	2005	4
Northern Areas	55-64	Speaks English well or very well	0	2005	6
Northern Areas	65-74		1		6
Northern Areas	65-74		1	2005	55
Northern Areas	65-74		1	2010	3
Northern Areas	65-74	Speaks English well or very well	0	2005	6
Northern Areas	75-84		1		4
Northern Areas	75-84		1	2005	35
Northern Areas	85+		1	2005	8
Norwood Payneham and St Peters	0-14		1		9
Norwood Payneham and St Peters	0-14		1	2010	23
Norwood Payneham and St Peters	0-14		1	2015	55
Norwood Payneham and St Peters	0-14		1	2016	15
Norwood Payneham and St Peters	0-14		1	2017	25
Norwood Payneham and St Peters	0-14		1	2018	35
Norwood Payneham and St Peters	0-14		1	2019	39
Norwood Payneham and St Peters	0-14		1	2020	25
Norwood Payneham and St Peters	0-14		1	2021	12
Norwood Payneham and St Peters	0-14	Speaks English not well or not at all	0	2017	3
Norwood Payneham and St Peters	0-14	Speaks English not well or not at all	0	2018	4
Norwood Payneham and St Peters	0-14	Speaks English not well or not at all	0	2019	11
Norwood Payneham and St Peters	0-14	Speaks English not well or not at all	0	2020	16
Norwood Payneham and St Peters	0-14	Speaks English not well or not at all	0	2021	6
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0		8
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2010	15
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2015	99
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2016	45
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2017	50
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2018	86
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2019	100
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2020	66
Norwood Payneham and St Peters	0-14	Speaks English well or very well	0	2021	4
Norwood Payneham and St Peters	15-24		1		4
Norwood Payneham and St Peters	15-24		1	2005	68
Norwood Payneham and St Peters	15-24		1	2010	109
Norwood Payneham and St Peters	15-24		1	2015	43
Norwood Payneham and St Peters	15-24		1	2016	8
Norwood Payneham and St Peters	15-24		1	2017	14
Norwood Payneham and St Peters	15-24		1	2018	18
Norwood Payneham and St Peters	15-24		1	2019	24
Norwood Payneham and St Peters	15-24		1	2020	8
Norwood Payneham and St Peters	15-24		1	2021	3
Norwood Payneham and St Peters	15-24	Speaks English not well or not at all	0	2018	5
Norwood Payneham and St Peters	15-24	Speaks English not well or not at all	0	2019	4
Norwood Payneham and St Peters	15-24	Speaks English not well or not at all	0	2020	3
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0		11
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2005	35
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2010	87
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2015	118
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2016	74
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2017	76
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2018	115
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2019	122
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2020	71
Norwood Payneham and St Peters	15-24	Speaks English well or very well	0	2021	4
Norwood Payneham and St Peters	25-34		1		10
Norwood Payneham and St Peters	25-34		1	2005	127
Norwood Payneham and St Peters	25-34		1	2010	61
Norwood Payneham and St Peters	25-34		1	2015	79
Norwood Payneham and St Peters	25-34		1	2016	28
Norwood Payneham and St Peters	25-34		1	2017	28
Norwood Payneham and St Peters	25-34		1	2018	27
Norwood Payneham and St Peters	25-34		1	2019	32
Norwood Payneham and St Peters	25-34		1	2020	16
Norwood Payneham and St Peters	25-34		1	2021	9
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0		3
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2010	9
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2015	26
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2016	5
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2017	20
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2018	19
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2019	10
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2020	7
Norwood Payneham and St Peters	25-34	Speaks English not well or not at all	0	2021	4
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0		15
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2005	81
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2010	225
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2015	459
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2016	176
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2017	219
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2018	213
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2019	265
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2020	105
Norwood Payneham and St Peters	25-34	Speaks English well or very well	0	2021	15
Norwood Payneham and St Peters	35-44		1		10
Norwood Payneham and St Peters	35-44		1	2005	217
Norwood Payneham and St Peters	35-44		1	2010	89
Norwood Payneham and St Peters	35-44		1	2015	72
Norwood Payneham and St Peters	35-44		1	2016	13
Norwood Payneham and St Peters	35-44		1	2017	11
Norwood Payneham and St Peters	35-44		1	2018	10
Norwood Payneham and St Peters	35-44		1	2019	20
Norwood Payneham and St Peters	35-44		1	2020	10
Norwood Payneham and St Peters	35-44		1	2021	5
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0		6
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2010	16
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2015	27
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2016	3
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2017	15
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2018	22
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2019	16
Norwood Payneham and St Peters	35-44	Speaks English not well or not at all	0	2020	4
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0		7
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2005	277
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2010	382
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2015	299
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2016	85
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2017	86
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2018	119
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2019	130
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2020	56
Norwood Payneham and St Peters	35-44	Speaks English well or very well	0	2021	14
Norwood Payneham and St Peters	45-54		1		15
Norwood Payneham and St Peters	45-54		1	2005	355
Norwood Payneham and St Peters	45-54		1	2010	72
Norwood Payneham and St Peters	45-54		1	2015	36
Norwood Payneham and St Peters	45-54		1	2016	4
Norwood Payneham and St Peters	45-54		1	2017	4
Norwood Payneham and St Peters	45-54		1	2018	9
Norwood Payneham and St Peters	45-54		1	2019	9
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0		9
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2005	3
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2010	30
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2015	23
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2016	6
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2017	17
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2018	11
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2019	14
Norwood Payneham and St Peters	45-54	Speaks English not well or not at all	0	2020	11
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0		4
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2005	230
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2010	151
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2015	93
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2016	22
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2017	11
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2018	22
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2019	23
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2020	16
Norwood Payneham and St Peters	45-54	Speaks English well or very well	0	2021	3
Norwood Payneham and St Peters	55-64			2005	4
Norwood Payneham and St Peters	55-64		1		11
Norwood Payneham and St Peters	55-64		1	2005	674
Norwood Payneham and St Peters	55-64		1	2010	33
Norwood Payneham and St Peters	55-64		1	2015	23
Norwood Payneham and St Peters	55-64		1	2020	3
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0		9
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2005	18
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2010	18
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2015	15
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2016	5
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2017	3
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2018	5
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2019	15
Norwood Payneham and St Peters	55-64	Speaks English not well or not at all	0	2020	4
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0		3
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2005	299
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2010	27
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2015	13
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2017	6
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2018	3
Norwood Payneham and St Peters	55-64	Speaks English well or very well	0	2019	3
Norwood Payneham and St Peters	65-74			2005	4
Norwood Payneham and St Peters	65-74		1		9
Norwood Payneham and St Peters	65-74		1	2005	792
Norwood Payneham and St Peters	65-74		1	2010	5
Norwood Payneham and St Peters	65-74		1	2015	3
Norwood Payneham and St Peters	65-74		1	2019	5
Norwood Payneham and St Peters	65-74		1	2020	3
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0		6
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2005	59
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2010	11
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2015	24
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2016	10
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2017	4
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2018	9
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2019	19
Norwood Payneham and St Peters	65-74	Speaks English not well or not at all	0	2020	8
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0		7
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0	2005	380
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0	2010	10
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0	2015	5
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0	2019	4
Norwood Payneham and St Peters	65-74	Speaks English well or very well	0	2020	3
Norwood Payneham and St Peters	75-84		0	2005	3
Norwood Payneham and St Peters	75-84		1		17
Norwood Payneham and St Peters	75-84		1	2005	468
Norwood Payneham and St Peters	75-84		1	2010	8
Norwood Payneham and St Peters	75-84	Speaks English not well or not at all	0		9
Norwood Payneham and St Peters	75-84	Speaks English not well or not at all	0	2005	151
Norwood Payneham and St Peters	75-84	Speaks English not well or not at all	0	2010	5
Norwood Payneham and St Peters	75-84	Speaks English not well or not at all	0	2015	3
Norwood Payneham and St Peters	75-84	Speaks English not well or not at all	0	2019	4
Norwood Payneham and St Peters	75-84	Speaks English well or very well	0		12
Norwood Payneham and St Peters	75-84	Speaks English well or very well	0	2005	448
Norwood Payneham and St Peters	75-84	Speaks English well or very well	0	2010	4
Norwood Payneham and St Peters	75-84	Speaks English well or very well	0	2019	6
Norwood Payneham and St Peters	85+		1		14
Norwood Payneham and St Peters	85+		1	2005	193
Norwood Payneham and St Peters	85+	Speaks English not well or not at all	0		11
Norwood Payneham and St Peters	85+	Speaks English not well or not at all	0	2005	207
Norwood Payneham and St Peters	85+	Speaks English well or very well	0		19
Norwood Payneham and St Peters	85+	Speaks English well or very well	0	2005	252
Onkaparinga	0-14		0	2020	4
Onkaparinga	0-14		1		26
Onkaparinga	0-14		1	2010	159
Onkaparinga	0-14		1	2015	390
Onkaparinga	0-14		1	2016	63
Onkaparinga	0-14		1	2017	60
Onkaparinga	0-14		1	2018	67
Onkaparinga	0-14		1	2019	64
Onkaparinga	0-14		1	2020	36
Onkaparinga	0-14		1	2021	15
Onkaparinga	0-14	Speaks English not well or not at all	0	2019	11
Onkaparinga	0-14	Speaks English not well or not at all	0	2021	5
Onkaparinga	0-14	Speaks English well or very well	0		14
Onkaparinga	0-14	Speaks English well or very well	0	2010	46
Onkaparinga	0-14	Speaks English well or very well	0	2015	171
Onkaparinga	0-14	Speaks English well or very well	0	2016	43
Onkaparinga	0-14	Speaks English well or very well	0	2017	49
Onkaparinga	0-14	Speaks English well or very well	0	2018	41
Onkaparinga	0-14	Speaks English well or very well	0	2019	46
Onkaparinga	0-14	Speaks English well or very well	0	2020	33
Onkaparinga	0-14	Speaks English well or very well	0	2021	6
Onkaparinga	15-24				7
Onkaparinga	15-24		1		28
Onkaparinga	15-24		1	2005	292
Onkaparinga	15-24		1	2010	1046
Onkaparinga	15-24		1	2015	382
Onkaparinga	15-24		1	2016	30
Onkaparinga	15-24		1	2017	20
Onkaparinga	15-24		1	2018	15
Onkaparinga	15-24		1	2019	30
Onkaparinga	15-24		1	2020	8
Onkaparinga	15-24		1	2021	5
Onkaparinga	15-24	Speaks English not well or not at all	0	2015	4
Onkaparinga	15-24	Speaks English not well or not at all	0	2017	3
Onkaparinga	15-24	Speaks English not well or not at all	0	2018	4
Onkaparinga	15-24	Speaks English not well or not at all	0	2019	5
Onkaparinga	15-24	Speaks English well or very well	0		9
Onkaparinga	15-24	Speaks English well or very well	0	2005	66
Onkaparinga	15-24	Speaks English well or very well	0	2010	237
Onkaparinga	15-24	Speaks English well or very well	0	2015	186
Onkaparinga	15-24	Speaks English well or very well	0	2016	32
Onkaparinga	15-24	Speaks English well or very well	0	2017	41
Onkaparinga	15-24	Speaks English well or very well	0	2018	24
Onkaparinga	15-24	Speaks English well or very well	0	2019	52
Onkaparinga	15-24	Speaks English well or very well	0	2020	25
Onkaparinga	15-24	Speaks English well or very well	0	2021	4
Onkaparinga	25-34				4
Onkaparinga	25-34		1		29
Onkaparinga	25-34		1	2005	719
Onkaparinga	25-34		1	2010	568
Onkaparinga	25-34		1	2015	269
Onkaparinga	25-34		1	2016	42
Onkaparinga	25-34		1	2017	44
Onkaparinga	25-34		1	2018	53
Onkaparinga	25-34		1	2019	51
Onkaparinga	25-34		1	2020	38
Onkaparinga	25-34		1	2021	7
Onkaparinga	25-34	Speaks English not well or not at all	0	2010	3
Onkaparinga	25-34	Speaks English not well or not at all	0	2015	11
Onkaparinga	25-34	Speaks English not well or not at all	0	2017	11
Onkaparinga	25-34	Speaks English not well or not at all	0	2019	12
Onkaparinga	25-34	Speaks English well or very well	0		19
Onkaparinga	25-34	Speaks English well or very well	0	2005	175
Onkaparinga	25-34	Speaks English well or very well	0	2010	273
Onkaparinga	25-34	Speaks English well or very well	0	2015	350
Onkaparinga	25-34	Speaks English well or very well	0	2016	101
Onkaparinga	25-34	Speaks English well or very well	0	2017	76
