LGA_NAME21	Religion	Denomination	Sex	persons
Denmark	Judaism		M	5
Denmark	No religion		F	1817
Denmark	No religion		M	1862
Derby-West Kimberley	(Other)		F	1116
Derby-West Kimberley	(Other)		M	1218
Derby-West Kimberley	(Other)	(Other)	F	6
Derby-West Kimberley	(Other)	(Other)	M	10
Derby-West Kimberley	(Other)	Australian Aboriginal Traditional	F	40
Derby-West Kimberley	(Other)	Australian Aboriginal Traditional	M	48
Derby-West Kimberley	(Other)	Other spiritual beliefs	M	8
Derby-West Kimberley	(Other)	Secular beliefs	F	9
Derby-West Kimberley	(Other)	Secular beliefs	M	3
Derby-West Kimberley	Buddhism		F	19
Derby-West Kimberley	Buddhism		M	7
Derby-West Kimberley	Christianity		F	220
Derby-West Kimberley	Christianity		M	198
Derby-West Kimberley	Christianity	(Other)	F	5
Derby-West Kimberley	Christianity	(Other)	M	3
Derby-West Kimberley	Christianity	Anglican	F	114
Derby-West Kimberley	Christianity	Anglican	M	99
Derby-West Kimberley	Christianity	Baptist	F	34
Derby-West Kimberley	Christianity	Baptist	M	26
Derby-West Kimberley	Christianity	Catholic	F	420
Derby-West Kimberley	Christianity	Catholic	M	377
Derby-West Kimberley	Christianity	Churches Of Christ	F	10
Derby-West Kimberley	Christianity	Churches Of Christ	M	5
Derby-West Kimberley	Christianity	Eastern Orthodox	M	6
Derby-West Kimberley	Christianity	Jehovah's Witnesses	F	4
Derby-West Kimberley	Christianity	Jehovah's Witnesses	M	3
Derby-West Kimberley	Christianity	Lutheran	F	5
Derby-West Kimberley	Christianity	Lutheran	M	3
Derby-West Kimberley	Christianity	Pentecostal	F	45
Derby-West Kimberley	Christianity	Pentecostal	M	33
Derby-West Kimberley	Christianity	Presbyterian Reformed	F	12
Derby-West Kimberley	Christianity	Presbyterian Reformed	M	28
Derby-West Kimberley	Christianity	Protestant (Other)	F	389
Derby-West Kimberley	Christianity	Protestant (Other)	M	345
Derby-West Kimberley	Christianity	Salvation Army	F	5
Derby-West Kimberley	Christianity	Salvation Army	M	3
Derby-West Kimberley	Christianity	Seventh Day Adventist	F	21
Derby-West Kimberley	Christianity	Seventh Day Adventist	M	13
Derby-West Kimberley	Christianity	Uniting Church	F	100
Derby-West Kimberley	Christianity	Uniting Church	M	56
Derby-West Kimberley	Hinduism		F	5
Derby-West Kimberley	Hinduism		M	10
Derby-West Kimberley	Islam		F	12
Derby-West Kimberley	Islam		M	23
Derby-West Kimberley	No religion		F	921
Derby-West Kimberley	No religion		M	1032
Donnybrook-Balingup	(Other)		F	216
Donnybrook-Balingup	(Other)		M	275
Donnybrook-Balingup	(Other)	(Other)	F	24
Donnybrook-Balingup	(Other)	(Other)	M	10
Donnybrook-Balingup	(Other)	Australian Aboriginal Traditional	F	6
Donnybrook-Balingup	(Other)	Other spiritual beliefs	F	12
Donnybrook-Balingup	(Other)	Other spiritual beliefs	M	3
Donnybrook-Balingup	(Other)	Secular beliefs	F	4
Donnybrook-Balingup	(Other)	Secular beliefs	M	5
Donnybrook-Balingup	Buddhism		F	21
Donnybrook-Balingup	Buddhism		M	13
Donnybrook-Balingup	Christianity		F	114
Donnybrook-Balingup	Christianity		M	90
Donnybrook-Balingup	Christianity	Anglican	F	503
Donnybrook-Balingup	Christianity	Anglican	M	385
Donnybrook-Balingup	Christianity	Baptist	F	24
Donnybrook-Balingup	Christianity	Baptist	M	26
Donnybrook-Balingup	Christianity	Catholic	F	512
Donnybrook-Balingup	Christianity	Catholic	M	442
Donnybrook-Balingup	Christianity	Churches Of Christ	F	8
Donnybrook-Balingup	Christianity	Churches Of Christ	M	3
Donnybrook-Balingup	Christianity	Eastern Orthodox	F	6
Donnybrook-Balingup	Christianity	Jehovah's Witnesses	F	37
Donnybrook-Balingup	Christianity	Jehovah's Witnesses	M	23
Donnybrook-Balingup	Christianity	Latter Day Saints	F	4
Donnybrook-Balingup	Christianity	Lutheran	F	6
Donnybrook-Balingup	Christianity	Lutheran	M	8
Donnybrook-Balingup	Christianity	Pentecostal	F	12
Donnybrook-Balingup	Christianity	Pentecostal	M	10
Donnybrook-Balingup	Christianity	Presbyterian Reformed	F	32
Donnybrook-Balingup	Christianity	Presbyterian Reformed	M	24
Donnybrook-Balingup	Christianity	Protestant (Other)	F	33
Donnybrook-Balingup	Christianity	Protestant (Other)	M	25
Donnybrook-Balingup	Christianity	Salvation Army	F	3
Donnybrook-Balingup	Christianity	Salvation Army	M	4
Donnybrook-Balingup	Christianity	Seventh Day Adventist	F	27
Donnybrook-Balingup	Christianity	Seventh Day Adventist	M	19
Donnybrook-Balingup	Christianity	Uniting Church	F	55
Donnybrook-Balingup	Christianity	Uniting Church	M	48
Donnybrook-Balingup	Hinduism		F	3
Donnybrook-Balingup	Hinduism		M	4
Donnybrook-Balingup	Islam		F	10
Donnybrook-Balingup	Islam		M	14
Donnybrook-Balingup	Judaism		M	6
Donnybrook-Balingup	No religion		F	1455
Donnybrook-Balingup	No religion		M	1583
Dowerin	(Other)		F	29
Dowerin	(Other)		M	47
Dowerin	(Other)	(Other)	M	3
Dowerin	Christianity		F	13
Dowerin	Christianity		M	14
Dowerin	Christianity	Anglican	F	61
Dowerin	Christianity	Anglican	M	64
Dowerin	Christianity	Baptist	F	5
Dowerin	Christianity	Baptist	M	9
Dowerin	Christianity	Catholic	F	49
Dowerin	Christianity	Catholic	M	28
Dowerin	Christianity	Jehovah's Witnesses	F	4
Dowerin	Christianity	Jehovah's Witnesses	M	12
Dowerin	Christianity	Presbyterian Reformed	F	4
Dowerin	Christianity	Presbyterian Reformed	M	7
Dowerin	Christianity	Protestant (Other)	F	3
Dowerin	Christianity	Uniting Church	F	26
Dowerin	Christianity	Uniting Church	M	25
Dowerin	No religion		F	137
Dowerin	No religion		M	168
Dumbleyung	(Other)		F	54
Dumbleyung	(Other)		M	68
Dumbleyung	(Other)	(Other)	F	3
Dumbleyung	(Other)	(Other)	M	4
Dumbleyung	Christianity		F	7
Dumbleyung	Christianity		M	7
Dumbleyung	Christianity	(Other)	M	6
Dumbleyung	Christianity	Anglican	F	42
Dumbleyung	Christianity	Anglican	M	47
Dumbleyung	Christianity	Baptist	F	3
Dumbleyung	Christianity	Catholic	F	48
Dumbleyung	Christianity	Catholic	M	37
Dumbleyung	Christianity	Jehovah's Witnesses	F	11
Dumbleyung	Christianity	Jehovah's Witnesses	M	5
Dumbleyung	Christianity	Presbyterian Reformed	F	4
Dumbleyung	Christianity	Presbyterian Reformed	M	9
Dumbleyung	Christianity	Protestant (Other)	F	4
Dumbleyung	Christianity	Uniting Church	F	7
Dumbleyung	Christianity	Uniting Church	M	16
Dumbleyung	No religion		F	138
Dumbleyung	No religion		M	158
Dundas	(Other)		F	64
Dundas	(Other)		M	83
Dundas	(Other)	(Other)	F	4
Dundas	(Other)	(Other)	M	3
Dundas	Buddhism		F	6
Dundas	Buddhism		M	7
Dundas	Christianity		F	3
Dundas	Christianity		M	7
Dundas	Christianity	Anglican	F	34
Dundas	Christianity	Anglican	M	37
Dundas	Christianity	Baptist	F	12
Dundas	Christianity	Baptist	M	3
Dundas	Christianity	Catholic	F	40
Dundas	Christianity	Catholic	M	48
Dundas	Christianity	Churches Of Christ	F	5
Dundas	Christianity	Churches Of Christ	M	9
Dundas	Christianity	Eastern Orthodox	M	4
Dundas	Christianity	Lutheran	M	8
Dundas	Christianity	Pentecostal	F	4
Dundas	Christianity	Presbyterian Reformed	F	4
Dundas	Christianity	Presbyterian Reformed	M	5
Dundas	Christianity	Protestant (Other)	F	7
Dundas	Christianity	Seventh Day Adventist	F	6
Dundas	Christianity	Uniting Church	F	3
Dundas	Christianity	Uniting Church	M	6
Dundas	No religion		F	111
Dundas	No religion		M	158
East Fremantle	(Other)		F	252
East Fremantle	(Other)		M	254
East Fremantle	(Other)	(Other)	F	30
East Fremantle	(Other)	(Other)	M	19
East Fremantle	(Other)	Other spiritual beliefs	F	14
East Fremantle	(Other)	Secular beliefs	F	13
East Fremantle	(Other)	Secular beliefs	M	21
East Fremantle	Buddhism		F	49
East Fremantle	Buddhism		M	16
East Fremantle	Christianity		F	73
East Fremantle	Christianity		M	46
East Fremantle	Christianity	(Other)	M	3
East Fremantle	Christianity	Anglican	F	471
East Fremantle	Christianity	Anglican	M	353
East Fremantle	Christianity	Baptist	F	42
East Fremantle	Christianity	Baptist	M	32
East Fremantle	Christianity	Catholic	F	1044
East Fremantle	Christianity	Catholic	M	841
East Fremantle	Christianity	Churches Of Christ	F	7
East Fremantle	Christianity	Churches Of Christ	M	3
East Fremantle	Christianity	Eastern Orthodox	F	21
East Fremantle	Christianity	Eastern Orthodox	M	21
East Fremantle	Christianity	Jehovah's Witnesses	F	12
East Fremantle	Christianity	Jehovah's Witnesses	M	15
East Fremantle	Christianity	Lutheran	F	8
East Fremantle	Christianity	Lutheran	M	7
East Fremantle	Christianity	Pentecostal	F	13
East Fremantle	Christianity	Pentecostal	M	5
East Fremantle	Christianity	Presbyterian Reformed	F	52
East Fremantle	Christianity	Presbyterian Reformed	M	40
East Fremantle	Christianity	Protestant (Other)	F	19
East Fremantle	Christianity	Protestant (Other)	M	10
East Fremantle	Christianity	Uniting Church	F	74
East Fremantle	Christianity	Uniting Church	M	57
East Fremantle	Hinduism		F	8
East Fremantle	Hinduism		M	8
East Fremantle	Islam		F	5
East Fremantle	Islam		M	10
East Fremantle	Judaism		F	4
East Fremantle	No religion		F	1893
East Fremantle	No religion		M	1937
East Pilbara	(Other)		F	678
East Pilbara	(Other)		M	1868
East Pilbara	(Other)	(Other)	F	9
East Pilbara	(Other)	(Other)	M	13
East Pilbara	(Other)	Australian Aboriginal Traditional	F	73
East Pilbara	(Other)	Australian Aboriginal Traditional	M	84
East Pilbara	(Other)	Other spiritual beliefs	F	9
East Pilbara	(Other)	Other spiritual beliefs	M	13
East Pilbara	(Other)	Secular beliefs	F	7
East Pilbara	(Other)	Secular beliefs	M	14
East Pilbara	(Other)	Sikhism	F	6
East Pilbara	(Other)	Sikhism	M	8
East Pilbara	Buddhism		F	69
East Pilbara	Buddhism		M	48
East Pilbara	Christianity		F	186
East Pilbara	Christianity		M	212
East Pilbara	Christianity	(Other)	F	3
East Pilbara	Christianity	(Other)	M	8
East Pilbara	Christianity	Anglican	F	163
East Pilbara	Christianity	Anglican	M	273
East Pilbara	Christianity	Baptist	F	106
East Pilbara	Christianity	Baptist	M	113
East Pilbara	Christianity	Catholic	F	451
East Pilbara	Christianity	Catholic	M	789
East Pilbara	Christianity	Churches Of Christ	F	3
East Pilbara	Christianity	Churches Of Christ	M	8
East Pilbara	Christianity	Eastern Orthodox	F	16
East Pilbara	Christianity	Eastern Orthodox	M	31
East Pilbara	Christianity	Jehovah's Witnesses	F	3
East Pilbara	Christianity	Jehovah's Witnesses	M	6
East Pilbara	Christianity	Latter Day Saints	M	8
East Pilbara	Christianity	Lutheran	F	77
East Pilbara	Christianity	Lutheran	M	74
East Pilbara	Christianity	Oriental Orthodox	M	3
East Pilbara	Christianity	Pentecostal	F	27
East Pilbara	Christianity	Pentecostal	M	43
East Pilbara	Christianity	Presbyterian Reformed	F	12
East Pilbara	Christianity	Presbyterian Reformed	M	47
East Pilbara	Christianity	Protestant (Other)	F	9
East Pilbara	Christianity	Protestant (Other)	M	21
East Pilbara	Christianity	Seventh Day Adventist	F	63
East Pilbara	Christianity	Seventh Day Adventist	M	60
East Pilbara	Christianity	Uniting Church	F	22
East Pilbara	Christianity	Uniting Church	M	47
East Pilbara	Hinduism		F	20
East Pilbara	Hinduism		M	63
East Pilbara	Islam		F	29
East Pilbara	Islam		M	68
East Pilbara	Judaism		M	4
East Pilbara	No religion		F	1433
East Pilbara	No religion		M	2339
Esperance	(Other)		F	771
Esperance	(Other)		M	915
Esperance	(Other)	(Other)	F	12
Esperance	(Other)	(Other)	M	8
Esperance	(Other)	Australian Aboriginal Traditional	F	3
Esperance	(Other)	Australian Aboriginal Traditional	M	3
Esperance	(Other)	Other spiritual beliefs	F	10
Esperance	(Other)	Other spiritual beliefs	M	8
Esperance	(Other)	Secular beliefs	F	10
Esperance	(Other)	Secular beliefs	M	15
Esperance	Buddhism		F	59
Esperance	Buddhism		M	33
Esperance	Christianity		F	337
Esperance	Christianity		M	322
Esperance	Christianity	(Other)	F	4
Esperance	Christianity	(Other)	M	9
Esperance	Christianity	Anglican	F	785
Esperance	Christianity	Anglican	M	708
Esperance	Christianity	Baptist	F	107
Esperance	Christianity	Baptist	M	98
Esperance	Christianity	Catholic	F	847
Esperance	Christianity	Catholic	M	761
Esperance	Christianity	Churches Of Christ	F	29
Esperance	Christianity	Churches Of Christ	M	15
Esperance	Christianity	Eastern Orthodox	F	11
Esperance	Christianity	Eastern Orthodox	M	3
Esperance	Christianity	Jehovah's Witnesses	F	73
Esperance	Christianity	Jehovah's Witnesses	M	53
Esperance	Christianity	Latter Day Saints	F	8
Esperance	Christianity	Latter Day Saints	M	4
Esperance	Christianity	Lutheran	F	98
Esperance	Christianity	Lutheran	M	75
Esperance	Christianity	Oriental Orthodox	F	6
Esperance	Christianity	Pentecostal	F	50
Esperance	Christianity	Pentecostal	M	48
Esperance	Christianity	Presbyterian Reformed	F	105
Esperance	Christianity	Presbyterian Reformed	M	85
Esperance	Christianity	Protestant (Other)	F	43
Esperance	Christianity	Protestant (Other)	M	42
Esperance	Christianity	Salvation Army	F	9
Esperance	Christianity	Salvation Army	M	7
Esperance	Christianity	Seventh Day Adventist	F	35
Esperance	Christianity	Seventh Day Adventist	M	30
Esperance	Christianity	Uniting Church	F	224
Esperance	Christianity	Uniting Church	M	175
Esperance	Hinduism		F	4
Esperance	Hinduism		M	6
Esperance	Islam		F	7
Esperance	Islam		M	9
Esperance	No religion		F	3239
Esperance	No religion		M	3554
Exmouth	(Other)		F	152
Exmouth	(Other)		M	216
Exmouth	(Other)	(Other)	F	4
Exmouth	(Other)	(Other)	M	5
Exmouth	(Other)	Other spiritual beliefs	F	3
Exmouth	(Other)	Secular beliefs	F	7
Exmouth	(Other)	Secular beliefs	M	4
Exmouth	Buddhism		F	15
Exmouth	Buddhism		M	17
Exmouth	Christianity		F	39
Exmouth	Christianity		M	44
Exmouth	Christianity	Anglican	F	124
Exmouth	Christianity	Anglican	M	127
Exmouth	Christianity	Baptist	F	11
Exmouth	Christianity	Baptist	M	15
Exmouth	Christianity	Catholic	F	204
Exmouth	Christianity	Catholic	M	179
Exmouth	Christianity	Eastern Orthodox	F	3
Exmouth	Christianity	Eastern Orthodox	M	3
Exmouth	Christianity	Lutheran	F	3
Exmouth	Christianity	Lutheran	M	5
Exmouth	Christianity	Pentecostal	F	5
Exmouth	Christianity	Pentecostal	M	6
Exmouth	Christianity	Presbyterian Reformed	F	12
Exmouth	Christianity	Presbyterian Reformed	M	10
Exmouth	Christianity	Protestant (Other)	F	17
Exmouth	Christianity	Protestant (Other)	M	6
Exmouth	Christianity	Uniting Church	F	19
Exmouth	Christianity	Uniting Church	M	17
Exmouth	Hinduism		F	3
Exmouth	Hinduism		M	9
Exmouth	Islam		M	5
Exmouth	Judaism		F	4
Exmouth	No religion		F	859
Exmouth	No religion		M	960
Fremantle	(Other)		F	1163
Fremantle	(Other)		M	1404
Fremantle	(Other)	(Other)	F	81
Fremantle	(Other)	(Other)	M	61
Fremantle	(Other)	Australian Aboriginal Traditional	F	3
Fremantle	(Other)	Other spiritual beliefs	F	71
Fremantle	(Other)	Other spiritual beliefs	M	59
Fremantle	(Other)	Secular beliefs	F	72
Fremantle	(Other)	Secular beliefs	M	72
Fremantle	(Other)	Sikhism	F	11
Fremantle	(Other)	Sikhism	M	10
Fremantle	Buddhism		F	248
Fremantle	Buddhism		M	162
Fremantle	Christianity		F	284
Fremantle	Christianity		M	238
Fremantle	Christianity	(Other)	F	15
Fremantle	Christianity	(Other)	M	11
Fremantle	Christianity	Anglican	F	1451
Fremantle	Christianity	Anglican	M	1150
Fremantle	Christianity	Baptist	F	125
Fremantle	Christianity	Baptist	M	87
Fremantle	Christianity	Catholic	F	3405
Fremantle	Christianity	Catholic	M	2891
Fremantle	Christianity	Churches Of Christ	F	23
Fremantle	Christianity	Churches Of Christ	M	11
Fremantle	Christianity	Eastern Orthodox	F	105
Fremantle	Christianity	Eastern Orthodox	M	97
Fremantle	Christianity	Jehovah's Witnesses	F	37
Fremantle	Christianity	Jehovah's Witnesses	M	21
Fremantle	Christianity	Latter Day Saints	F	12
Fremantle	Christianity	Latter Day Saints	M	5
Fremantle	Christianity	Lutheran	F	38
Fremantle	Christianity	Lutheran	M	26
Fremantle	Christianity	Oriental Orthodox	M	3
Fremantle	Christianity	Pentecostal	F	58
Fremantle	Christianity	Pentecostal	M	33
Fremantle	Christianity	Presbyterian Reformed	F	154
Fremantle	Christianity	Presbyterian Reformed	M	148
Fremantle	Christianity	Protestant (Other)	F	37
Fremantle	Christianity	Protestant (Other)	M	41
Fremantle	Christianity	Salvation Army	F	10
Fremantle	Christianity	Salvation Army	M	4
Fremantle	Christianity	Seventh Day Adventist	F	6
Fremantle	Christianity	Seventh Day Adventist	M	11
Fremantle	Christianity	Uniting Church	F	221
Fremantle	Christianity	Uniting Church	M	140
Fremantle	Hinduism		F	49
Fremantle	Hinduism		M	51
Fremantle	Islam		F	88
Fremantle	Islam		M	104
Fremantle	Judaism		F	47
Fremantle	Judaism		M	46
Fremantle	No religion		F	8608
Fremantle	No religion		M	8626
Gingin	(Other)		F	247
Gingin	(Other)		M	329
Gingin	(Other)	(Other)	F	8
Gingin	(Other)	(Other)	M	11
Gingin	(Other)	Other spiritual beliefs	F	6
Gingin	(Other)	Other spiritual beliefs	M	3
Gingin	(Other)	Secular beliefs	F	10
Gingin	(Other)	Secular beliefs	M	8
Gingin	Buddhism		F	54
Gingin	Buddhism		M	18
Gingin	Christianity		F	103
Gingin	Christianity		M	89
Gingin	Christianity	(Other)	F	5
Gingin	Christianity	(Other)	M	4
Gingin	Christianity	Anglican	F	438
Gingin	Christianity	Anglican	M	392
Gingin	Christianity	Baptist	F	29
Gingin	Christianity	Baptist	M	31
Gingin	Christianity	Catholic	F	420
Gingin	Christianity	Catholic	M	433
Gingin	Christianity	Churches Of Christ	F	5
Gingin	Christianity	Churches Of Christ	M	3
Gingin	Christianity	Eastern Orthodox	F	7
Gingin	Christianity	Eastern Orthodox	M	14
Gingin	Christianity	Jehovah's Witnesses	F	21
Gingin	Christianity	Jehovah's Witnesses	M	19
Gingin	Christianity	Latter Day Saints	F	13
Gingin	Christianity	Latter Day Saints	M	3
Gingin	Christianity	Lutheran	F	7
Gingin	Christianity	Lutheran	M	6
Gingin	Christianity	Pentecostal	F	26
Gingin	Christianity	Pentecostal	M	16
Gingin	Christianity	Presbyterian Reformed	F	70
Gingin	Christianity	Presbyterian Reformed	M	52
Gingin	Christianity	Protestant (Other)	F	19
Gingin	Christianity	Protestant (Other)	M	12
Gingin	Christianity	Salvation Army	F	3
Gingin	Christianity	Seventh Day Adventist	F	4
Gingin	Christianity	Seventh Day Adventist	M	12
Gingin	Christianity	Uniting Church	F	78
Gingin	Christianity	Uniting Church	M	82
Gingin	Hinduism		F	5
Gingin	Islam		F	4
Gingin	Islam		M	13
Gingin	No religion		F	1105
Gingin	No religion		M	1355
Gnowangerup	(Other)		F	62
Gnowangerup	(Other)		M	70
Gnowangerup	(Other)	Other spiritual beliefs	F	4
Gnowangerup	(Other)	Other spiritual beliefs	M	5
Gnowangerup	Buddhism		F	3
Gnowangerup	Buddhism		M	5
Gnowangerup	Christianity		F	17
Gnowangerup	Christianity		M	9
Gnowangerup	Christianity	Anglican	F	81
Gnowangerup	Christianity	Anglican	M	78
Gnowangerup	Christianity	Baptist	F	42
Gnowangerup	Christianity	Baptist	M	38
Gnowangerup	Christianity	Brethren	F	34
Gnowangerup	Christianity	Brethren	M	43
Gnowangerup	Christianity	Catholic	F	52
Gnowangerup	Christianity	Catholic	M	69
Gnowangerup	Christianity	Churches Of Christ	M	5
Gnowangerup	Christianity	Lutheran	M	3
Gnowangerup	Christianity	Presbyterian Reformed	F	3
Gnowangerup	Christianity	Presbyterian Reformed	M	10
Gnowangerup	Christianity	Protestant (Other)	F	9
Gnowangerup	Christianity	Protestant (Other)	M	6
Gnowangerup	Christianity	Uniting Church	F	19
Gnowangerup	Christianity	Uniting Church	M	17
Gnowangerup	Hinduism		F	4
Gnowangerup	Hinduism		M	6
Gnowangerup	No religion		F	226
Gnowangerup	No religion		M	301
Goomalling	(Other)		F	53
Goomalling	(Other)		M	60
Goomalling	(Other)	Other spiritual beliefs	F	5
Goomalling	Christianity		F	11
Goomalling	Christianity		M	4
Goomalling	Christianity	Anglican	F	81
Goomalling	Christianity	Anglican	M	79
Goomalling	Christianity	Baptist	F	4
Goomalling	Christianity	Catholic	F	107
Goomalling	Christianity	Catholic	M	96
Goomalling	Christianity	Churches Of Christ	M	3
Goomalling	Christianity	Jehovah's Witnesses	F	5
Goomalling	Christianity	Pentecostal	F	3
Goomalling	Christianity	Presbyterian Reformed	F	3
Goomalling	Christianity	Presbyterian Reformed	M	5
Goomalling	Christianity	Protestant (Other)	F	4
Goomalling	Christianity	Protestant (Other)	M	4
Goomalling	Christianity	Uniting Church	F	26
Goomalling	Christianity	Uniting Church	M	21
Goomalling	No religion		F	161
Goomalling	No religion		M	194
Gosnells	(Other)		F	3955
Gosnells	(Other)		M	5371
Gosnells	(Other)	(Other)	F	308
Gosnells	(Other)	(Other)	M	194
Gosnells	(Other)	Australian Aboriginal Traditional	F	5
Gosnells	(Other)	Australian Aboriginal Traditional	M	4
Gosnells	(Other)	Other spiritual beliefs	F	104
Gosnells	(Other)	Other spiritual beliefs	M	61
Gosnells	(Other)	Secular beliefs	F	90
Gosnells	(Other)	Secular beliefs	M	130
Gosnells	(Other)	Sikhism	F	1435
Gosnells	(Other)	Sikhism	M	1615
Gosnells	Buddhism		F	2564
Gosnells	Buddhism		M	2072
Gosnells	Christianity		F	2780
Gosnells	Christianity		M	2458
Gosnells	Christianity	(Other)	F	131
Gosnells	Christianity	(Other)	M	93
Gosnells	Christianity	Anglican	F	5237
Gosnells	Christianity	Anglican	M	4186
Gosnells	Christianity	Assyrian Apostolic	F	3
Gosnells	Christianity	Baptist	F	1524
Gosnells	Christianity	Baptist	M	1361
Gosnells	Christianity	Brethren	F	38
Gosnells	Christianity	Brethren	M	30
Gosnells	Christianity	Catholic	F	11154
Gosnells	Christianity	Catholic	M	10235
Gosnells	Christianity	Churches Of Christ	F	161
Gosnells	Christianity	Churches Of Christ	M	143
Gosnells	Christianity	Eastern Orthodox	F	265
Gosnells	Christianity	Eastern Orthodox	M	243
Gosnells	Christianity	Jehovah's Witnesses	F	271
Gosnells	Christianity	Jehovah's Witnesses	M	196
Gosnells	Christianity	Latter Day Saints	F	150
Gosnells	Christianity	Latter Day Saints	M	148
Gosnells	Christianity	Lutheran	F	121
Gosnells	Christianity	Lutheran	M	105
Gosnells	Christianity	Oriental Orthodox	F	186
Gosnells	Christianity	Oriental Orthodox	M	189
Gosnells	Christianity	Pentecostal	F	1108
Gosnells	Christianity	Pentecostal	M	986
Gosnells	Christianity	Presbyterian Reformed	F	877
Gosnells	Christianity	Presbyterian Reformed	M	809
Gosnells	Christianity	Protestant (Other)	F	498
Gosnells	Christianity	Protestant (Other)	M	422
Gosnells	Christianity	Salvation Army	F	94
Gosnells	Christianity	Salvation Army	M	69
Gosnells	Christianity	Seventh Day Adventist	F	278
Gosnells	Christianity	Seventh Day Adventist	M	247
Gosnells	Christianity	Uniting Church	F	813
Gosnells	Christianity	Uniting Church	M	599
Gosnells	Hinduism		F	2737
Gosnells	Hinduism		M	2837
Gosnells	Islam		F	6689
Gosnells	Islam		M	7052
Gosnells	Judaism		F	25
Gosnells	Judaism		M	24
Gosnells	No religion		F	19289
Gosnells	No religion		M	21598
Greater Geraldton	(Other)		F	1980
Greater Geraldton	(Other)		M	2340
Greater Geraldton	(Other)	(Other)	F	74
Greater Geraldton	(Other)	(Other)	M	50
Greater Geraldton	(Other)	Australian Aboriginal Traditional	F	8
Greater Geraldton	(Other)	Australian Aboriginal Traditional	M	5
Greater Geraldton	(Other)	Other spiritual beliefs	F	35
Greater Geraldton	(Other)	Other spiritual beliefs	M	14
Greater Geraldton	(Other)	Secular beliefs	F	33
Greater Geraldton	(Other)	Secular beliefs	M	39
Greater Geraldton	(Other)	Sikhism	F	9
Greater Geraldton	(Other)	Sikhism	M	20
Greater Geraldton	Buddhism		F	235
Greater Geraldton	Buddhism		M	115
Greater Geraldton	Christianity		F	575
Greater Geraldton	Christianity		M	453
Greater Geraldton	Christianity	(Other)	F	12
Greater Geraldton	Christianity	(Other)	M	12
Greater Geraldton	Christianity	Anglican	F	2591
Greater Geraldton	Christianity	Anglican	M	2152
Greater Geraldton	Christianity	Baptist	F	178
Greater Geraldton	Christianity	Baptist	M	175
Greater Geraldton	Christianity	Catholic	F	4744
Greater Geraldton	Christianity	Catholic	M	4078
Greater Geraldton	Christianity	Churches Of Christ	F	27
Greater Geraldton	Christianity	Churches Of Christ	M	31
Greater Geraldton	Christianity	Eastern Orthodox	F	24
Greater Geraldton	Christianity	Eastern Orthodox	M	39
Greater Geraldton	Christianity	Jehovah's Witnesses	F	151
Greater Geraldton	Christianity	Jehovah's Witnesses	M	99
Greater Geraldton	Christianity	Latter Day Saints	F	24
Greater Geraldton	Christianity	Latter Day Saints	M	22
Greater Geraldton	Christianity	Lutheran	F	100
Greater Geraldton	Christianity	Lutheran	M	52
Greater Geraldton	Christianity	Pentecostal	F	312
Greater Geraldton	Christianity	Pentecostal	M	248
Greater Geraldton	Christianity	Presbyterian Reformed	F	155
Greater Geraldton	Christianity	Presbyterian Reformed	M	165
Greater Geraldton	Christianity	Protestant (Other)	F	93
Greater Geraldton	Christianity	Protestant (Other)	M	77
Greater Geraldton	Christianity	Salvation Army	F	46
Greater Geraldton	Christianity	Salvation Army	M	29
Greater Geraldton	Christianity	Seventh Day Adventist	F	98
Greater Geraldton	Christianity	Seventh Day Adventist	M	95
Greater Geraldton	Christianity	Uniting Church	F	453
Greater Geraldton	Christianity	Uniting Church	M	329
Greater Geraldton	Hinduism		F	77
Greater Geraldton	Hinduism		M	90
Greater Geraldton	Islam		F	300
Greater Geraldton	Islam		M	264
Greater Geraldton	Judaism		F	10
Greater Geraldton	Judaism		M	10
Greater Geraldton	No religion		F	7646
Greater Geraldton	No religion		M	8511
Halls Creek	(Other)		F	304
Halls Creek	(Other)		M	320
Halls Creek	(Other)	(Other)	F	3
Halls Creek	(Other)	(Other)	M	4
Halls Creek	(Other)	Australian Aboriginal Traditional	F	45
Halls Creek	(Other)	Australian Aboriginal Traditional	M	40
Halls Creek	(Other)	Secular beliefs	M	5
Halls Creek	Buddhism		F	7
Halls Creek	Buddhism		M	4
Halls Creek	Christianity		F	76
Halls Creek	Christianity		M	96
Halls Creek	Christianity	Anglican	F	30
Halls Creek	Christianity	Anglican	M	29
Halls Creek	Christianity	Baptist	F	12
Halls Creek	Christianity	Baptist	M	21
Halls Creek	Christianity	Catholic	F	592
Halls Creek	Christianity	Catholic	M	555
Halls Creek	Christianity	Eastern Orthodox	M	3
Halls Creek	Christianity	Lutheran	F	4
Halls Creek	Christianity	Lutheran	M	3
Halls Creek	Christianity	Pentecostal	F	139
Halls Creek	Christianity	Pentecostal	M	110
Halls Creek	Christianity	Presbyterian Reformed	F	9
Halls Creek	Christianity	Presbyterian Reformed	M	6
Halls Creek	Christianity	Protestant (Other)	F	193
Halls Creek	Christianity	Protestant (Other)	M	178
Halls Creek	Christianity	Seventh Day Adventist	F	5
Halls Creek	Christianity	Uniting Church	F	58
Halls Creek	Christianity	Uniting Church	M	58
Halls Creek	Hinduism		F	6
Halls Creek	Islam		F	4
Halls Creek	Islam		M	3
Halls Creek	No religion		F	312
